"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","mean2_naimp_meas_IP","mean2_naimp_meas_RNase","mean2_naimp_meas_WT","value_count_IP","value_count_RNase","value_count_WT","pvalue_IP_RNase","pvalue_RNase_WT","log10.pvalue_IP_RNase","log10.pvalue_RNase_WT","difference_IP_RNase","difference_RNase_WT","enriched_IP_RNase","enriched_RNase_WT"
"RBG1","YAL036C","RBG1",7,7,7,24.7,40.701,369,27.9002929539863,27.9347210179911,27.867264032356,27.7466956479296,26.9972270402562,26.7503424543385,27.0894207384659,26.6895252106871,26.8930761440073,26.6788216835911,26.4662371864923,26.7332445985778,27.9002929539863,27.9347210179911,27.867264032356,27.7466956479296,26.9972270402562,26.7503424543385,27.0894207384659,26.6895252106871,26.8930761440073,26.6788216835911,26.4662371864923,26.7332445985778,27.8622434130657,26.8816288609369,26.6928449031671,4,4,4,0.000671123086734697,0.198107144198229,3.17319782113151,0.703099862523427,0.980614552128827,0.18878395776979,FALSE,FALSE
"CDC19","YAL038W","CDC19",20,20,20,63.8,54.544,500,34.8904837254155,34.3189127988881,34.6843673277597,34.6807571219545,33.5578479858748,34.5402276774308,34.5513300326226,34.4856177482938,35.3229799979087,33.2568740244139,34.3481022295238,33.4982172635529,34.8904837254155,34.3189127988881,34.6843673277597,34.6807571219545,33.5578479858748,34.5402276774308,34.5513300326226,34.4856177482938,35.3229799979087,33.2568740244139,34.3481022295238,33.4982172635529,34.6436302435045,34.2837558610555,34.1065433788498,4,4,4,0.247851820827186,0.751857830407185,0.605807886231113,0.123864272848324,0.359874382448979,0.17721248220569,FALSE,FALSE
"ERV46","YAL042W","ERV46",2,2,2,6,46.235,415,NA,24.6446044641861,24.3488135057463,NA,NA,NA,NA,NA,25.3285842674225,NA,NA,24.62466517971,23.866093820218,24.6446044641861,24.3488135057463,23.9027488384125,24.2930615436666,23.4174189014384,23.3916898435558,23.7728281342209,25.3285842674225,24.0969267357578,21.5995528959243,24.62466517971,24.1905651571407,23.7187496057204,23.9124322697036,2,0,2,0.145230573890739,0.83043577971853,0.83794194648515,0.0806939473092424,0.471815551420303,-0.193682663983218,FALSE,FALSE
"ERP1","YAR002C-A","ERP1",3,3,3,11.4,24.723,219,26.1877111967134,25.710802020429,26.0406365479244,25.5739235755055,24.9252429310748,25.2216242897802,25.7005732763313,25.4650073270951,26.0081062872372,NA,25.0700144552887,24.7671389985122,26.1877111967134,25.710802020429,26.0406365479244,25.5739235755055,24.9252429310748,25.2216242897802,25.7005732763313,25.4650073270951,26.0081062872372,24.280911309197,25.0700144552887,24.7671389985122,25.8782683351431,25.3281119560704,25.0315427625588,4,4,3,0.0464747134827279,0.497731527166914,1.33278327897949,0.303004849428828,0.550156379072718,0.296569193511566,FALSE,FALSE
"RFA1","YAR007C","RFA1",6,6,6,10.3,70.347,621,25.1395785180835,NA,25.4868632480144,NA,NA,24.8708891919037,NA,24.7928292087773,26.1624248292677,NA,24.9987770291086,NA,25.1395785180835,23.7540887906431,25.4868632480144,23.9552406940486,24.1072857567005,24.8708891919037,23.7408373490168,24.7928292087773,26.1624248292677,23.8916149883374,24.9987770291086,23.5892908173127,24.5839428126974,24.3779603765996,24.6605269160066,2,2,2,0.701861744256438,0.683010350178425,0.153748428639377,0.165572715072028,0.205982436097845,-0.282566539407032,FALSE,FALSE
"ADE1","YAR015W","ADE1",13,13,13,59.5,34.603,306,28.8401713488856,28.3605986335216,28.7859694810544,28.8905272121766,27.4886109845879,28.8521596209739,28.5477130342589,28.6526677580314,29.5806271038463,26.9217292752336,28.6254736387061,28.2203423818643,28.8401713488856,28.3605986335216,28.7859694810544,28.8905272121766,27.4886109845879,28.8521596209739,28.5477130342589,28.6526677580314,29.5806271038463,26.9217292752336,28.6254736387061,28.2203423818643,28.7193166689095,28.385287849463,28.3370430999126,4,4,4,0.368074731141798,0.942142046352649,0.434063996469028,0.0258836138775974,0.334028819446523,0.048244749550431,FALSE,FALSE
"PHO12","YHR215W;YAR071W","PHO12",3,3,2,7.1,52.699,467,24.8457025161252,NA,25.6807541882604,25.410702102404,25.456509834986,26.9712553288316,NA,NA,26.8685597781422,25.0093670014749,26.6664136475137,NA,24.8457025161252,24.1670855800137,25.6807541882604,25.410702102404,25.456509834986,26.9712553288316,23.7108619497417,23.5513398310433,26.8685597781422,25.0093670014749,26.6664136475137,23.4417152412474,25.0260610967008,24.9224917361507,25.4965139170945,3,2,3,0.911433984741679,0.631965631243219,0.0402747818643782,0.199306539703824,0.103569360550161,-0.574022180943867,FALSE,FALSE
"HTB1","YDR224C;YBL002W","HTB1",5,5,5,58,14.252,131,30.7676189243822,30.5953045534555,30.5842343144185,30.5125807975651,32.2378581546602,32.0960355828875,31.5432850302681,31.3294036116317,31.0699043740678,32.3078839172242,32.1149868479349,31.9170547684288,30.7676189243822,30.5953045534555,30.5842343144185,30.5125807975651,32.2378581546602,32.0960355828875,31.5432850302681,31.3294036116317,31.0699043740678,32.3078839172242,32.1149868479349,31.9170547684288,30.6149346474553,31.8016455948619,31.8524574769139,4,4,4,0.00970566097657428,0.889166222252971,2.01297488287181,0.0510170436875942,-1.18671094740655,-0.0508118820520451,FALSE,FALSE
"HTA1","YDR225W;YBL003C","HTA1",2,2,2,32.6,13.989,132,27.8092514788943,28.6598972760358,28.8373767376911,27.7192752744663,30.1988234414762,31.1433960407061,30.4344997976038,29.5427040550994,28.0281256115827,30.2704163526194,29.8185911243601,30.157860331791,27.8092514788943,28.6598972760358,28.8373767376911,27.7192752744663,30.1988234414762,31.1433960407061,30.4344997976038,29.5427040550994,28.0281256115827,30.2704163526194,29.8185911243601,30.157860331791,28.2564501917718,30.3298558337214,29.5687483550883,4,4,4,0.0033674308208294,0.272259846694788,2.47270131748788,0.565016404362344,-2.07340564194951,0.761107478633033,FALSE,FALSE
"UTP20","YBL004W","UTP20",6,6,6,2.9,287.56,2493,NA,NA,NA,NA,NA,25.1273098625706,NA,25.2445604031446,24.9158389057297,NA,25.93752989517,26.2643838956207,23.6492981685608,24.1878582587568,23.7106755232225,23.9463949570808,24.0576950562548,25.1273098625706,23.7215914974995,25.2445604031446,24.9158389057297,23.578384336764,25.93752989517,26.2643838956207,23.8735567269052,24.5377892048674,25.1740342583211,0,2,3,0.180061675113115,0.413615614432883,0.74457871393271,0.38340307452234,-0.664232477962141,-0.636245053453738,FALSE,FALSE
"SLA1","YBL007C","SLA1",8,8,8,6.3,135.85,1244,25.7636737464302,25.7286074946795,25.4713477610227,25.5408803026713,25.9758533894636,24.8111273143545,25.9227729308726,25.7486545531196,25.7420630869019,25.1380945852016,25.5127390163121,25.8090183616661,25.7636737464302,25.7286074946795,25.4713477610227,25.5408803026713,25.9758533894636,24.8111273143545,25.9227729308726,25.7486545531196,25.7420630869019,25.1380945852016,25.5127390163121,25.8090183616661,25.6261273262009,25.6146020469526,25.5504787625204,4,4,4,0.969605423050445,0.845510538411062,0.0134049641407666,0.0728809750026676,0.0115252792483425,0.0641232844321529,FALSE,FALSE
"NCL1","YBL024W","NCL1",17,17,17,30.4,77.878,684,26.7443234791244,NA,27.2060166132494,26.7621788436821,25.5027599502727,27.2007887751043,25.685226585301,27.35598683527,28.7704888305373,26.3684466467312,27.0230568490885,27.1279002035899,26.7443234791244,23.6234392463848,27.2060166132494,26.7621788436821,25.5027599502727,27.2007887751043,25.685226585301,27.35598683527,28.7704888305373,26.3684466467312,27.0230568490885,27.1279002035899,26.0839895456102,26.436190536487,27.3224731324867,3,4,4,0.729304557925838,0.25679029424825,0.137091072223571,0.590421395066134,-0.352200990876817,-0.886282595999731,FALSE,FALSE
"RPL19A","YBR084C-A;YBL027W","RPL19A",7,7,7,45.5,21.704,189,30.352897078762,29.0597949405449,29.4193684160961,28.9506866612018,33.3995561384855,33.1140870735864,33.0692001675596,32.7151398122854,32.2742544193027,33.5486916200922,33.5889986782872,33.5672866896552,30.352897078762,29.0597949405449,29.4193684160961,28.9506866612018,33.3995561384855,33.1140870735864,33.0692001675596,32.7151398122854,32.2742544193027,33.5486916200922,33.5889986782872,33.5672866896552,29.4456867741512,33.0744957979792,33.2448078518343,4,4,4,0.000408669764636251,0.653935079879735,3.388627492304,0.184465364595407,-3.62880902382803,-0.170312053855106,FALSE,FALSE
"YBL028C","YBL028C","YBL028C",2,2,2,21.7,12.401,106,NA,NA,24.4062641834733,NA,25.5627892872691,25.7451189108662,25.8919412669289,25.3687963082371,25.4174139749521,25.7927795727813,26.1782616709024,25.5820459392213,23.5670862622887,23.2565031873039,24.4062641834733,23.8596109932059,25.5627892872691,25.7451189108662,25.8919412669289,25.3687963082371,25.4174139749521,25.7927795727813,26.1782616709024,25.5820459392213,23.772366156568,25.6421614433253,25.7426252894643,1,4,4,0.00183799451711535,0.634779959006749,2.73565578848315,0.197376793054829,-1.86979528675734,-0.100463846138968,FALSE,FALSE
"PET9","YBL030C;YBR085W","PET9",7,7,7,23.9,34.426,318,27.590351303337,27.8938283764732,27.7346018210257,27.2566491128785,26.5528439074022,27.9575939678671,27.3545583826244,27.3195858546693,28.6777805478327,26.8126213327293,28.0877022212396,28.4653265685692,27.590351303337,27.8938283764732,27.7346018210257,27.2566491128785,26.5528439074022,27.9575939678671,27.3545583826244,27.3195858546693,28.6777805478327,26.8126213327293,28.0877022212396,28.4653265685692,27.6188576534286,27.2961455281407,28.0108576675927,4,4,4,0.364448826453977,0.214426571852819,0.438363443886162,0.668721397645304,0.322712125287826,-0.714712139451951,FALSE,FALSE
"HEK2","YBL032W","HEK2",8,8,8,30.4,41.682,381,27.0614697516892,27.8486422322024,27.5323735243136,27.241726887272,23.9275052728288,24.776054657082,25.0748803483693,26.119751870485,26.0596350877097,26.0436431206338,25.8831563641389,NA,27.0614697516892,27.8486422322024,27.5323735243136,27.241726887272,23.9275052728288,24.776054657082,25.0748803483693,26.119751870485,26.0596350877097,26.0436431206338,25.8831563641389,23.2961924953221,27.4210530988693,24.9745480371912,25.3206567669511,4,4,3,0.00796846054722525,0.687409104163566,2.09862557326176,0.16278472029042,2.44650506167808,-0.346108729759898,TRUE,FALSE
"YBL036C","YBL036C","YBL036C",3,3,3,14,29.123,257,24.7149204489982,NA,24.853433303234,NA,NA,NA,24.9181615366301,24.8811968776392,25.6084001253472,NA,24.9900582472021,NA,24.7149204489982,23.3613454951996,24.853433303234,23.9146796068538,24.0066466988055,23.4041926261076,24.9181615366301,24.8811968776392,25.6084001253472,23.8435113326294,24.9900582472021,23.6946181745298,24.2110947135714,24.3025494347956,24.5341469699271,2,2,2,0.862804449808832,0.708063648367533,0.0640876237428378,0.149927701501787,-0.0914547212241565,-0.231597535131566,FALSE,FALSE
"URA7","YBL039C;YJR103W","URA7",19,19,19,46.1,64.71,579,29.5858465645854,29.6635324257702,29.4969943845034,29.9105649654131,29.3511917279471,28.952770657829,28.7066191108073,29.0693026189624,29.137972483298,29.539083832121,29.2298602999443,29.7534381964142,29.5858465645854,29.6635324257702,29.4969943845034,29.9105649654131,29.3511917279471,28.952770657829,28.7066191108073,29.0693026189624,29.137972483298,29.539083832121,29.2298602999443,29.7534381964142,29.664234585068,29.0199710288865,29.4150887029444,4,4,4,0.0093709728180795,0.0891455173264143,2.02821532185573,1.04990049039495,0.644263556181592,-0.395117674057936,FALSE,FALSE
"PRE7","YBL041W","PRE7",2,2,2,11.6,26.871,241,NA,NA,26.2910018878564,26.6452643841675,NA,NA,NA,NA,26.2337230866214,NA,26.2611586333683,NA,23.6087834276274,23.8992818948991,26.2910018878564,26.6452643841675,24.3241721366374,23.783998418646,23.8795885428007,23.6717013970901,26.2337230866214,24.1431795636699,26.2611586333683,23.3880655161219,25.1110828986376,23.9148651237936,25.0065316999454,2,0,2,0.227136131197943,0.233693184948852,0.64371377581209,0.63135395248695,1.19621777484402,-1.09166657615186,FALSE,FALSE
"COR1","YBL045C","COR1",5,5,5,15.5,50.227,457,NA,NA,26.2999528003556,26.4336286085231,NA,27.0005617579373,26.3834884885696,26.1967428877855,26.6897917840509,NA,26.1377624438474,25.7393356310906,23.7870863946911,24.0430667959442,26.2999528003556,26.4336286085231,24.3321426035003,27.0005617579373,26.3834884885696,26.1967428877855,26.6897917840509,23.4081022193125,26.1377624438474,25.7393356310906,25.1409336498785,25.9782339344482,25.4937480195754,2,3,3,0.396293043257028,0.619367181882538,0.401983551439727,0.208051810126979,-0.837300284569661,0.484485914872803,FALSE,FALSE
"EDE1","YBL047C","EDE1",17,17,17,16.4,150.78,1381,28.228576518599,28.4046654583982,28.4370625763232,28.0817728084922,28.9243370000931,28.595909181164,28.5799261513338,28.491366265079,27.8569153055007,28.5224175634288,28.1543634721923,28.7087581191407,28.228576518599,28.4046654583982,28.4370625763232,28.0817728084922,28.9243370000931,28.595909181164,28.5799261513338,28.491366265079,27.8569153055007,28.5224175634288,28.1543634721923,28.7087581191407,28.2880193404532,28.6478846494175,28.3106136150656,4,4,4,0.0294609018125011,0.181058701654028,1.53075396332507,0.742180598217778,-0.359865308964334,0.337271034351872,FALSE,FALSE
"PTC3","YBL056W","PTC3",2,2,2,4.7,51.331,468,NA,NA,NA,NA,NA,NA,NA,NA,24.3402125052593,NA,23.1991493104636,NA,23.7487450433431,24.1139740985002,23.5241389870684,24.0289433265992,24.1543858177009,23.6738131887468,23.4961134465797,23.5187675247907,24.3402125052593,23.4147405471506,23.1991493104636,23.21371450722,23.8539503638777,23.7107699944545,23.5419542175234,0,0,2,0.509377260702374,0.611650650812003,0.292960446439359,0.213496557829158,0.143180369423192,0.168815776931151,NA,FALSE
"PRS4","YBL068W","PRS4",3,3,2,9.8,35.72,326,25.6288419840042,NA,24.8553833091905,25.3927041844828,NA,NA,NA,25.2099250973349,25.3920162742973,NA,NA,24.9624784330738,25.6288419840042,23.3231895669808,24.8553833091905,25.3927041844828,23.9856571302265,23.6865617577392,23.5614550325962,25.2099250973349,25.3920162742973,23.693125056255,22.7540208687834,24.9624784330738,24.8000297611646,24.1108997544742,24.2004101581024,3,1,2,0.327246441009099,0.90460144337284,0.485125067950665,0.0435427236337001,0.689130006690391,-0.0895104036281964,FALSE,FALSE
"RPS8B","YER102W;YBL072C","RPS8B",8,8,8,51.5,22.489,200,30.5957491573115,30.8840914304002,30.9748009608556,30.5089029770555,32.5150744903887,31.7924227638035,31.3731122208101,31.4095797405002,30.6468442155888,32.445986756823,31.7503105048519,32.2324072851561,30.5957491573115,30.8840914304002,30.9748009608556,30.5089029770555,32.5150744903887,31.7924227638035,31.3731122208101,31.4095797405002,30.6468442155888,32.445986756823,31.7503105048519,32.2324072851561,30.7408861314057,31.7725473038756,31.7688871906049,4,4,4,0.0227010261413106,0.994211376180139,1.64395451120174,0.0025212717904686,-1.03166117246996,0.0036601132706906,FALSE,FALSE
"ILS1","YBL076C","ILS1",30,30,30,37.8,122.98,1072,30.1690175649635,30.5020884237474,30.4258241558692,30.1119750546348,29.3500115402821,30.6362503654116,30.4324104488811,30.2537220677025,31.0026286374019,29.0386286795275,29.8497311543923,29.7152380238429,30.1690175649635,30.5020884237474,30.4258241558692,30.1119750546348,29.3500115402821,30.6362503654116,30.4324104488811,30.2537220677025,31.0026286374019,29.0386286795275,29.8497311543923,29.7152380238429,30.3022262998037,30.1680986055693,29.9015566237912,4,4,4,0.679199573016116,0.613044212736463,0.168002595786487,0.212508203042664,0.134127694234422,0.266541981778133,FALSE,FALSE
"RPL23B","YER117W;YBL087C","RPL23B",4,4,4,38,14.473,137,28.319284364504,28.5928478714828,28.9514094543236,28.3109036115695,31.1430310478619,30.7456703238224,31.461926132947,30.5549928591941,30.482411531171,31.5000947672687,31.5660166316865,31.5489901174319,28.319284364504,28.5928478714828,28.9514094543236,28.3109036115695,31.1430310478619,30.7456703238224,31.461926132947,30.5549928591941,30.482411531171,31.5000947672687,31.5660166316865,31.5489901174319,28.54361132547,30.9764050909563,31.2743782618895,4,4,4,0.000115548066149814,0.407919603383339,3.93723731861839,0.389425423301102,-2.43279376548638,-0.297973170933155,FALSE,FALSE
"MAP2","YBL091C","MAP2",3,3,3,7.6,47.518,421,25.5873497075786,NA,25.4527449710517,25.6236888496084,NA,25.6559459909304,NA,25.6409970706925,25.4020078198126,NA,25.3532294926128,NA,25.5873497075786,23.1218015638849,25.4527449710517,25.6236888496084,24.4992095869072,25.6559459909304,23.4114185754531,25.6409970706925,25.4020078198126,24.0340352919464,25.3532294926128,23.6111481481672,24.9463962730309,24.8018928059958,24.6001051881348,3,2,2,0.864713404948776,0.784620614568684,0.0631278084579858,0.105340285709649,0.144503467035108,0.201787617861047,FALSE,FALSE
"RPL32","YBL092W","RPL32",10,10,10,68.5,14.771,130,29.2135449471829,27.8478063371919,29.0946395419141,27.5987510909589,32.9525137942631,32.699732213118,32.7712841398759,32.6104987564765,31.4490411234252,32.8106156861415,32.6487308764354,32.9149897570358,29.2135449471829,27.8478063371919,29.0946395419141,27.5987510909589,32.9525137942631,32.699732213118,32.7712841398759,32.6104987564765,31.4490411234252,32.8106156861415,32.6487308764354,32.9149897570358,28.438685479312,32.7585072259334,32.4558443607595,4,4,4,0.00154754133136114,0.44319715843228,2.81035774312053,0.353403032758726,-4.31982174662139,0.302662865173907,FALSE,FALSE
"ATP1","YBL099W","ATP1",11,11,11,29,58.607,545,28.6158613453065,28.5162680547884,28.8709127021587,28.6414450430734,27.9515484114951,28.5655809257263,28.2575935057944,28.4853130438754,29.2180339215649,28.1985892947515,28.5240629816273,28.7923762169955,28.6158613453065,28.5162680547884,28.8709127021587,28.6414450430734,27.9515484114951,28.5655809257263,28.2575935057944,28.4853130438754,29.2180339215649,28.1985892947515,28.5240629816273,28.7923762169955,28.6611217863317,28.3150089717228,28.6832656037348,4,4,4,0.0824465651106482,0.208491116166069,1.0838274332222,0.680912445641075,0.346112814608919,-0.368256632011985,FALSE,FALSE
"HHF2","YNL030W;YBR009C","HHF2",5,5,5,77.7,11.368,103,NA,NA,27.1440406358127,NA,31.7481522771117,31.2648916651196,31.2254999680199,30.81413520273,29.821984860996,31.5609251894038,31.1450373667486,31.3977980125392,23.5830318408247,23.3334366601054,27.1440406358127,24.1339428077511,31.7481522771117,31.2648916651196,31.2254999680199,30.81413520273,29.821984860996,31.5609251894038,31.1450373667486,31.3977980125392,24.5486129861235,31.2631697782453,30.9814363574219,1,4,4,0.00365853382522085,0.553940999346428,2.43669292531315,0.256536489825404,-6.71455679212187,0.281733420823421,FALSE,FALSE
"HHT2","YNL031C;YBR010W","HHT2",3,3,3,23.5,15.356,136,NA,NA,25.3708592503662,NA,29.226717597055,28.5676493580938,28.5976860307135,28.9364912478932,27.4650540497723,29.1314862495987,28.8082082932214,28.8929893227091,23.5970057938106,23.5039794756974,25.3708592503662,24.2279427058832,29.226717597055,28.5676493580938,28.5976860307135,28.9364912478932,27.4650540497723,29.1314862495987,28.8082082932214,28.8929893227091,24.1749468064394,28.8321360584389,28.5744344788254,1,4,4,0.000698752603348353,0.561087897538542,3.15567656104796,0.25096909876921,-4.65718925199954,0.257701579613506,FALSE,FALSE
"IPP1","YBR011C","IPP1",12,12,12,57.5,32.299,287,31.114024999493,30.3776179760407,30.7745474011125,30.726715345953,29.367447146634,30.6440095901436,30.7213467181577,30.6384098949602,31.271084576365,29.1610603604612,30.402024089372,29.59115424292,31.114024999493,30.3776179760407,30.7745474011125,30.726715345953,29.367447146634,30.6440095901436,30.7213467181577,30.6384098949602,31.271084576365,29.1610603604612,30.402024089372,29.59115424292,30.7482264306498,30.3428033374739,30.1063308172796,4,4,4,0.318528463200156,0.693457823997916,0.49685175372596,0.158979947513515,0.405423093175934,0.236472520194312,FALSE,FALSE
