"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF017","YDR019C","Pfam","PF08669","Glycine cleavage T-protein C-terminal barrel domain","Glycine cleavage T-protein, C-terminal barrel domain",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YDR091C","Pfam","PF00005","ABC transporter","ABC transporter-like",1,69,9,1022,0.482987461754906,1.64479900717071,0.512031251214556
"YAF017","YDR091C","Pfam","PF00037","4Fe-4S binding domain","4Fe-4S ferredoxin-type, iron-sulphur binding domain",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YDR091C","Pfam","PF04068","Possible Fer4-like domain in RNase L inhibitor, RLI","RNase L inhibitor RLI-like, possible metal-binding domain",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YDR098C","Pfam","PF00085","Thioredoxin","Thioredoxin domain",1,69,4,1027,0.280404964023557,3.71312245511175,0.324751247871565
"YAF017","YDR098C","Pfam","PF00462","Glutaredoxin","Glutaredoxin",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YDR101C","Pfam","PF00557","Metallopeptidase family M24","Peptidase M24",1,69,4,1027,0.280404964023557,3.71312245511175,0.324751247871565
"YAF017","YDR120C","Pfam","PF02005","N2,N2-dimethylguanosine tRNA methyltransferase","tRNA methyltransferase, Trm1",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YDR138W","Pfam","PF11957","THO complex subunit 1 transcription elongation factor","THO complex, subunit THOC1",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YDR163W","Pfam","PF04889","Cwf15/Cwc15 cell cycle control protein","Pre-mRNA-splicing factor  Cwf15/Cwc15",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YDR174W","Pfam","PF00505","HMG (high mobility group) box","High mobility group box domain",1,69,2,1029,0.179018126912051,7.42528573799391,0.234100627500374
"YAF017","YDR240C","Pfam","PF19097","Snu56-like U1 small nuclear ribonucleoprotein component","Snu56-like U1 small nuclear ribonucleoprotein component",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YDR365C;YGR145W","Pfam","PF08159","NUC153 domain","NUC153",2,68,2,1029,0.0219997358843009,15.0285724619035,0.200782374904281
"YAF017","YEL055C","Pfam","PF04931","DNA polymerase phi","DNA polymerase V/Myb-binding protein 1A",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YER029C;YGR074W;YLR275W","Pfam","PF01423","LSM domain","LSM domain, eukaryotic/archaea-type",3,67,4,1027,0.00716607300060569,11.4311651403052,0.200782374904281
"YAF017","YER062C","Pfam","PF13419","Haloacid dehalogenase-like hydrolase","Haloacid dehalogenase-like hydrolase",1,69,3,1028,0.231357590587967,4.95179481569261,0.284496797921136
"YAF017","YER151C","Pfam","PF00443","Ubiquitin carboxyl-terminal hydrolase","Peptidase C19, ubiquitin carboxyl-terminal hydrolase",1,69,4,1027,0.280404964023557,3.71312245511175,0.324751247871565
"YAF017","YER165W","Pfam","PF00658","Poly-adenylate binding protein, unique domain","Polyadenylate-binding protein/Hyperplastic disc protein",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YFL016C","Pfam","PF00226","DnaJ domain","DnaJ domain",1,69,7,1024,0.409775346006947,2.11818591185452,0.444312220271769
"YAF017","YFL016C","Pfam","PF00684","DnaJ central domain","Heat shock protein DnaJ, cysteine-rich domain",1,69,3,1028,0.231357590587967,4.95179481569261,0.284496797921136
"YAF017","YFL016C","Pfam","PF01556","DnaJ C terminal domain","Chaperone DnaJ, C-terminal",1,69,4,1027,0.280404964023557,3.71312245511175,0.324751247871565
"YAF017","YGL049C","Pfam","PF02854","MIF4G domain","MIF4G-like, type 3",1,69,3,1028,0.231357590587967,4.95179481569261,0.284496797921136
"YAF017","YGL049C","Pfam","PF12152","Eukaryotic translation initiation factor 4G1","Eukaryotic translation initiation factor 4G1, eIF4E-binding domain",1,69,2,1029,0.179018126912051,7.42528573799391,0.234100627500374
"YAF017","YGL173C","Pfam","PF03159","XRN 5'-3' exonuclease N-terminus","Putative 5-3 exonuclease",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YGL173C","Pfam","PF17846","Xrn1 helical domain","Xrn1, helical domain",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YGL173C","Pfam","PF18129","Xrn1 SH3-like domain","5'-3' exoribonuclease 1, SH3-like domain",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YGL173C","Pfam","PF18194","Exoribonuclease 1 Domain-3","Exoribonuclease 1, domain 3",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YGL173C","Pfam","PF18332","Exoribonuclease Xrn1 D1 domain","Xrn1, D1 domain",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YGL173C","Pfam","PF18334","Exoribonuclease Xrn1 D2/D3 domain","Exoribonuclease Xrn1, D2/D3 domain",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YGL221C","Pfam","PF01784","NIF3 (NGG1p interacting factor 3)","GTP cyclohydrolase 1 type 2/Nif3",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YIL061C","Pfam","PF12220","U1 small nuclear ribonucleoprotein of 70kDa MW N terminal","U1 small nuclear ribonucleoprotein of 70kDa N-terminal",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YIL126W","Pfam","PF00176","SNF2 family N-terminal domain","SNF2-related domain",1,69,2,1029,0.179018126912051,7.42528573799391,0.234100627500374
"YAF017","YIL126W","Pfam","PF00271","Helicase conserved C-terminal domain","Helicase, C-terminal",1,69,22,1009,0.782745771519583,0.664873653139233,0.799542891080089
"YAF017","YIL126W","Pfam","PF00439","Bromodomain","Bromodomain",1,69,3,1028,0.231357590587967,4.95179481569261,0.284496797921136
"YAF017","YIL126W","Pfam","PF07529","HSA","Helicase/SANT-associated domain",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YIL126W","Pfam","PF14619","Snf2-ATP coupling, chromatin remodelling complex","Snf2, ATP coupling domain",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YJL203W","Pfam","PF01805","Surp module","SWAP/Surp",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YJL203W","Pfam","PF12230","Pre-mRNA splicing factor PRP21 like protein","Splicing factor 3A subunit 1",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YJR144W","Pfam","PF06420","Mitochondrial genome maintenance MGM101","Mitochondrial genome maintenance protein Mgm101",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YKL012W","Pfam","PF00397","WW domain","WW domain",1,69,2,1029,0.179018126912051,7.42528573799391,0.234100627500374
"YAF017","YKL012W","Pfam","PF01846","FF domain","FF domain",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YKL130C","Pfam","PF11435","RNA binding protein She2p","RNA binding protein She2",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YKL214C","Pfam","PF13865","C-terminal duplication domain of Friend of PRMT1","Chromatin target of PRMT1 protein, C-terminal",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YKR092C","Pfam","PF05022","SRP40, C-terminal domain","Srp40, C-terminal",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YLL036C","Pfam","PF08606","Prp19/Pso4-like","Pre-mRNA-splicing factor 19",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YLR150W","Pfam","PF09598","Stm1","Stm1-like, N-terminal",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YLR298C","Pfam","PF06220","U1 zinc finger","U1-C, C2H2-type zinc finger",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YLR351C","Pfam","PF00795","Carbon-nitrogen hydrolase","Carbon-nitrogen hydrolase",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YLR432W;YML056C","Pfam","PF00478","IMP dehydrogenase / GMP reductase domain","IMP dehydrogenase/GMP reductase",2,68,3,1028,0.0351680968456072,10.0265392160492,0.200782374904281
"YAF017","YLR432W;YML056C","Pfam","PF00571","CBS domain","CBS domain",2,68,4,1027,0.0506072791770657,7.51949778320389,0.200782374904281
"YAF017","YML049C","Pfam","PF03178","CPSF A subunit region","Cleavage/polyadenylation specificity factor, A subunit, C-terminal",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YML049C","Pfam","PF10433","Mono-functional DNA-alkylating methyl methanesulfonate N-term","Cleavage/polyadenylation specificity factor, A subunit, N-terminal",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YML062C","Pfam","PF05615","Tho complex subunit 7","THO complex subunit 7/Mft1",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YMR015C","Pfam","PF00067","Cytochrome P450","Cytochrome P450",1,69,2,1029,0.179018126912051,7.42528573799391,0.234100627500374
"YAF017","YMR229C","Pfam","PF00575","S1 RNA binding domain","S1 domain",1,69,2,1029,0.179018126912051,7.42528573799391,0.234100627500374
"YAF017","YMR240C","Pfam","PF04037","Domain of unknown function (DUF382)","Domain of unknown function DUF382",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YMR240C","Pfam","PF04046","PSP","PSP, proline-rich",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YNL139C","Pfam","PF11262","Transcription factor/nuclear export subunit protein 2","THO complex, subunitTHOC2, C-terminal",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YNL139C","Pfam","PF11732","Transcription- and export-related complex subunit","THO complex, subunitTHOC2, N-terminal",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YNL139C","Pfam","PF16134","THO complex subunit 2 N-terminus","THO complex subunit 2, N-terminal domain",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YNL251C","Pfam","PF04818","CID domain","CID domain",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YNL253W;YPL151C","Pfam","PF00400","WD domain, G-beta repeat","WD40 repeat",2,68,31,1000,0.633350959342182,0.948809557714739,0.653958908127719
"YAF017","YNR051C","Pfam","PF02136","Nuclear transport factor 2 (NTF2) domain","Nuclear transport factor 2",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YOL061W","Pfam","PF13793","N-terminal domain of ribose phosphate pyrophosphokinase","Ribose-phosphate pyrophosphokinase, N-terminal domain",1,69,4,1027,0.280404964023557,3.71312245511175,0.324751247871565
"YAF017","YOL061W","Pfam","PF14572","Phosphoribosyl synthetase-associated domain","Ribose-phosphate pyrophosphokinase",1,69,4,1027,0.280404964023557,3.71312245511175,0.324751247871565
"YAF017","YOL115W","Pfam","PF01909","Nucleotidyltransferase domain","Polymerase, nucleotidyl transferase domain",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YOL115W","Pfam","PF03828","Cid1 family poly A polymerase","PAP/25A-associated",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YOL139C","Pfam","PF01652","Eukaryotic initiation factor 4E","Translation Initiation factor eIF- 4e",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YPL127C","Pfam","PF00538","linker histone H1 and H5 family","Linker histone H1/H5, domain H15",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YPR057W","Pfam","PF04938","Survival motor neuron (SMN) interacting protein 1 (SIP1)","Gemin2/Brr1",1,69,1,1030,0.123169019899265,14.827331963465,0.200782374904281
"YAF017","YPR118W","Pfam","PF01008","Initiation factor 2 subunit family","Initiation factor 2B-related",1,69,3,1028,0.231357590587967,4.95179481569261,0.284496797921136
"YAF017","YAL016W;YBL032W;YCL037C;YCR077C;YDL030W;YDL051W;YDL175C;YDL213C;YDR098C;YDR120C;YDR138W;YDR163W;YDR174W;YDR240C;YDR365C;YDR381W;YEL055C;YER029C;YER151C;YER165W;YGL049C;YGL173C;YGR013W;YGR074W;YGR145W;YHL034C;YHR086W;YIL061C;YIL126W;YJL203W;YKL214C;YKR092C;YLR150W;YLR298C;YML049C;YML062C;YMR229C;YMR240C;YMR288W;YNL004W;YNL139C;YNL175C;YNL197C;YNL251C;YNL253W;YNR051C;YOL115W;YOR198C;YOR220W;YPL043W;YPL127C;YPL190C","MobiDBLite","mobidb-lite","consensus disorder prediction","-",52,0,484,0,1,0,1
"YAF017","YAL016W;YEL055C;YGL049C;YMR288W","SUPERFAMILY","SSF48371","ARM repeat","Armadillo-type fold",4,55,42,859,0.311392867303011,1.48671531753351,0.354600490038835
"YAF017","YAL036C;YDR091C;YIL126W","SUPERFAMILY","SSF52540","P-loop containing nucleoside triphosphate hydrolases","P-loop containing nucleoside triphosphate hydrolase",3,56,108,793,0.97626274666706,0.393628574643434,0.980381998762701
"YAF017","YAL036C","SUPERFAMILY","SSF81271","TGS-like","TGS-like",1,58,4,897,0.272269474110289,3.85623868734391,0.320792746724003
"YAF017","YBL032W","SUPERFAMILY","SSF54791","Eukaryotic type KH-domain (KH-domain type I)","K Homology domain, type 1 superfamily",1,58,5,896,0.317228742201904,3.08373124131728,0.357821993573712
"YAF017","YBR119W;YDL051W;YDL213C;YDR381W;YER165W;YHL034C;YHR086W;YIL061C;YKL214C;YNL004W;YNL175C;YNL197C;YNL251C;YPL043W;YPL190C","SUPERFAMILY","SSF54928","RNA-binding domain, RBD","RNA-binding domain superfamily",15,44,29,872,6.6677082816093e-09,10.1929643617672,1.91826027512395e-06
"YAF017","YCL037C;YDL051W;YPL127C","SUPERFAMILY","SSF46785","Winged helix DNA-binding domain","Winged helix DNA-binding domain superfamily",3,56,18,883,0.133421942647902,2.62396017076173,0.215284219323395
"YAF017","YDL030W;YLR298C","SUPERFAMILY","SSF57667","beta-beta-alpha zinc fingers","Zinc finger C2H2 superfamily",2,57,5,896,0.0638733698114161,6.26194557804242,0.200782374904281
"YAF017","YDL175C","SUPERFAMILY","SSF57756","Retrovirus zinc finger-like domains","Zinc finger, CCHC-type superfamily",1,58,3,898,0.224403140746306,5.14322286582579,0.284084827115004
"YAF017","YDR019C","SUPERFAMILY","SSF101790","Aminomethyltransferase beta-barrel domain","Glycine cleavage T-protein/YgfZ, C-terminal",1,58,1,900,0.11919968717414,15.3924504309023,0.200782374904281
"YAF017","YDR019C","SUPERFAMILY","SSF103025","Folate-binding domain","-",1,58,1,900,0.11919968717414,15.3924504309023,0.200782374904281
"YAF017","YDR091C","SUPERFAMILY","SSF54862","4Fe-4S ferredoxins","-",1,58,1,900,0.11919968717414,15.3924504309023,0.200782374904281
"YAF017","YDR098C","SUPERFAMILY","SSF52833","Thioredoxin-like","Thioredoxin-like superfamily",1,58,10,891,0.504153267080036,1.53535919526202,0.530922467101984
"YAF017","YDR101C","SUPERFAMILY","SSF55920","Creatinase/aminopeptidase","Creatinase/aminopeptidase-like",1,58,4,897,0.272269474110289,3.85623868734391,0.320792746724003
"YAF017","YDR120C","SUPERFAMILY","SSF53335","S-adenosyl-L-methionine-dependent methyltransferases","S-adenosyl-L-methionine-dependent methyltransferase",1,58,11,890,0.534980408536598,1.39441472231108,0.556005839439783
"YAF017","YDR174W","SUPERFAMILY","SSF47095","HMG-box","High mobility group box domain superfamily",1,58,2,899,0.173445217922288,7.71060006442514,0.232563165439462
"YAF017","YDR235W;YML046W;YMR229C","SUPERFAMILY","SSF48452","TPR-like","Tetratricopeptide-like helical domain superfamily",3,56,20,881,0.163131477095579,2.356804587925,0.232563165439462
"YAF017","YER029C;YGR074W;YLR275W","SUPERFAMILY","SSF50182","Sm-like ribonucleoproteins","LSM domain superfamily",3,56,4,897,0.00647254325419609,11.932027886686,0.200782374904281
"YAF017","YER062C","SUPERFAMILY","SSF56784","HAD-like","HAD-like superfamily",1,58,11,890,0.534980408536598,1.39441472231108,0.556005839439783
"YAF017","YER151C","SUPERFAMILY","SSF54001","Cysteine proteinases","Papain-like cysteine peptidase superfamily",1,58,7,894,0.399110646395263,2.19940464737156,0.433736684210377
"YAF017","YER165W","SUPERFAMILY","SSF63570","PABC (PABP) domain","PABC (PABP) domain",1,58,1,900,0.11919968717414,15.3924504309023,0.200782374904281
"YAF017","YFL016C","SUPERFAMILY","SSF46565","Chaperone J-domain","Chaperone J-domain superfamily",1,58,7,894,0.399110646395263,2.19940464737156,0.433736684210377
"YAF017","YFL016C","SUPERFAMILY","SSF49493","HSP40/DnaJ peptide-binding domain","HSP40/DnaJ peptide-binding",1,58,4,897,0.272269474110289,3.85623868734391,0.320792746724003
"YAF017","YFL016C","SUPERFAMILY","SSF57938","DnaJ/Hsp40 cysteine-rich domain","Heat shock protein DnaJ, cysteine-rich domain superfamily",1,58,3,898,0.224403140746306,5.14322286582579,0.284084827115004
"YAF017","YGL049C","SUPERFAMILY","SSF101489","Eukaryotic initiation factor 4f subunit eIF4g, eIF4e-binding domain","eIF4G, eIF4e-binding domain superfamily",1,58,2,899,0.173445217922288,7.71060006442514,0.232563165439462
"YAF017","YGL221C","SUPERFAMILY","SSF102705","NIF3 (NGG1p interacting factor 3)-like","GTP cyclohydrolase 1 type 2/Nif3 superfamily",1,58,1,900,0.11919968717414,15.3924504309023,0.200782374904281
"YAF017","YGR145W;YNL253W;YPL151C","SUPERFAMILY","SSF50978","WD40 repeat-like","WD40-repeat-containing domain superfamily",3,56,38,863,0.468093746015967,1.21636544958938,0.499579872429597
