"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF010","YGL049C","SUPERFAMILY","SSF101489","Eukaryotic initiation factor 4f subunit eIF4g, eIF4e-binding domain","eIF4G, eIF4e-binding domain superfamily",1,29,2,592,0.137617720261602,10.1040434241427,0.203735731113545
"YAF010","YGL049C","SUPERFAMILY","SSF48371","ARM repeat","Armadillo-type fold",1,29,33,561,0.821355904962343,0.586624146203085,0.830760743568782
"YAF010","YJL080C","SUPERFAMILY","SSF54791","Eukaryotic type KH-domain (KH-domain type I)","K Homology domain, type 1 superfamily",1,29,3,591,0.179278699959109,6.74591696696958,0.229511379174705
"YAF010","YLL011W;YLR196W","SUPERFAMILY","SSF50978","WD40 repeat-like","WD40-repeat-containing domain superfamily",2,28,25,569,0.377064880037325,1.62415747332272,0.409517185286439
"YAF010","YLR432W;YML056C","SUPERFAMILY","SSF51412","Inosine monophosphate dehydrogenase (IMPDH)","-",2,28,2,592,0.0126347811690804,20.7989350134166,0.175867188093573
"YAF010","YLR432W;YML056C","SUPERFAMILY","SSF54631","CBS-domain pair","-",2,28,3,591,0.0204294160802269,13.8928843824847,0.175867188093573
"YAF010","YMR033W","SUPERFAMILY","SSF53067","Actin-like ATPase domain","ATPase, nucleotide binding domain",1,29,11,583,0.449353768664569,1.82520840551079,0.472534717048059
"YAF010","YMR229C","SUPERFAMILY","SSF48452","TPR-like","Tetratricopeptide-like helical domain superfamily",1,29,10,584,0.421018628115576,2.01071917159532,0.44627974580251
"YAF010","YMR229C","SUPERFAMILY","SSF50249","Nucleic acid-binding proteins","Nucleic acid-binding, OB-fold",1,29,14,580,0.526546518519232,1.4276038226458,0.546866075071038
"YAF010","YNL075W;YPL190C","SUPERFAMILY","SSF52954","Class II aaRS ABD-related","-",2,28,6,588,0.0522585630782888,6.950139297364,0.175867188093573
"YAF010","YNL137C","SUPERFAMILY","SSF55174","Alpha-L RNA-binding motif","-",1,29,4,590,0.21899102092883,5.05846241377028,0.26378463884609
"YAF010","YNL251C","SUPERFAMILY","SSF48464","ENTH/VHS domain","ENTH/VHS",1,29,3,591,0.179278699959109,6.74591696696958,0.229511379174705
"YAF010","YNR051C","SUPERFAMILY","SSF54427","NTF2-like","NTF2-like domain superfamily",1,29,1,593,0.093915915545129,20.121546334906,0.175867188093573
"YAF010","YOR091W","SUPERFAMILY","SSF90229","CCCH zinc finger","Zinc finger, CCCH-type superfamily",1,29,1,593,0.093915915545129,20.121546334906,0.175867188093573
"YAF010","YPL127C","SUPERFAMILY","SSF46785","Winged helix DNA-binding domain","Winged helix DNA-binding domain superfamily",1,29,13,581,0.502057545339192,1.53980431021033,0.523800194940495
"YAF010","YAL036C","CDD","cd01896","DRG","-",1,25,2,434,0.159834695154887,8.58176870904985,0.213920172808309
"YAF010","YAL036C","CDD","cd17230","TGS_DRG1","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YCL031C","CDD","cd12293","RRM_Rrp7p","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YCR002C","CDD","cd01850","CDC_Septin","Septin",1,25,5,431,0.294951013186505,3.43223084496953,0.335459306843021
"YAF010","YDL213C","CDD","cd12400","RRM_Nop6","Nop6, RNA recognition motif",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YDR120C","CDD","cd02440","AdoMet_MTases","-",1,25,6,430,0.335151174715345,2.85637367141552,0.374747094090997
"YAF010","YDR174W","CDD","cd01390","HMGB-UBF_HMG-box","-",1,25,2,434,0.159834695154887,8.58176870904985,0.213920172808309
"YAF010","YDR381W","CDD","cd12267","RRM_YRA1_MLO3","Yra1/Mlo3, RNA recognition motif",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YER151C","CDD","cd02257","Peptidase_C19","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YER165W","CDD","cd12378","RRM1_I_PABPs","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YER165W","CDD","cd12379","RRM2_I_PABPs","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YER165W","CDD","cd12380","RRM3_I_PABPs","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YER165W","CDD","cd12381","RRM4_I_PABPs","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YER176W;YMR080C","CDD","cd18808","SF1_C_Upf1","DNA2/NAM7 helicase-like, C-terminal",2,24,2,434,0.017061506096241,17.7428866398155,0.175867188093573
"YAF010","YGL173C","CDD","cd18673","PIN_XRN1-2-like","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YHL034C","CDD","cd00590","RRM_SF","-",1,25,2,434,0.159834695154887,8.58176870904985,0.213920172808309
"YAF010","YJL080C","CDD","cd00105","KH-I","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YJL080C","CDD","cd02394","vigilin_like_KH","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YLL011W","CDD","cd00200","WD40","-",1,25,10,426,0.4750021138967,1.7015297635524,0.49753185842935
"YAF010","YLR432W;YML056C","CDD","cd00381","IMPDH","IMP dehydrogenase/GMP reductase",2,24,2,434,0.017061506096241,17.7428866398155,0.175867188093573
"YAF010","YLR432W;YML056C","CDD","cd04601","CBS_pair_IMPDH","-",2,24,2,434,0.017061506096241,17.7428866398155,0.175867188093573
"YAF010","YMR080C","CDD","cd18039","DEXXQc_UPF1","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YMR080C","CDD","cd21400","ZBD_UPF1-like","RNA helicase UPF1, Cys/His rich zinc-binding domain",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YMR080C","CDD","cd21407","1B_UPF1-like","RNA helicase UPF1, 1B domain",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YMR229C","CDD","cd00164","S1_like","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YMR229C","CDD","cd04461","S1_Rrp5_repeat_hs8_sc7","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YMR229C","CDD","cd05693","S1_Rrp5_repeat_hs1_sc1","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YMR229C","CDD","cd05694","S1_Rrp5_repeat_hs2_sc2","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YMR229C","CDD","cd05698","S1_Rrp5_repeat_hs6_sc5","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YMR229C","CDD","cd05702","S1_Rrp5_repeat_hs11_sc8","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YMR229C","CDD","cd05703","S1_Rrp5_repeat_hs12_sc9","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YMR229C","CDD","cd05706","S1_Rrp5_repeat_sc10","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YMR229C","CDD","cd05707","S1_Rrp5_repeat_sc11","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YMR229C","CDD","cd05708","S1_Rrp5_repeat_sc12","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YNL137C","CDD","cd00165","S4","RNA-binding S4 domain",1,25,4,432,0.25241905574532,4.29439740404825,0.297293554544488
"YAF010","YNL175C","CDD","cd12396","RRM1_Nop13p_fungi","Nop13/Rnp24, RNA recognition motif 1",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YNL175C","CDD","cd12397","RRM2_Nop13p_fungi","Nop13/Rnp24, RNA recognition motif 2",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YNL251C","CDD","cd12331","RRM_NRD1_SEB1_like","Nrd1/Seb1, RNA recognition motif",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YNL251C","CDD","cd16984","CID_Nrd1_like","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YNR051C","CDD","cd00780","NTF2","Nuclear transport factor 2, eukaryote",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YPL043W","CDD","cd12675","RRM2_Nop4p","Nop4, RNA recognition motif 2",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YPL043W","CDD","cd12676","RRM3_Nop4p","Nop4, RNA recognition motif 3",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YPL043W","CDD","cd12677","RRM4_Nop4p","Nop4, RNA recognition motif 4",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YPL127C","CDD","cd00073","H15","Linker histone H1/H5, domain H15",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YPL190C","CDD","cd12342","RRM_Nab3p","Nab3, RNA recognition motif",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YPR112C","CDD","cd12319","RRM4_MRD1","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YPR112C","CDD","cd12565","RRM1_MRD1","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YPR112C","CDD","cd12566","RRM2_MRD1","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YPR112C","CDD","cd12568","RRM3_MRD1","Mrd1, RNA recognition motif 3",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YPR112C","CDD","cd12570","RRM5_MRD1","-",1,25,1,435,0.109502211454489,17.080750855373,0.175867188093573
"YAF010","YAL036C","PANTHER","PTHR43127","-","-",1,37,2,674,0.151518006701554,9.03731329639159,0.210747076909983
"YAF010","YAL036C","PANTHER","PTHR43127:SF1","DEVELOPMENTALLY-REGULATED GTP-BINDING PROTEIN 1","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YBR146W","PANTHER","PTHR21569","RIBOSOMAL PROTEIN S9","Ribosomal protein S9",1,37,2,674,0.151518006701554,9.03731329639159,0.210747076909983
"YAF010","YBR146W","PANTHER","PTHR21569:SF1","28S RIBOSOMAL PROTEIN S9, MITOCHONDRIAL","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YCL031C","PANTHER","PTHR13191","RIBOSOMAL RNA PROCESSING PROTEIN 7-RELATED","Ribosomal RNA-processing protein 7",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YCL031C","PANTHER","PTHR13191:SF0","RIBOSOMAL RNA-PROCESSING PROTEIN 7 HOMOLOG A-RELATED","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YCR002C","PANTHER","PTHR18884","SEPTIN","-",1,37,5,671,0.280591933933073,3.61546366617728,0.327563270891032
"YAF010","YCR002C","PANTHER","PTHR18884:SF57","CELL DIVISION CONTROL PROTEIN 10","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YDL213C;YNL175C","PANTHER","PTHR23236","EUKARYOTIC TRANSLATION INITIATION FACTOR 4B/4H","-",2,36,4,672,0.036143291513908,9.25978176872283,0.175867188093573
"YAF010","YDL213C","PANTHER","PTHR23236:SF51","NUCLEOLAR PROTEIN 6","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YDR120C","PANTHER","PTHR10631","N 2 ,N 2 -DIMETHYLGUANOSINE TRNA METHYLTRANSFERASE","tRNA methyltransferase, Trm1",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YDR120C","PANTHER","PTHR10631:SF3","TRNA (GUANINE(26)-N(2))-DIMETHYLTRANSFERASE","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YDR174W","PANTHER","PTHR48112","HIGH MOBILITY GROUP PROTEIN DSP1","-",1,37,2,674,0.151518006701554,9.03731329639159,0.210747076909983
"YAF010","YDR174W","PANTHER","PTHR48112:SF24","HIGH MOBILITY GROUP PROTEIN 1","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YDR381W","PANTHER","PTHR19965","RNA AND EXPORT FACTOR BINDING PROTEIN","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YDR381W","PANTHER","PTHR19965:SF35","THO COMPLEX SUBUNIT 4","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YER151C","PANTHER","PTHR21646","UBIQUITIN CARBOXYL-TERMINAL HYDROLASE","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YER165W","PANTHER","PTHR24012","RNA BINDING PROTEIN","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YER165W","PANTHER","PTHR24012:SF466","POLYADENYLATE-BINDING PROTEIN 1-LIKE","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YER176W;YMR080C","PANTHER","PTHR10887","DNA2/NAM7 HELICASE FAMILY","-",2,36,2,674,0.0154744803499043,18.478316227366,0.175867188093573
"YAF010","YER176W","PANTHER","PTHR10887:SF317","ATP-DEPENDENT RNA HELICASE ECM32-RELATED","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YFR001W","PANTHER","PTHR28028","60S RIBOSOMAL SUBUNIT ASSEMBLY/EXPORT PROTEIN LOC1","60S ribosomal subunit assembly/export protein Loc1",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YGL049C","PANTHER","PTHR23253","EUKARYOTIC TRANSLATION INITIATION FACTOR 4 GAMMA","-",1,37,2,674,0.151518006701554,9.03731329639159,0.210747076909983
"YAF010","YGL049C","PANTHER","PTHR23253:SF9","EUKARYOTIC TRANSLATION INITIATION FACTOR 4 GAMMA 2","-",1,37,2,674,0.151518006701554,9.03731329639159,0.210747076909983
"YAF010","YGL173C","PANTHER","PTHR12341","5'->3' EXORIBONUCLEASE","5'-3' exoribonuclease",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YGL173C","PANTHER","PTHR12341:SF7","5'-3' EXORIBONUCLEASE 1","5'-3' exoribonuclease 1",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YHL034C","PANTHER","PTHR23003","RNA RECOGNITION MOTIF  RRM  DOMAIN CONTAINING PROTEIN","-",1,37,3,673,0.19686584881877,6.02964192289535,0.243782476341001
"YAF010","YHL034C","PANTHER","PTHR23003:SF34","NUCLEOLIN","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YJL080C","PANTHER","PTHR10627","SCP160","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YJL080C","PANTHER","PTHR10627:SF31","DODECA-SATELLITE-BINDING PROTEIN 1, ISOFORM A","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YJR144W","PANTHER","PTHR31404","MITOCHONDRIAL GENOME MAINTENANCE PROTEIN MGM101","Mitochondrial genome maintenance protein Mgm101",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YLL011W","PANTHER","PTHR22851","U3 SMALL NUCLEOLAR RNA  U3 SNORNA  ASSOCIATED PROTEIN","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YLL011W","PANTHER","PTHR22851:SF0","DDB1- AND CUL4-ASSOCIATED FACTOR 13","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YLR051C","PANTHER","PTHR21686","UNCHARACTERIZED","Fcf2/DNTTIP2",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YLR196W","PANTHER","PTHR14091","PERIODIC TRYPTOPHAN PROTEIN 1","Periodic tryptophan protein 1",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YLR196W","PANTHER","PTHR14091:SF0","PERIODIC TRYPTOPHAN PROTEIN 1 HOMOLOG","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YLR432W;YML056C","PANTHER","PTHR11911","INOSINE-5-MONOPHOSPHATE DEHYDROGENASE RELATED","-",2,36,2,674,0.0154744803499043,18.478316227366,0.175867188093573
"YAF010","YML127W","PANTHER","PTHR13964","RBP-RELATED","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YML127W","PANTHER","PTHR13964:SF38","CHROMATIN STRUCTURE-REMODELING COMPLEX SUBUNIT RSC9","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YMR033W","PANTHER","PTHR11937","ACTIN","Actin family",1,37,3,673,0.19686584881877,6.02964192289535,0.243782476341001
"YAF010","YMR033W","PANTHER","PTHR11937:SF451","ACTIN-LIKE PROTEIN ARP9","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YMR080C","PANTHER","PTHR10887:SF486","REGULATOR OF NONSENSE TRANSCRIPTS 1-LIKE PROTEIN","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YMR229C","PANTHER","PTHR23270","PROGRAMMED CELL DEATH PROTEIN 11  PRE-RRNA PROCESSING PROTEIN RRP5","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YMR229C","PANTHER","PTHR23270:SF10","PROTEIN RRP5 HOMOLOG","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YNL075W","PANTHER","PTHR22734","U3 SMALL NUCLEOLAR RIBONUCLEOPROTEIN PROTEIN IMP4","U3 snoRNP protein/Ribosome production factor 1",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YNL075W","PANTHER","PTHR22734:SF2","U3 SMALL NUCLEOLAR RIBONUCLEOPROTEIN PROTEIN IMP4","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YNL137C","PANTHER","PTHR11831","30S 40S RIBOSOMAL PROTEIN","Ribosomal protein S4/S9",1,37,3,673,0.19686584881877,6.02964192289535,0.243782476341001
"YAF010","YNL137C","PANTHER","PTHR11831:SF4","37S RIBOSOMAL PROTEIN NAM9, MITOCHONDRIAL","Ribosomal protein S4, bacterial-type",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YNL175C","PANTHER","PTHR23236:SF9","FI01540P","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YNL251C","PANTHER","PTHR23189","RNA RECOGNITION MOTIF-CONTAINING","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YNL251C","PANTHER","PTHR23189:SF101","PROTEIN NRD1","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YNL308C","PANTHER","PTHR14490","ZINC FINGER, ZZ TYPE","KRR1 interacting protein 1",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YNR051C","PANTHER","PTHR10693","RAS GTPASE-ACTIVATING PROTEIN-BINDING PROTEIN","Ras GTPase-activating protein-binding protein",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YNR051C","PANTHER","PTHR10693:SF20","AT27578P","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YOR091W","PANTHER","PTHR12681","ZINC FINGER-CONTAINING PROTEIN P48ZNF","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YOR091W","PANTHER","PTHR12681:SF0","ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 15","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YOR198C","PANTHER","PTHR31027","NUCLEAR SEGREGATION PROTEIN BFR1","Nuclear segregation protein Bfr1",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YPL043W","PANTHER","PTHR48039","RNA-BINDING MOTIF PROTEIN 14B","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YPL043W","PANTHER","PTHR48039:SF2","RNA-BINDING PROTEIN 28","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YPL127C","PANTHER","PTHR11467","HISTONE H1","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YPL127C","PANTHER","PTHR11467:SF125","H1, PUTATIVE-RELATED","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YPL190C","PANTHER","PTHR13968","HETEROGENEOUS NUCLEAR RIBONUCLEOPROTEIN","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YPL190C","PANTHER","PTHR13968:SF26","NUCLEAR POLYADENYLATED RNA-BINDING PROTEIN 3","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YPR112C","PANTHER","PTHR23147","SERINE/ARGININE RICH SPLICING FACTOR","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YPR112C","PANTHER","PTHR23147:SF48","RNA-BINDING PROTEIN 19-RELATED","-",1,37,1,675,0.103680742984431,18.0113322872468,0.175867188093573
"YAF010","YAL036C;YCL031C;YDL213C;YDR174W;YER151C;YER165W;YFR001W;YGL049C;YGL173C;YHL034C;YJL080C;YLR196W;YMR229C;YNL075W;YNL308C;YOR091W;YOR198C;YPL043W;YPL190C;YPR112C","Coils","Coil","Coil","-",20,0,238,0,1,0,1
"YAF010","YAL036C","Pfam","PF01926","50S ribosome-binding GTPase","GTP binding domain",1,33,6,668,0.292490051294159,3.36371541326026,0.334094239624793
"YAF010","YAL036C","Pfam","PF02824","TGS domain","TGS",1,33,3,671,0.179043275669391,6.73647318078095,0.229511379174705
"YAF010","YAL036C","Pfam","PF16897","C-terminal region of MMR_HSR1 domain","GTP binding protein, second domain",1,33,2,672,0.137444872350105,10.0914054547631,0.203735731113545
"YAF010","YBR146W","Pfam","PF00380","Ribosomal protein S9/S16","Ribosomal protein S9",1,33,2,672,0.137444872350105,10.0914054547631,0.203735731113545
"YAF010","YCL031C","Pfam","PF12923","Ribosomal RNA-processing protein 7 (RRP7) C-terminal domain","Ribosomal RNA-processing protein 7, C-terminal domain",1,33,1,673,0.0938036902963904,20.1067303446566,0.175867188093573
"YAF010","YCL031C","Pfam","PF17799","Rrp7 RRM-like N-terminal domain","Rrp7, RRM-like N-terminal domain",1,33,1,673,0.0938036902963904,20.1067303446566,0.175867188093573
"YAF010","YCR002C","Pfam","PF00735","Septin","Septin-type guanine nucleotide-binding (G) domain",1,33,5,669,0.256479065880987,4.03968431358533,0.300738727692308
"YAF010","YDR120C","Pfam","PF02005","N2,N2-dimethylguanosine tRNA methyltransferase","tRNA methyltransferase, Trm1",1,33,1,673,0.0938036902963904,20.1067303446566,0.175867188093573
"YAF010","YDR174W","Pfam","PF00505","HMG (high mobility group) box","High mobility group box domain",1,33,2,672,0.137444872350105,10.0914054547631,0.203735731113545
"YAF010","YDR381W;YER165W;YHL034C;YNL175C;YNL251C;YPL043W;YPL190C;YPR112C","Pfam","PF00076","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)","RNA recognition motif domain",8,26,16,658,5.16758385174526e-06,12.5302467852365,0.000456469906904165
"YAF010","YER151C","Pfam","PF00443","Ubiquitin carboxyl-terminal hydrolase","Peptidase C19, ubiquitin carboxyl-terminal hydrolase",1,33,1,673,0.0938036902963904,20.1067303446566,0.175867188093573
"YAF010","YER165W","Pfam","PF00658","Poly-adenylate binding protein, unique domain","Polyadenylate-binding protein/Hyperplastic disc protein",1,33,1,673,0.0938036902963904,20.1067303446566,0.175867188093573
"YAF010","YER176W;YMR080C","Pfam","PF13086","AAA domain","DNA2/NAM7 helicase, helicase domain",2,32,2,672,0.0126496623922482,20.699569153568,0.175867188093573
