"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF008","YGR074W","SUPERFAMILY","SSF50182","Sm-like ribonucleoproteins","LSM domain superfamily",1,33,5,549,0.301590247349916,3.31581614219052,0.341349733334953
"YAF008","YHR072W-A","SUPERFAMILY","SSF144210","Nop10-like SnoRNP","H/ACA ribonucleoprotein complex, subunit Nop10 superfamily",1,33,1,553,0.112395554473919,16.5238979258833,0.212684984805608
"YAF008","YJL080C","SUPERFAMILY","SSF54791","Eukaryotic type KH-domain (KH-domain type I)","K Homology domain, type 1 superfamily",1,33,2,552,0.163894788514681,8.29218099733036,0.233643200033626
"YAF008","YJL203W","SUPERFAMILY","SSF109905","Surp module (SWAP domain)","SWAP/Surp superfamily",1,33,1,553,0.112395554473919,16.5238979258833,0.212684984805608
"YAF008","YJR113C","SUPERFAMILY","SSF47973","Ribosomal protein S7","Ribosomal protein S7 domain superfamily",1,33,2,552,0.163894788514681,8.29218099733036,0.233643200033626
"YAF008","YKL012W","SUPERFAMILY","SSF51045","WW domain","WW domain superfamily",1,33,1,553,0.112395554473919,16.5238979258833,0.212684984805608
"YAF008","YKL012W","SUPERFAMILY","SSF81698","FF domain","FF domain superfamily",1,33,1,553,0.112395554473919,16.5238979258833,0.212684984805608
"YAF008","YKL173W","SUPERFAMILY","SSF50447","Translation proteins","Translation protein, beta-barrel domain superfamily",1,33,11,543,0.514089002509408,1.49463554169871,0.540177101144214
"YAF008","YKL173W","SUPERFAMILY","SSF54211","Ribosomal protein S5 domain 2-like","Ribosomal protein S5 domain 2-type fold",1,33,9,545,0.451392613445533,1.83248409140379,0.480030815507032
"YAF008","YKL173W","SUPERFAMILY","SSF54980","EF-G C-terminal domain-like","EF-G domain III/V-like",1,33,2,552,0.163894788514681,8.29218099733036,0.233643200033626
"YAF008","YLL036C","SUPERFAMILY","SSF50998","Quinoprotein alcohol dehydrogenase-like","Quinoprotein alcohol dehydrogenase-like superfamily",1,33,3,551,0.212488937558272,5.53241882295249,0.265234418512453
"YAF008","YLL036C","SUPERFAMILY","SSF57850","RING/U-box","-",1,33,3,551,0.212488937558272,5.53241882295249,0.265234418512453
"YAF008","YLR432W;YML056C","SUPERFAMILY","SSF51412","Inosine monophosphate dehydrogenase (IMPDH)","-",2,32,2,552,0.0181123413839079,17.005061067565,0.212684984805608
"YAF008","YLR432W;YML056C","SUPERFAMILY","SSF54631","CBS-domain pair","-",2,32,3,551,0.0290959504143087,11.3537669176291,0.212684984805608
"YAF008","YMR229C","SUPERFAMILY","SSF50249","Nucleic acid-binding proteins","Nucleic acid-binding, OB-fold",1,33,12,542,0.542771248889061,1.36784283135245,0.56861749883616
"YAF008","YNR051C","SUPERFAMILY","SSF54427","NTF2-like","NTF2-like domain superfamily",1,33,1,553,0.112395554473919,16.5238979258833,0.212684984805608
"YAF008","YOL139C","SUPERFAMILY","SSF55418","eIF4e-like","Translation Initiation factor eIF- 4e-like",1,33,1,553,0.112395554473919,16.5238979258833,0.212684984805608
"YAF008","YOR091W","SUPERFAMILY","SSF90229","CCCH zinc finger","Zinc finger, CCCH-type superfamily",1,33,1,553,0.112395554473919,16.5238979258833,0.212684984805608
"YAF008","YAL036C","Pfam","PF01926","50S ribosome-binding GTPase","GTP binding domain",1,40,6,624,0.358146803764644,2.59437342504416,0.391514518401101
"YAF008","YAL036C","Pfam","PF02824","TGS domain","TGS",1,40,3,627,0.223362285951456,5.19908524199345,0.272998349496224
"YAF008","YAL036C","Pfam","PF16897","C-terminal region of MMR_HSR1 domain","GTP binding protein, second domain",1,40,2,628,0.172577363661201,7.79256315139893,0.233643200033626
"YAF008","YBL099W","Pfam","PF00006","ATP synthase alpha/beta family, nucleotide-binding domain","ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain",1,40,4,626,0.271101635690572,3.89868264517338,0.312877953321579
"YAF008","YBL099W","Pfam","PF00306","ATP synthase alpha/beta chain, C terminal domain","ATP synthase, alpha subunit, C-terminal",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YBL099W","Pfam","PF02874","ATP synthase alpha/beta family, beta-barrel domain","ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain",1,40,4,626,0.271101635690572,3.89868264517338,0.312877953321579
"YAF008","YBR119W;YDR381W;YER165W;YHL034C;YHR086W;YNL175C","Pfam","PF00076","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)","RNA recognition motif domain",6,35,21,609,0.00406316130843952,4.94960106989318,0.212684984805608
"YAF008","YCL031C","Pfam","PF12923","Ribosomal RNA-processing protein 7 (RRP7) C-terminal domain","Ribosomal RNA-processing protein 7, C-terminal domain",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YCL031C","Pfam","PF17799","Rrp7 RRM-like N-terminal domain","Rrp7, RRM-like N-terminal domain",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YCL037C","Pfam","PF05383","La domain","La-type HTH domain",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YDL087C","Pfam","PF03194","LUC7 N_terminus","Luc7-related",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YDR101C","Pfam","PF00557","Metallopeptidase family M24","Peptidase M24",1,40,2,628,0.172577363661201,7.79256315139893,0.233643200033626
"YAF008","YDR174W","Pfam","PF00505","HMG (high mobility group) box","High mobility group box domain",1,40,2,628,0.172577363661201,7.79256315139893,0.233643200033626
"YAF008","YEL051W","Pfam","PF01813","ATP synthase subunit D","ATPase, V1 complex, subunit D",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YER151C","Pfam","PF00443","Ubiquitin carboxyl-terminal hydrolase","Peptidase C19, ubiquitin carboxyl-terminal hydrolase",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YER165W","Pfam","PF00658","Poly-adenylate binding protein, unique domain","Polyadenylate-binding protein/Hyperplastic disc protein",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YFL016C","Pfam","PF00226","DnaJ domain","DnaJ domain",1,40,5,625,0.315973757217128,3.11632998574656,0.353088135048981
"YAF008","YFL016C","Pfam","PF00684","DnaJ central domain","Heat shock protein DnaJ, cysteine-rich domain",1,40,3,627,0.223362285951456,5.19908524199345,0.272998349496224
"YAF008","YFL016C","Pfam","PF01556","DnaJ C terminal domain","Chaperone DnaJ, C-terminal",1,40,4,626,0.271101635690572,3.89868264517338,0.312877953321579
"YAF008","YGL049C","Pfam","PF02854","MIF4G domain","MIF4G-like, type 3",1,40,3,627,0.223362285951456,5.19908524199345,0.272998349496224
"YAF008","YGL049C","Pfam","PF12152","Eukaryotic translation initiation factor 4G1","Eukaryotic translation initiation factor 4G1, eIF4E-binding domain",1,40,2,628,0.172577363661201,7.79256315139893,0.233643200033626
"YAF008","YGL173C","Pfam","PF03159","XRN 5'-3' exonuclease N-terminus","Putative 5-3 exonuclease",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YGL173C","Pfam","PF17846","Xrn1 helical domain","Xrn1, helical domain",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YGL173C","Pfam","PF18129","Xrn1 SH3-like domain","5'-3' exoribonuclease 1, SH3-like domain",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YGL173C","Pfam","PF18194","Exoribonuclease 1 Domain-3","Exoribonuclease 1, domain 3",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YGL173C","Pfam","PF18332","Exoribonuclease Xrn1 D1 domain","Xrn1, D1 domain",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YGL173C","Pfam","PF18334","Exoribonuclease Xrn1 D2/D3 domain","Exoribonuclease Xrn1, D2/D3 domain",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YGR074W","Pfam","PF01423","LSM domain","LSM domain, eukaryotic/archaea-type",1,40,5,625,0.315973757217128,3.11632998574656,0.353088135048981
"YAF008","YGR090W","Pfam","PF03813","Nrap protein domain 1","Nrap protein domain 1",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YGR090W","Pfam","PF17403","Nrap protein PAP/OAS-like domain","Nrap protein, domain 2",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YGR090W","Pfam","PF17404","Nrap protein domain 3","Nrap protein, domain 3",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YGR090W","Pfam","PF17405","Nrap protein nucleotidyltransferase domain 4","Nrap protein, domain 4",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YGR090W","Pfam","PF17406","Nrap protein PAP/OAS1-like domain 5","Nrap protein, domain 5",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YGR090W","Pfam","PF17407","Nrap protein domain 6","Nrap protein, domain 6",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YHR072W-A","Pfam","PF04135","Nucleolar RNA-binding protein, Nop10p family","H/ACA ribonucleoprotein complex, subunit Nop10",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YHR167W","Pfam","PF09432","Tho complex subunit THP2","THO complex subunit Thp2",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YJL080C","Pfam","PF00013","KH domain","K Homology domain, type 1",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YJL203W","Pfam","PF01805","Surp module","SWAP/Surp",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YJL203W","Pfam","PF12230","Pre-mRNA splicing factor PRP21 like protein","Splicing factor 3A subunit 1",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YJR113C","Pfam","PF00177","Ribosomal protein S7p/S5e","Ribosomal protein S7 domain",1,40,2,628,0.172577363661201,7.79256315139893,0.233643200033626
"YAF008","YJR144W","Pfam","PF06420","Mitochondrial genome maintenance MGM101","Mitochondrial genome maintenance protein Mgm101",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YKL012W","Pfam","PF00397","WW domain","WW domain",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YKL012W","Pfam","PF01846","FF domain","FF domain",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YKL173W","Pfam","PF00009","Elongation factor Tu GTP binding domain","Translational (tr)-type GTP-binding domain",1,40,7,623,0.397779305339417,2.22121412900523,0.42819056721552
"YAF008","YKL173W","Pfam","PF00679","Elongation factor G C-terminus","Elongation factor EFG, domain V-like",1,40,2,628,0.172577363661201,7.79256315139893,0.233643200033626
"YAF008","YKL173W","Pfam","PF03144","Elongation factor Tu domain 2","Translation elongation factor EFTu-like, domain 2",1,40,7,623,0.397779305339417,2.22121412900523,0.42819056721552
"YAF008","YKL173W","Pfam","PF03764","Elongation factor G, domain IV","Translation elongation factor EFG/EF2, domain IV",1,40,2,628,0.172577363661201,7.79256315139893,0.233643200033626
"YAF008","YKL173W","Pfam","PF16004","116 kDa U5 small nuclear ribonucleoprotein component N-terminus","116kDa U5 small nuclear ribonucleoprotein component, N-terminal",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YLL036C","Pfam","PF08606","Prp19/Pso4-like","Pre-mRNA-splicing factor 19",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YLR432W;YML056C","Pfam","PF00478","IMP dehydrogenase / GMP reductase domain","IMP dehydrogenase/GMP reductase",2,39,2,628,0.0202225967904336,15.9228204089803,0.212684984805608
"YAF008","YLR432W;YML056C","Pfam","PF00571","CBS domain","CBS domain",2,39,3,627,0.0324048869949926,10.6219736120557,0.212684984805608
"YAF008","YML049C","Pfam","PF03178","CPSF A subunit region","Cleavage/polyadenylation specificity factor, A subunit, C-terminal",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YML049C","Pfam","PF10433","Mono-functional DNA-alkylating methyl methanesulfonate N-term","Cleavage/polyadenylation specificity factor, A subunit, N-terminal",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YMR080C","Pfam","PF09416","RNA helicase (UPF2 interacting domain)","RNA helicase UPF1, Cys/His rich zinc-binding domain",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YMR080C","Pfam","PF13086","AAA domain","DNA2/NAM7 helicase, helicase domain",1,40,2,628,0.172577363661201,7.79256315139893,0.233643200033626
"YAF008","YMR080C","Pfam","PF13087","AAA domain","DNA2/NAM7 helicase-like, C-terminal",1,40,2,628,0.172577363661201,7.79256315139893,0.233643200033626
"YAF008","YMR080C","Pfam","PF18141","Domain of unknown function (DUF5599)","RNA helicase UPF1, 1B domain",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YMR229C","Pfam","PF00575","S1 RNA binding domain","S1 domain",1,40,2,628,0.172577363661201,7.79256315139893,0.233643200033626
"YAF008","YMR240C","Pfam","PF04037","Domain of unknown function (DUF382)","Domain of unknown function DUF382",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YMR240C","Pfam","PF04046","PSP","PSP, proline-rich",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YNL112W","Pfam","PF00270","DEAD/DEAH box helicase","DEAD/DEAH box helicase domain",1,40,18,612,0.703243613533647,0.850183924593388,0.719598116173964
"YAF008","YNL112W","Pfam","PF00271","Helicase conserved C-terminal domain","Helicase, C-terminal",1,40,21,609,0.755855766475638,0.725279789238673,0.771191970433115
"YAF008","YNR051C","Pfam","PF02136","Nuclear transport factor 2 (NTF2) domain","Nuclear transport factor 2",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YOL139C","Pfam","PF01652","Eukaryotic initiation factor 4E","Translation Initiation factor eIF- 4e",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YOR091W","Pfam","PF16543","DRG Family Regulatory Proteins, Tma46","ZC3H15/TMA46 family, C-terminal",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YOR340C","Pfam","PF03876","SHS2 domain found in N terminus of Rpb7p/Rpc25p/MJ0397","RNA polymerase Rpb7-like , N-terminal",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YOR340C","Pfam","PF17875","RPA43 OB domain in RNA Pol I","RPA43, OB domain",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YPL127C","Pfam","PF00538","linker histone H1 and H5 family","Linker histone H1/H5, domain H15",1,40,1,629,0.118557732944814,15.541886708721,0.212684984805608
"YAF008","YAL036C","CDD","cd01896","DRG","-",1,26,2,406,0.175266333904492,7.72189868577127,0.234576994427305
"YAF008","YAL036C","CDD","cd17230","TGS_DRG1","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YBL099W","CDD","cd01132","F1_ATPase_alpha","ATP synthase, F1 complex, alpha subunit nucleotide-binding domain",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YBL099W","CDD","cd18113","ATP-synt_F1_alpha_C","ATP synthase, alpha subunit, C-terminal",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YBL099W","CDD","cd18116","ATP-synt_F1_alpha_N","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YBR119W","CDD","cd12247","RRM2_U1A_like","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YCL031C","CDD","cd12293","RRM_Rrp7p","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YCL037C","CDD","cd07323","LAM","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YDR174W","CDD","cd01390","HMGB-UBF_HMG-box","-",1,26,2,406,0.175266333904492,7.72189868577127,0.234576994427305
"YAF008","YDR381W","CDD","cd12267","RRM_YRA1_MLO3","Yra1/Mlo3, RNA recognition motif",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YER151C","CDD","cd02257","Peptidase_C19","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YER165W","CDD","cd12378","RRM1_I_PABPs","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YER165W","CDD","cd12379","RRM2_I_PABPs","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YER165W","CDD","cd12380","RRM3_I_PABPs","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YER165W","CDD","cd12381","RRM4_I_PABPs","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YFL016C","CDD","cd06257","DnaJ","DnaJ domain",1,26,5,403,0.320756196829599,3.08698209108592,0.357298042038034
"YAF008","YFL016C","CDD","cd10719","DnaJ_zf","Heat shock protein DnaJ, cysteine-rich domain",1,26,3,405,0.226812188035461,5.15324681078032,0.275303069615457
"YAF008","YFL016C","CDD","cd10747","DnaJ_C","-",1,26,4,404,0.275248547485676,3.8627048163832,0.316625780114242
"YAF008","YGL173C","CDD","cd18673","PIN_XRN1-2-like","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YHL034C","CDD","cd00590","RRM_SF","-",1,26,3,405,0.226812188035461,5.15324681078032,0.275303069615457
"YAF008","YHR086W","CDD","cd12345","RRM2_SECp43_like","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YHR086W","CDD","cd12346","RRM3_NGR1_NAM8_like","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YHR086W","CDD","cd12611","RRM1_NGR1_NAM8_like","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YJL080C","CDD","cd00105","KH-I","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YJL080C","CDD","cd02394","vigilin_like_KH","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YJR113C","CDD","cd14868","uS7_Mitochondria_Fungi","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YKL012W","CDD","cd00201","WW","WW domain",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YKL173W","CDD","cd01683","EF2_IV_snRNP","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YKL173W","CDD","cd04090","EF2_II_snRNP","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YKL173W","CDD","cd04098","eEF2_C_snRNP","116kDa U5 small nuclear ribonucleoprotein component, C-terminal",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YKL173W","CDD","cd04167","Snu114p","Snu114, GTP-binding domain",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YKL173W","CDD","cd16264","snRNP_III","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YLL036C","CDD","cd16656","RING-Ubox_PRP19","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YLR432W;YML056C","CDD","cd00381","IMPDH","IMP dehydrogenase/GMP reductase",2,25,2,406,0.0206287715115846,15.9569386277202,0.212684984805608
"YAF008","YLR432W;YML056C","CDD","cd04601","CBS_pair_IMPDH","-",2,25,2,406,0.0206287715115846,15.9569386277202,0.212684984805608
"YAF008","YMR080C","CDD","cd18039","DEXXQc_UPF1","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YMR080C","CDD","cd18808","SF1_C_Upf1","DNA2/NAM7 helicase-like, C-terminal",1,26,2,406,0.175266333904492,7.72189868577127,0.234576994427305
"YAF008","YMR080C","CDD","cd21400","ZBD_UPF1-like","RNA helicase UPF1, Cys/His rich zinc-binding domain",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YMR080C","CDD","cd21407","1B_UPF1-like","RNA helicase UPF1, 1B domain",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YMR229C","CDD","cd00164","S1_like","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YMR229C","CDD","cd04461","S1_Rrp5_repeat_hs8_sc7","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YMR229C","CDD","cd05693","S1_Rrp5_repeat_hs1_sc1","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YMR229C","CDD","cd05694","S1_Rrp5_repeat_hs2_sc2","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YMR229C","CDD","cd05698","S1_Rrp5_repeat_hs6_sc5","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YMR229C","CDD","cd05702","S1_Rrp5_repeat_hs11_sc8","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YMR229C","CDD","cd05703","S1_Rrp5_repeat_hs12_sc9","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YMR229C","CDD","cd05706","S1_Rrp5_repeat_sc10","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YMR229C","CDD","cd05707","S1_Rrp5_repeat_sc11","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YMR229C","CDD","cd05708","S1_Rrp5_repeat_sc12","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YNL112W","CDD","cd17966","DEADc_DDX5_DDX17","-",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YNL112W","CDD","cd18787","SF2_C_DEAD","-",1,26,13,395,0.597979020116506,1.16819190897167,0.622747381896479
"YAF008","YNL175C","CDD","cd12396","RRM1_Nop13p_fungi","Nop13/Rnp24, RNA recognition motif 1",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YNL175C","CDD","cd12397","RRM2_Nop13p_fungi","Nop13/Rnp24, RNA recognition motif 2",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YNR051C","CDD","cd00780","NTF2","Nuclear transport factor 2, eukaryote",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YOR340C","CDD","cd04328","RNAP_I_Rpa43_N","Rpa43, N-terminal ribonucleoprotein (RNP) domain",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YPL127C","CDD","cd00073","H15","Linker histone H1/H5, domain H15",1,26,1,407,0.120419513745432,15.3788414101975,0.212684984805608
"YAF008","YAL036C","PANTHER","PTHR43127","-","-",1,43,2,622,0.185133440724208,7.18523926317979,0.237835661076355
"YAF008","YAL036C","PANTHER","PTHR43127:SF1","DEVELOPMENTALLY-REGULATED GTP-BINDING PROTEIN 1","-",1,43,1,623,0.127490147141998,14.3287738394257,0.212684984805608
"YAF008","YBL099W","PANTHER","PTHR48082","ATP SYNTHASE SUBUNIT ALPHA, MITOCHONDRIAL","-",1,43,1,623,0.127490147141998,14.3287738394257,0.212684984805608
"YAF008","YBL099W","PANTHER","PTHR48082:SF3","ATP SYNTHASE SUBUNIT ALPHA, MITOCHONDRIAL","-",1,43,1,623,0.127490147141998,14.3287738394257,0.212684984805608
"YAF008","YBR119W","PANTHER","PTHR10501","U1 SMALL NUCLEAR RIBONUCLEOPROTEIN A/U2 SMALL NUCLEAR RIBONUCLEOPROTEIN B","-",1,43,2,622,0.185133440724208,7.18523926317979,0.237835661076355
"YAF008","YBR119W","PANTHER","PTHR10501:SF13","U1 SMALL NUCLEAR RIBONUCLEOPROTEIN A","-",1,43,1,623,0.127490147141998,14.3287738394257,0.212684984805608
"YAF008","YCL031C","PANTHER","PTHR13191","RIBOSOMAL RNA PROCESSING PROTEIN 7-RELATED","Ribosomal RNA-processing protein 7",1,43,1,623,0.127490147141998,14.3287738394257,0.212684984805608
