"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","mean2_naimp_meas_IP","mean2_naimp_meas_RNase","mean2_naimp_meas_WT","value_count_IP","value_count_RNase","value_count_WT","pvalue_IP_RNase","pvalue_RNase_WT","log10.pvalue_IP_RNase","log10.pvalue_RNase_WT","difference_IP_RNase","difference_RNase_WT","enriched_IP_RNase","enriched_RNase_WT"
"URA7","YBL039C;YJR103W","URA7",8,8,8,16.8,64.71,579,21.3233362892802,20.5300290617943,20.8307441998047,20.3815260529522,20.2256452185165,20.639005011221,NA,20.1989245811081,NA,NA,NA,19.8639926371708,21.3233362892802,20.5300290617943,20.8307441998047,20.3815260529522,20.2256452185165,20.639005011221,20.4524595190628,20.1989245811081,19.5838462429499,19.0392286667978,19.0282683742769,19.8639926371708,20.7664089009578,20.3790085824771,19.3788339802988,4,3,1,0.164021078132971,0.010067031250982,0.785100337753394,1.99709858321061,0.387400318480744,1.00017460217824,FALSE,FALSE
"RPS8B","YER102W;YBL072C","RPS8B",4,4,4,39.5,22.489,200,25.4599523506544,26.0607485329428,25.5473673843187,25.8796086750701,26.7214282102378,26.5706559926645,NA,26.7306558753982,25.4388557989695,25.484898350547,24.5684251623796,26.2348561602341,25.4599523506544,26.0607485329428,25.5473673843187,25.8796086750701,26.7214282102378,26.5706559926645,20.455577548657,26.7306558753982,25.4388557989695,25.484898350547,24.5684251623796,26.2348561602341,25.7369192357465,25.1195794067394,25.4317588680326,4,3,4,0.718616564332627,0.856042256832256,0.143502776394734,0.0675047967058947,0.617339829007143,-0.312179461293191,FALSE,FALSE
"ILS1","YBL076C","ILS1",20,20,20,26.2,122.98,1072,25.1352787301792,21.8036487058335,22.5305768407865,21.6655736030442,NA,20.5927708990869,NA,20.7753112742727,NA,NA,NA,19.8350079608994,25.1352787301792,21.8036487058335,22.5305768407865,21.6655736030442,19.1523896889089,20.5927708990869,21.4655269527139,20.7753112742727,19.2234672113826,19.2522966161819,19.4072071432177,19.8350079608994,22.7837694699609,20.4964997037456,19.4294947329204,4,2,1,0.0601958163694298,0.112407637749519,1.22043369131374,0.949204178804531,2.28726976621525,1.06700497082521,FALSE,FALSE
"RPL23B","YER117W;YBL087C","RPL23B",5,5,5,59.9,14.473,137,24.3713911440229,23.7785632562897,22.5517326657639,22.8326188716153,25.5225298106668,25.6075538209639,NA,25.314132077085,24.2885574611166,24.121076886414,23.4679945321121,24.4723398154134,24.3713911440229,23.7785632562897,22.5517326657639,22.8326188716153,25.5225298106668,25.6075538209639,20.7470462019312,25.314132077085,24.2885574611166,24.121076886414,23.4679945321121,24.4723398154134,23.383576484423,24.2978154776617,24.087492173764,4,3,4,0.510117830561015,0.87191215360156,0.292329495957305,0.0595272686545056,-0.914238993238712,0.210323303897656,FALSE,FALSE
"RPL32","YBL092W","RPL32",7,7,7,48.5,14.771,130,26.3599622439917,25.8961289295743,25.4194086031472,25.386698484508,26.9953950463073,27.0884100939126,27.2526849199265,27.0776535079404,26.1957671809784,25.9822661535225,25.7636230971169,26.25954329433,26.3599622439917,25.8961289295743,25.4194086031472,25.386698484508,26.9953950463073,27.0884100939126,27.2526849199265,27.0776535079404,26.1957671809784,25.9822661535225,25.7636230971169,26.25954329433,25.7655495653053,27.1035358920217,26.0502999314869,4,4,4,0.00816045244444711,0.000771866697876174,2.0882857617511,3.11245769626472,-1.33798632671641,1.05323596053475,FALSE,TRUE
"ATP1","YBL099W","ATP1",6,6,6,14.3,58.607,545,21.4492474048161,20.5526240726239,NA,NA,NA,20.612702948671,NA,NA,NA,NA,NA,NA,21.4492474048161,20.5526240726239,19.6742932364081,19.2425217464363,19.1867793710658,20.612702948671,21.2611725952258,18.941609925679,19.3582325680587,19.1411955591965,19.012031183983,18.7207626016867,20.2296716150711,20.0005662101604,19.0580554782312,2,1,0,0.768372414762381,0.190102808451733,0.114428235079898,0.721011467110985,0.22910540491074,0.942510731929151,FALSE,NA
"HHF2","YNL030W;YBR009C","HHF2",4,4,4,54.4,11.368,103,24.8555734126354,24.8296801583572,23.7838671041923,24.4646958039048,25.8244938278084,25.3493198389003,NA,25.6729546546697,25.4245112903228,25.6384306107867,25.0678830192069,25.6947410913064,24.8555734126354,24.8296801583572,23.7838671041923,24.4646958039048,25.8244938278084,25.3493198389003,20.6444844328667,25.6729546546697,25.4245112903228,25.6384306107867,25.0678830192069,25.6947410913064,24.4834541197724,24.3728131885613,25.4563915029057,4,3,4,0.935759852284851,0.449880664667755,0.0288355916563193,0.346902671890109,0.11064093121113,-1.08357831434445,FALSE,FALSE
"HHT2","YNL031C;YBR010W","HHT2",2,2,2,12.5,15.356,136,22.0671034390854,21.9321815844601,22.2917642640565,21.9084453979015,22.6048083797258,22.7440667946577,NA,23.597757059197,22.615512000862,22.3143741371109,NA,NA,22.0671034390854,21.9321815844601,22.2917642640565,21.9084453979015,22.6048083797258,22.7440667946577,20.2788191379297,23.597757059197,22.615512000862,22.3143741371109,19.2868912962882,19.0173814637277,22.0498736713759,22.3063628428775,20.8085397244972,4,3,2,0.743245007880048,0.260198141040936,0.128867999119229,0.584695810535953,-0.256489171501663,1.49782311838034,FALSE,FALSE
"IPP1","YBR011C","IPP1",9,9,9,40.4,32.299,287,24.5791708983318,22.4880225097679,23.2060538868937,22.3073031079073,21.535639892993,22.3794650974326,NA,22.5289090401505,22.0016830719855,22.6338714897081,22.252457549656,22.5895286298453,24.5791708983318,22.4880225097679,23.2060538868937,22.3073031079073,21.535639892993,22.3794650974326,20.945367920837,22.5289090401505,22.0016830719855,22.6338714897081,22.252457549656,22.5895286298453,23.1451376007252,21.8473454878533,22.3693851852987,4,3,4,0.0920556689196868,0.263412462227732,1.03594946186143,0.579363682112638,1.2977921128719,-0.522039697445436,FALSE,FALSE
"OLA1","YBR025C","OLA1",13,13,13,49,44.174,394,25.0283785828338,23.6484497489079,23.5521549797761,23.9515372954139,24.4497259900058,24.3720557354484,NA,24.0856980701144,22.0789403995932,21.8113527408151,21.6355551731876,22.7736221710854,25.0283785828338,23.6484497489079,23.5521549797761,23.9515372954139,24.4497259900058,24.3720557354484,20.6560394884433,24.0856980701144,22.0789403995932,21.8113527408151,21.6355551731876,22.7736221710854,24.0451301517329,23.3908798210029,22.0748676211703,4,3,4,0.540955635504072,0.248273317039565,0.266838350504926,0.605069953361967,0.654250330729962,1.31601219983263,FALSE,FALSE
"RPL4B","YDR012W;YBR031W","RPL4B",9,9,9,48.1,39.062,362,27.755190567457,28.2045248772593,27.933764752601,28.3080412925672,28.599283326374,28.4523836551685,28.2979345009391,28.3901802419088,27.361853842302,27.4665328191288,27.0683546657666,27.9454774148148,27.755190567457,28.2045248772593,27.933764752601,28.3080412925672,28.599283326374,28.4523836551685,28.2979345009391,28.3901802419088,27.361853842302,27.4665328191288,27.0683546657666,27.9454774148148,28.0503803724711,28.4349454310976,27.460554685503,4,4,4,0.0473115325326301,0.00878876046277579,1.32503298389638,2.05607237204074,-0.384565058626482,0.974390745594548,FALSE,FALSE
"RPS11A","YDR025W;YBR048W","RPS11A",8,8,8,59,17.749,156,27.2881525879686,26.9506032386885,26.4004450872345,26.5489699134068,28.3679053368026,28.5268633533301,27.6986274177943,28.3390487914208,27.4365861248523,27.3582526511738,27.0227394593521,27.6677675280943,27.2881525879686,26.9506032386885,26.4004450872345,26.5489699134068,28.3679053368026,28.5268633533301,27.6986274177943,28.3390487914208,27.4365861248523,27.3582526511738,27.0227394593521,27.6677675280943,26.7970427068246,28.233111224837,27.3713364408681,4,4,4,0.00190074440749855,0.010527093952148,2.72107627865054,1.97769150105872,-1.43606851801236,0.861774783968851,FALSE,FALSE
"HSP26","YBR072W","HSP26",3,3,3,22,23.879,214,NA,NA,NA,NA,21.010519910719,NA,NA,21.0625653141325,23.0052345870654,22.1439200089743,NA,22.5679263753601,18.6067379965376,19.4308799182905,19.6297062214821,19.5885063754488,21.010519910719,18.246607069714,20.5703469647922,21.0625653141325,23.0052345870654,22.1439200089743,19.0077858504446,22.5679263753601,19.3139576279398,20.2225098148394,21.6812167054611,0,2,3,0.273641460921757,0.247293969427888,0.562818099622419,0.60678647432259,-0.908552186899662,-1.45870689062166,FALSE,FALSE
"RPG1","YBR079C","RPG1",20,20,20,26.5,110.34,964,23.6964666921389,23.4867712032025,23.3398728318085,23.5564882798243,22.9201623748061,22.6991386252759,23.3129903896032,23.2262187231654,21.8688376229517,NA,NA,22.0934240123455,23.6964666921389,23.4867712032025,23.3398728318085,23.5564882798243,22.9201623748061,22.6991386252759,23.3129903896032,23.2262187231654,21.8688376229517,18.9913130777919,19.0158683718799,22.0934240123455,23.5198997517435,23.0396275282127,20.4923607712423,4,4,2,0.0337195799278328,0.0576653766541488,1.47211784437234,1.23908486693626,0.480272223530871,2.54726675697041,FALSE,FALSE
"SEC18","YBR080C","SEC18",3,3,3,5,84.055,758,20.0537774310244,19.3697975363136,NA,NA,19.6624736741998,NA,NA,NA,NA,NA,NA,NA,20.0537774310244,19.3697975363136,19.5800415563533,19.634067447889,19.6624736741998,18.2974531475414,20.6818709633828,18.7812841011634,19.5446796958134,19.2285935291096,19.5123470716578,18.8921942051466,19.6594209928951,19.3557704715718,19.2944536254318,2,1,0,0.610867026597898,0.916743776460872,0.214053316598327,0.0377520296715598,0.303650521323238,0.0613168461399951,FALSE,NA
"MIS1","YBR084W","MIS1",6,6,6,7.7,106.22,975,21.3725207673538,20.3278376815151,NA,NA,NA,19.9023927806083,NA,NA,NA,NA,NA,NA,21.3725207673538,20.3278376815151,18.9701504625798,19.3012199240142,19.1990096152802,19.9023927806083,20.4963657829672,19.318477016524,19.7912548032591,19.2708975830893,19.5574924828445,19.1779334096836,19.9929322088657,19.7290612988449,19.4493945697191,2,1,0,0.689195089218676,0.441072179457638,0.161657825728984,0.355490334398124,0.263870910020838,0.2796667291258,FALSE,NA
"PHO88","YBR106W","PHO88",6,6,6,41,21.137,188,23.7822679962589,20.5391474491127,NA,NA,20.6654434878992,20.98537501302,NA,21.3069694982305,20.9360340060945,20.6566552939544,20.4095566774258,20.8530810699803,23.7822679962589,20.5391474491127,19.6975303040594,19.6396588177839,20.6654434878992,20.98537501302,21.1211753278019,21.3069694982305,20.9360340060945,20.6566552939544,20.4095566774258,20.8530810699803,20.9146511418037,21.0197408317379,20.7138317618638,2,3,4,0.921698305837894,0.139161943361202,0.035411210780608,0.856479515069942,-0.105089689934175,0.305909069874161,FALSE,FALSE
"TEF1","YPR080W;YBR118W","TEF1",13,13,13,48.9,50.032,458,29.2452452421816,29.0452846937116,29.1888149643927,29.0854498880428,29.0877780813555,28.9855487375118,28.7707093562621,29.1515598690728,28.031126784809,27.9717486797252,27.8354504150604,28.024325710244,29.2452452421816,29.0452846937116,29.1888149643927,29.0854498880428,29.0877780813555,28.9855487375118,28.7707093562621,29.1515598690728,28.031126784809,27.9717486797252,27.8354504150604,28.024325710244,29.1411986970822,28.9988990110506,27.9656628974597,4,4,4,0.199387249279068,0.000178550862973183,0.700302618064481,3.74823804643124,0.142299686031617,1.0332361135909,FALSE,TRUE
"GRS1","YBR121C","GRS1",14,14,14,29.1,75.338,667,25.379643565766,21.8896688310474,21.426956742897,21.216497210556,20.5611350206951,21.4280309189064,NA,NA,20.1465637039391,20.3068582778596,NA,NA,25.379643565766,21.8896688310474,21.426956742897,21.216497210556,20.5611350206951,21.4280309189064,20.6315312848707,18.772678870486,20.1465637039391,20.3068582778596,19.197196498204,18.8240054241983,22.4781915875666,20.3483440237396,19.6186559760502,4,2,2,0.119965845929534,0.322605016021449,0.920942379248972,0.491328884270365,2.12984756382705,0.729688047689312,FALSE,FALSE
"VMA2","YBR127C","VMA2",7,7,7,16.6,57.749,517,23.5746166235769,23.5215716867459,24.243580200384,23.9027902111787,24.1873714059269,23.5742701411574,24.035317966299,23.6033148361874,23.9636694124912,23.5888655793152,23.6032016259201,23.2180949124114,23.5746166235769,23.5215716867459,24.243580200384,23.9027902111787,24.1873714059269,23.5742701411574,24.035317966299,23.6033148361874,23.9636694124912,23.5888655793152,23.6032016259201,23.2180949124114,23.8106396804714,23.8500685873927,23.5934578825345,4,4,4,0.868052222269161,0.280978384629779,0.0614541467577219,0.551327088625472,-0.0394289069213158,0.256610704858215,FALSE,FALSE
"SUP45","YBR143C","SUP45",16,16,16,46.9,49.005,437,26.1126512371537,27.5922063093323,27.7597050535183,27.6983624721913,26.6466382487042,27.4697186926491,25.5112917985949,27.5150274794549,20.0435346589277,19.5371956458739,21.8047911850015,20.1400858291297,26.1126512371537,27.5922063093323,27.7597050535183,27.6983624721913,26.6466382487042,27.4697186926491,25.5112917985949,27.5150274794549,20.0435346589277,19.5371956458739,21.8047911850015,20.1400858291297,27.2907312680489,26.7856690548508,20.3814018297332,4,4,4,0.4423453276564,8.28008511351332e-05,0.354238555673542,4.0819651989471,0.50506221319813,6.40426722511756,FALSE,TRUE
"MRPS9","YBR146W","MRPS9",2,2,2,8.3,31.925,278,19.1246463908705,NA,NA,NA,19.7072344170508,20.0174010929991,NA,19.7343987066876,19.7923168831536,19.5840780095078,19.7346633182005,19.6615171701265,19.1246463908705,19.3773452647918,19.1205319937235,19.3022309397821,19.7072344170508,20.0174010929991,20.2444449823909,19.7343987066876,19.7923168831536,19.5840780095078,19.7346633182005,19.6615171701265,19.231188647292,19.9258697997821,19.6931438452471,1,3,4,0.0062642081628327,0.164773203735247,2.20313381888315,0.783113414096057,-0.694681152490109,0.232725954534995,FALSE,FALSE
"RPB5","YBR154C","RPB5",3,3,3,20,25.079,215,20.9524796349059,21.3668771215868,NA,21.4793638536936,21.659837406283,21.6448244710551,NA,21.4299726352707,NA,21.6397999575397,NA,NA,20.9524796349059,21.3668771215868,19.4690951894649,21.4793638536936,21.659837406283,21.6448244710551,20.698547045436,21.4299726352707,19.7965684089346,21.6397999575397,19.4369920104341,19.0645125041844,20.8169539499128,21.3582953895112,19.9844682202732,3,3,1,0.348494437348422,0.0905749175773764,0.457804149698442,1.04299205249858,-0.541341439598423,1.37382716923801,FALSE,FALSE
"ARL1","YBR164C","ARL1",3,3,3,19.1,20.434,183,19.9618340121818,20.2954685210108,NA,NA,20.9223782455567,20.7404066436476,NA,20.7900270672278,NA,NA,NA,NA,19.9618340121818,20.2954685210108,19.4503357429101,19.5154349660221,20.9223782455567,20.7404066436476,20.9996428825516,20.7900270672278,19.7681167767624,19.1205006173985,19.31656513642,19.3628741268074,19.8057683105312,20.8631137097459,19.3920141643471,2,3,0,0.00971847840829246,0.000506906616731932,2.0124017258773,3.2950720398253,-1.05734539921474,1.47109954539887,FALSE,TRUE
"RPS6A","YPL090C;YBR181C","RPS6A",10,10,10,58.9,26.996,236,27.3858267306388,27.1454018524235,26.8911069104368,27.0926500516014,28.8577459409313,28.6494163236705,28.2159068707988,28.5851660564913,27.7515560108362,27.6901249315044,27.2855093203899,27.934271089704,27.3858267306388,27.1454018524235,26.8911069104368,27.0926500516014,28.8577459409313,28.6494163236705,28.2159068707988,28.5851660564913,27.7515560108362,27.6901249315044,27.2855093203899,27.934271089704,27.1287463862751,28.577058797973,27.6653653381086,4,4,4,0.000193660925004305,0.00311251648724587,3.71295799810857,2.50688833939791,-1.44831241169786,0.911693459864349,FALSE,FALSE
"RPL21A","YBR191W","RPL21A",9,9,1,66.2,18.242,160,27.5415598645369,27.0531020866642,26.8342451559753,26.8641967263463,28.4625210567346,28.4558360189087,26.2296036350487,28.3650288254305,27.3819550483585,27.4143361985818,26.8000824932196,27.6980312217499,27.5415598645369,27.0531020866642,26.8342451559753,26.8641967263463,28.4625210567346,28.4558360189087,26.2296036350487,28.3650288254305,27.3819550483585,27.4143361985818,26.8000824932196,27.6980312217499,27.0732759583807,27.8782473840306,27.3236012404775,4,4,4,0.242271327392761,0.398226875889045,0.615697981206858,0.399869433267844,-0.804971425649949,0.554646143553157,FALSE,FALSE
"PGI1","YBR196C","PGI1",17,17,17,40.3,61.298,554,26.3924257841585,24.1442935303143,25.4241268108746,24.3658631872841,22.8918949264474,23.6641633968692,21.9813038763801,23.8503364186493,23.5363515735341,23.8125478925786,23.6969972312692,24.0134194583871,26.3924257841585,24.1442935303143,25.4241268108746,24.3658631872841,22.8918949264474,23.6641633968692,21.9813038763801,23.8503364186493,23.5363515735341,23.8125478925786,23.6969972312692,24.0134194583871,25.0816773281579,23.0969246545865,23.7648290389422,4,4,4,0.0264952827501353,0.215359069632027,1.57683144145751,0.666836833638089,1.98475267357137,-0.667904384355758,TRUE,FALSE
"PYC2","YBR218C;YGL062W","PYC2",6,6,6,7.3,130.17,1180,22.2561775845039,NA,21.0568229083556,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2561775845039,19.0394299132723,21.0568229083556,19.3092636056475,19.1329373044186,18.6475706222109,20.9243691978153,19.2751641587916,19.917583429401,19.055342955326,19.0334412885339,19.1184653365439,20.4154235029448,19.4950103208091,19.2812082524512,2,0,0,0.355076526378587,0.711454951311125,0.449678037361053,0.14785259384587,0.920413182135743,0.213802068357872,FALSE,NA
"PDB1","YBR221C","PDB1",3,3,3,14.5,40.053,366,22.8383437447125,22.0968373810717,22.4443264115115,22.2705063581195,22.2145717012477,21.9999642271651,NA,22.3998651433755,22.9228863262244,22.7303241832388,22.8603936604752,22.6873748290516,22.8383437447125,22.0968373810717,22.4443264115115,22.2705063581195,22.2145717012477,21.9999642271651,20.5672441348564,22.3998651433755,22.9228863262244,22.7303241832388,22.8603936604752,22.6873748290516,22.4125034738538,21.7954113016612,22.8002447497475,4,3,4,0.241824553249776,0.0941564001896919,0.616499605875868,1.0261501538991,0.617092172192631,-1.0048334480863,FALSE,FALSE
"MRPS5","YBR251W","MRPS5",3,3,3,10.4,34.883,307,19.3015988990388,19.7906316772853,NA,NA,20.1013653255074,19.9137572035993,NA,20.4730834087849,NA,NA,NA,NA,19.3015988990388,19.7906316772853,19.0212805272884,19.6897023370335,20.1013653255074,19.9137572035993,20.1133840535556,20.4730834087849,19.2714117004704,18.9483665693083,19.0427821854966,19.4620105979873,19.4508033601615,20.1503974978618,19.1811427633156,2,3,0,0.0206242275647624,0.00105716491438492,1.68562230802135,2.97585725884138,-0.699594137700288,0.969254734546176,FALSE,FALSE
"SHM1","YBR263W","SHM1",6,6,6,16.1,53.686,490,21.6292089645495,19.8637507163115,20.3852178353675,NA,19.1960449493319,19.533055915513,NA,19.7985477410794,NA,19.3162373308534,NA,NA,21.6292089645495,19.8637507163115,20.3852178353675,19.3803655330782,19.1960449493319,19.533055915513,20.3557155263637,19.7985477410794,19.3136038706063,19.3162373308534,19.0833776225748,19.0061008760162,20.3146357623267,19.720841033072,19.1798299250127,3,3,1,0.329311830980872,0.110673059158421,0.482392666380683,0.955958085379644,0.593794729254661,0.54101110805933,FALSE,FALSE
"RNQ1","YCL028W","RNQ1",6,6,6,35.1,42.579,405,26.099026859155,27.5481909243534,27.3086055319742,27.6735073881535,27.2669589240181,27.3822024876938,27.8788840609272,27.3381562581143,NA,NA,NA,NA,26.099026859155,27.5481909243534,27.3086055319742,27.6735073881535,27.2669589240181,27.3822024876938,27.8788840609272,27.3381562581143,19.4469061268298,19.2848300322649,18.6719327383571,18.8446547049289,27.157332675909,27.4665504326883,19.0620809005952,4,4,0,0.470172733391188,6.58065606102358e-08,0.327742560411224,7.18173080707311,-0.309217756779304,8.40446953209317,FALSE,TRUE
