"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009059","macromolecule biosynthetic process","26/34","291/653",0.000107742967938437,0.001723887487015,0.00130695730531839,"RPB4/RPB10/TFG1/RPB7/RPB11/RPB2/RPB3/RPO26/RPC10/RPO21/TFG2/RPB5/RPB8/RPS13/CDC39/SPT5/TAF14/HHF2/HHF1/BUD27/RPL5/NET1/MKT1/HOG1/RTR1/RPB9",26
"GO:0006355","regulation of transcription, DNA-templated","10/34","52/653",0.000129746461507027,0.00181645046109838,0.001377133494943,"TFG1/CDC39/SPT5/TAF14/HHF2/HHF1/BUD27/NET1/HOG1/RTR1",10
"GO:1903506","regulation of nucleic acid-templated transcription","10/34","52/653",0.000129746461507027,0.00181645046109838,0.001377133494943,"TFG1/CDC39/SPT5/TAF14/HHF2/HHF1/BUD27/NET1/HOG1/RTR1",10
"GO:2001141","regulation of RNA biosynthetic process","10/34","52/653",0.000129746461507027,0.00181645046109838,0.001377133494943,"TFG1/CDC39/SPT5/TAF14/HHF2/HHF1/BUD27/NET1/HOG1/RTR1",10
"GO:0006352","DNA-templated transcription, initiation","6/34","18/653",0.000150541510931906,0.00202327790692482,0.00153393876402195,"RPB4/TFG1/RPB7/TFG2/TAF14/RPB9",6
"GO:0019219","regulation of nucleobase-containing compound metabolic process","11/34","65/653",0.000187739623553137,0.0024261735966867,0.0018393922631522,"TFG1/RPB7/CDC39/SPT5/TAF14/HHF2/HHF1/BUD27/NET1/HOG1/RTR1",11
"GO:0006357","regulation of transcription by RNA polymerase II","8/34","35/653",0.000200762831376772,0.00249838190157761,0.00189413665470483,"TFG1/CDC39/SPT5/HHF2/HHF1/BUD27/HOG1/RTR1",8
"GO:0006360","transcription by RNA polymerase I","6/34","19/653",0.000211811980884274,0.00254174377061129,0.00192701125466144,"RPB10/RPO26/RPC10/RPB5/RPB8/SPT5",6
"GO:0006354","DNA-templated transcription, elongation","6/34","20/653",0.000291292398981565,0.00337497400199331,0.00255872089123553,"TFG1/TFG2/CDC39/SPT5/TAF14/RPB9",6
"GO:2000112","regulation of cellular macromolecule biosynthetic process","13/34","97/653",0.000495786055400878,0.00555280382048984,0.00420983247042149,"RPB4/TFG1/RPB7/CDC39/SPT5/TAF14/HHF2/HHF1/BUD27/NET1/MKT1/HOG1/RTR1",13
"GO:0010556","regulation of macromolecule biosynthetic process","13/34","98/653",0.000552175174084075,0.00598486640297578,0.00453739871403552,"RPB4/TFG1/RPB7/CDC39/SPT5/TAF14/HHF2/HHF1/BUD27/NET1/MKT1/HOG1/RTR1",13
"GO:0043170","macromolecule metabolic process","30/34","406/653",0.000585872005773075,0.00615165606061729,0.00466384951964093,"RPB4/RPB10/TFG1/RPB7/RPB11/RPB2/RPB3/RPO26/RPC10/RPO21/TFG2/RPB5/RPB8/RPS13/CDC39/KRE33/SPT5/TAF14/ERB1/HHF2/HHF1/DBP9/BUD27/RPL5/RLP7/NET1/MKT1/HOG1/RTR1/RPB9",30
"GO:0034641","cellular nitrogen compound metabolic process","30/34","411/653",0.00079561009719828,0.00803004003940718,0.00608793762386134,"RPB4/RPB10/TFG1/RPB7/RPB11/RPB2/RPB3/RPO26/RPC10/RPO21/TFG2/RPB5/RPB8/RPS13/CDC39/KRE33/SPT5/TAF14/ERB1/HHF2/HHF1/DBP9/BUD27/RPL5/RLP7/NET1/MKT1/HOG1/RTR1/RPB9",30
"GO:0010468","regulation of gene expression","13/34","102/653",0.000836462504104915,0.00803004003940718,0.00608793762386134,"RPB4/TFG1/RPB7/CDC39/SPT5/TAF14/HHF2/HHF1/BUD27/NET1/MKT1/HOG1/RTR1",13
"GO:0031326","regulation of cellular biosynthetic process","13/34","102/653",0.000836462504104915,0.00803004003940718,0.00608793762386134,"RPB4/TFG1/RPB7/CDC39/SPT5/TAF14/HHF2/HHF1/BUD27/NET1/MKT1/HOG1/RTR1",13
"GO:0009889","regulation of biosynthetic process","13/34","103/653",0.000924522196484892,0.00862887383385899,0.00654194068857731,"RPB4/TFG1/RPB7/CDC39/SPT5/TAF14/HHF2/HHF1/BUD27/NET1/MKT1/HOG1/RTR1",13
"GO:0044085","cellular component biogenesis","22/34","249/653",0.00116141935099376,0.0105469432955109,0.00799611615762418,"RPB4/RPB10/TFG1/RPO26/RPC10/TFG2/RPB5/RPB8/RPS13/CDC39/KRE33/SPT5/SEC7/TAF14/ERB1/HHF2/HHF1/DBP9/BUD27/RPL5/RLP7/NET1",22
"GO:0044271","cellular nitrogen compound biosynthetic process","26/34","329/653",0.00131865734871585,0.0116597070833823,0.00883975286396775,"RPB4/RPB10/TFG1/RPB7/RPB11/RPB2/RPB3/RPO26/RPC10/RPO21/TFG2/RPB5/RPB8/RPS13/CDC39/SPT5/TAF14/HHF2/HHF1/BUD27/RPL5/NET1/MKT1/HOG1/RTR1/RPB9",26
"GO:0098781","ncRNA transcription","5/34","18/653",0.00149215352540616,0.0128554765265761,0.00974631992303079,"RPB10/RPO26/RPC10/RPB5/RPB8",5
"GO:0065004","protein-DNA complex assembly","5/34","19/653",0.0019494183627354,0.0163751142469774,0.0124147169416307,"TFG1/TFG2/TAF14/HHF2/HHF1",5
"GO:0018205","peptidyl-lysine modification","4/34","14/653",0.00424544730263079,0.0347919583825353,0.0263773619316214,"TAF14/HHF2/HHF1/HOG1",4
"GO:0016071","mRNA metabolic process","6/34","33/653",0.00506901292528597,0.0405521034022878,0.0307443891709074,"RPB4/RPB7/CDC39/KRE33/SPT5/RPB9",6
"GO:0051171","regulation of nitrogen compound metabolic process","13/34","123/653",0.00523548958385899,0.0409098720971307,0.0310156298480753,"RPB4/TFG1/RPB7/CDC39/SPT5/TAF14/HHF2/HHF1/BUD27/NET1/MKT1/HOG1/RTR1",13
"GO:0016569","covalent chromatin modification","4/34","15/653",0.00557606276638454,0.0416346019890046,0.031565080455323,"TAF14/HHF2/HHF1/HOG1",4
"GO:0016570","histone modification","4/34","15/653",0.00557606276638454,0.0416346019890046,0.031565080455323,"TAF14/HHF2/HHF1/HOG1",4
"GO:0060255","regulation of macromolecule metabolic process","13/34","125/653",0.00607636013435778,0.0434395107477493,0.0329334636621407,"RPB4/TFG1/RPB7/CDC39/SPT5/TAF14/HHF2/HHF1/BUD27/NET1/MKT1/HOG1/RTR1",13
"GO:0080090","regulation of primary metabolic process","13/34","125/653",0.00607636013435778,0.0434395107477493,0.0329334636621407,"RPB4/TFG1/RPB7/CDC39/SPT5/TAF14/HHF2/HHF1/BUD27/NET1/MKT1/HOG1/RTR1",13
"GO:0010629","negative regulation of gene expression","7/34","46/653",0.00678877266573782,0.0475214086601647,0.0360281356383454,"RPB4/RPB7/CDC39/SPT5/HHF2/HHF1/NET1",7
"GO:0071824","protein-DNA complex subunit organization","5/34","25/653",0.00708820557109438,0.04860483820179,0.0368495327219085,"TFG1/TFG2/TAF14/HHF2/HHF1",5
