"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","log2.LFQ.intensity.YKAF007_01","log2.LFQ.intensity.YKAF007_02","log2.LFQ.intensity.YKAF007_03","log2.LFQ.intensity.YKAF007_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF007_01","imputed.log2.LFQ.intensity.YKAF007_02","imputed.log2.LFQ.intensity.YKAF007_03","imputed.log2.LFQ.intensity.YKAF007_04","mean2_naimp_meas_YKAF000","mean2_naimp_meas_YKAF007","value_count_YKAF000","value_count_YKAF007","pvalue_YKAF007_YKAF000","log10.pvalue_YKAF007_YKAF000","difference_YKAF007_YKAF000","enriched_YKAF007_YKAF000"
"AIM1","YAL046C","AIM1",3,3,3,26.3,13.356,118,26.4510632974563,26.2460113323302,26.0410127123466,26.225104591963,26.0039102251595,26.2189669842721,NA,NA,26.4510632974563,26.2460113323302,26.0410127123466,26.225104591963,26.0039102251595,26.2189669842721,25.0726639309203,24.3624852115879,26.240797983524,25.414506587985,4,2,0.149186698821059,0.826269895939258,-0.826291395539041,FALSE
"AIM2","YAL049C","AIM2",11,11,11,74.8,27.089,246,30.0930784014983,29.9201112515644,30.2904395090098,30.154604907226,29.9105649654131,30.0665082128172,30.3455137717523,30.0311793812851,30.0930784014983,29.9201112515644,30.2904395090098,30.154604907226,29.9105649654131,30.0665082128172,30.3455137717523,30.0311793812851,30.1145585173246,30.0884415828169,4,4,0.834906198557425,0.0783623146208754,-0.0261169345077299,FALSE
"OAF1","YAL051W","OAF1",5,5,5,5.3,118.89,1047,NA,27.3427405583237,27.2867434479595,NA,26.6770748351933,27.5629639230198,NA,NA,25.4472558575731,27.3427405583237,27.2867434479595,24.952139960977,26.6770748351933,27.5629639230198,24.4407107346266,24.5801964477427,26.2572199562083,25.8152364851456,2,2,0.672299077786052,0.17243748448037,-0.441983471062727,FALSE
"FLC2","YAL053W","FLC2",7,7,7,8.4,87.468,783,27.8488212895686,27.2923717685766,NA,27.4650540497723,27.575713269257,27.4320519707973,27.5794586603834,27.5154787211959,27.8488212895686,27.2923717685766,25.0408760972652,27.4650540497723,27.575713269257,27.4320519707973,27.5794586603834,27.5154787211959,26.9117808012957,27.5256756554084,3,4,0.404802754403084,0.392756541084289,0.613894854112708,FALSE
"PEX22","YAL055W","PEX22",2,2,2,9.4,19.877,180,NA,25.5942583047582,25.6838354684797,25.5518323899435,NA,25.4045761372403,NA,NA,25.366442066356,25.5942583047582,25.6838354684797,25.5518323899435,25.3103502826283,25.4045761372403,25.0045781613517,24.656505827287,25.5490920573844,25.0940026021268,3,1,0.0677880853740425,1.16884663225416,-0.455089455257529,FALSE
"ECM1","YAL059W","ECM1",8,8,8,43.4,23.891,212,30.4137714956201,30.3600334330804,30.4618773578218,30.4392641199222,29.8235648645684,29.985087235806,30.2882406135363,30.1809190929514,30.4137714956201,30.3600334330804,30.4618773578218,30.4392641199222,29.8235648645684,29.985087235806,30.2882406135363,30.1809190929514,30.4187366016111,30.0694529517155,4,4,0.0400134448619145,1.39779405746585,-0.3492836498956,FALSE
"BDH1","YAL060W","BDH1",14,14,14,48.4,41.582,382,31.0551080319658,30.7945932795611,30.914704695774,30.8649641644449,31.5528878703384,30.8750357598138,30.9288892072543,31.0721427470341,31.0551080319658,30.7945932795611,30.914704695774,30.8649641644449,31.5528878703384,30.8750357598138,30.9288892072543,31.0721427470341,30.9073425429365,31.1072388961101,4,4,0.293416886030826,0.532514896290335,0.199896353173667,FALSE
"ERP1","YAR002C-A","ERP1",8,8,8,53,24.723,219,31.5185021575553,31.3274239819375,31.4274735501609,31.468155774082,31.2384277369808,31.4084160114687,30.8954038998408,31.0704163084412,31.5185021575553,31.3274239819375,31.4274735501609,31.468155774082,31.2384277369808,31.4084160114687,30.8954038998408,31.0704163084412,31.4353888659339,31.1531659891829,4,4,0.0774888250994444,1.11076092391405,-0.282222876751078,FALSE
"NUP60","YAR002W","NUP60",22,22,22,55.7,59.039,539,30.5943259424076,30.7423811686358,30.6052309868031,30.5352876295214,30.5041740655156,30.29789078357,30.3517393442151,30.5597406732459,30.5943259424076,30.7423811686358,30.6052309868031,30.5352876295214,30.5041740655156,30.29789078357,30.3517393442151,30.5597406732459,30.619306431842,30.4283862166367,4,4,0.0496613651833251,1.30398134592854,-0.19092021520532,FALSE
"RFA1","YAR007C","RFA1",22,22,22,48.3,70.347,621,32.1131246248754,31.8525168416032,31.8348479113803,31.9443676735039,31.7183691025462,31.9180150595167,31.7641817239953,31.7874103653741,32.1131246248754,31.8525168416032,31.8348479113803,31.9443676735039,31.7183691025462,31.9180150595167,31.7641817239953,31.7874103653741,31.9362142628407,31.7969940628581,4,4,0.126500915542393,0.897906331297883,-0.139220199982624,FALSE
"BUD14","YAR014C","BUD14",4,4,4,7.6,78.981,709,26.7449649905587,26.9758533894636,27.524474043121,27.0158454798557,26.9946400191669,27.0798926118043,27.1183266149123,27.3393461798603,26.7449649905587,26.9758533894636,27.524474043121,27.0158454798557,26.9946400191669,27.0798926118043,27.1183266149123,27.3393461798603,27.0652844757497,27.1330513564359,4,4,0.724958056523146,0.139687119425545,0.0677668806861789,FALSE
"ADE1","YAR015W","ADE1",18,18,18,85.3,34.603,306,34.1153590042707,34.3391019009955,34.5490934290464,34.5857570423837,34.0630236538221,34.5579620734982,34.2596824641578,34.1263254237464,34.1153590042707,34.3391019009955,34.5490934290464,34.5857570423837,34.0630236538221,34.5579620734982,34.2596824641578,34.1263254237464,34.3973278441741,34.2517484038061,4,4,0.382570706658927,0.417288286852973,-0.145579440367946,FALSE
"UIP3","YAR027W","UIP3",5,5,4,29.8,27.116,235,26.1383485240639,NA,NA,NA,27.2654394978209,NA,26.5788830788713,26.7117474128481,26.1383485240639,25.0637708369502,25.6310342054408,25.3701306649398,27.2654394978209,25.3192561681789,26.5788830788713,26.7117474128481,25.5508210578487,26.4688315394298,1,3,0.112022109495098,0.950696253364703,0.918010481581153,FALSE
"SWH1","YAR042W","SWH1",19,19,19,19.5,135.1,1188,29.173956712799,29.0035135372252,28.9194294351765,28.8679120507197,29.1010927664742,28.7238708346278,28.5045340075534,28.9382032127184,29.173956712799,29.0035135372252,28.9194294351765,28.8679120507197,29.1010927664742,28.7238708346278,28.5045340075534,28.9382032127184,28.9912029339801,28.8169252053434,4,4,0.291599622057666,0.535213043242871,-0.174277728636667,FALSE
"PHO12","YHR215W;YAR071W","PHO12",6,5,5,18.4,52.699,467,30.984068695034,30.3311669384443,31.1368731008844,30.7262281135806,30.3433972965823,30.9638209712845,29.9471230058026,30.8098494363673,30.984068695034,30.3311669384443,31.1368731008844,30.7262281135806,30.3433972965823,30.9638209712845,29.9471230058026,30.8098494363673,30.7945842119858,30.5160476775092,4,4,0.377167305870679,0.42346596040804,-0.278536534476636,FALSE
"ECM15","YBL001C","ECM15",3,3,3,52.9,11.518,104,28.5011583935615,28.7367965253142,28.9459238623012,28.6535221821256,NA,28.2716411931553,NA,28.6920556711352,28.5011583935615,28.7367965253142,28.9459238623012,28.6535221821256,25.6034965648675,28.2716411931553,25.3198731401817,28.6920556711352,28.7093502408256,26.9717666423349,4,2,0.141702137323306,0.848623599147619,-1.7375835984907,FALSE
"HTB1","YDR224C;YBL002W","HTB1",6,6,6,63.4,14.252,131,34.2528625280206,33.800776819875,34.481714106505,34.1887353940094,34.5283989150385,34.206383483775,33.901494651244,34.431663518996,34.2528625280206,33.800776819875,34.481714106505,34.1887353940094,34.5283989150385,34.206383483775,33.901494651244,34.431663518996,34.1810222121025,34.2669851422634,4,4,0.680141576659506,0.16740067617294,0.0859629301608962,FALSE
"HTA1","YDR225W;YBL003C","HTA1",3,3,3,33.3,13.989,132,32.9511766710726,33.3948374853055,33.474237736335,33.6584253247749,32.7605380526989,33.5985691988456,33.5736202622521,33.5840774717324,32.9511766710726,33.3948374853055,33.474237736335,33.6584253247749,32.7605380526989,33.5985691988456,33.5736202622521,33.5840774717324,33.369669304372,33.3792012463823,4,4,0.971513681214795,0.0125510791256969,0.00953194201024843,FALSE
"UTP20","YBL004W","UTP20",37,37,37,19.1,287.56,2493,30.4159887011491,30.6931198017687,30.4774983384096,30.5528878703384,30.4084160114687,30.1589438429504,30.3579381672399,30.2420677484764,30.4159887011491,30.6931198017687,30.4774983384096,30.5528878703384,30.4084160114687,30.1589438429504,30.3579381672399,30.2420677484764,30.5348736779164,30.2918414425339,4,4,0.0253806634276524,1.59549703002686,-0.243032235382575,FALSE
"SLA1","YBL007C","SLA1",18,18,18,20.3,135.85,1244,30.610080682856,30.3191551351435,30.5229039050656,30.3620211209897,30.4161900964228,30.8281280322343,30.5632003752418,30.6453846495587,30.610080682856,30.3191551351435,30.5229039050656,30.3620211209897,30.4161900964228,30.8281280322343,30.5632003752418,30.6453846495587,30.4535402110137,30.6132257883644,4,4,0.198056784752076,0.703210275552457,0.159685577350693,FALSE
"SCT1","YBL011W","SCT1",9,9,9,12.9,85.693,759,28.3456618087994,28.3135008009791,28.1089881073134,28.2251321798554,27.8652592242764,28.0854752147,28.3379011471459,28.2021442303474,28.3456618087994,28.3135008009791,28.1089881073134,28.2251321798554,27.8652592242764,28.0854752147,28.3379011471459,28.2021442303474,28.2483207242368,28.1226949541174,4,4,0.322456519371035,0.491528838145948,-0.12562577011937,FALSE
"ACH1","YBL015W","ACH1",17,17,17,47.7,58.711,526,29.9884771876474,30.2518050145658,30.0057100320767,30.1619493334771,29.9052659356295,29.9774647138479,29.5693707892508,29.4509885982612,29.9884771876474,30.2518050145658,30.0057100320767,30.1619493334771,29.9052659356295,29.9774647138479,29.5693707892508,29.4509885982612,30.1019853919418,29.7257725092474,4,4,0.0523316176933605,1.28123583998915,-0.376212882694411,FALSE
"FUS3","YBL016W","FUS3",6,6,6,20.7,40.772,353,27.1316334308385,27.3785691172312,27.3890315339727,27.3024303094095,26.6802981358249,27.0666108555578,27.0743904134401,27.1341821894727,27.1316334308385,27.3785691172312,27.3890315339727,27.3024303094095,26.6802981358249,27.0666108555578,27.0743904134401,27.1341821894727,27.300416097863,26.9888703985739,4,4,0.0503808828511561,1.29773422639674,-0.311545699289095,FALSE
"PEP1","YBL017C;YNR065C","PEP1",29,29,27,26.1,177.78,1579,31.9744932880142,31.9878337094444,31.8990110000319,31.8660334693432,31.8275603177153,31.7663951137144,31.8263863326321,31.8793515955796,31.9744932880142,31.9878337094444,31.8990110000319,31.8660334693432,31.8275603177153,31.7663951137144,31.8263863326321,31.8793515955796,31.9318428667084,31.8249233399104,4,4,0.0305746594185535,1.51463837201749,-0.10691952679807,FALSE
"RFT1","YBL020W","RFT1",3,3,3,5.4,66.21,574,NA,25.8319523859911,25.2393613654541,NA,NA,25.5236667569824,NA,25.2688158125229,25.5693143078597,25.8319523859911,25.2393613654541,24.9923837108184,25.112385819831,25.5236667569824,24.7783412466861,25.2688158125229,25.4082529425308,25.1708024090056,2,2,0.364013955667571,0.43888196592997,-0.237450533525216,FALSE
"PIM1","YBL022C","PIM1",35,35,35,40.4,127.11,1133,31.6415139495567,31.3254416321126,31.6431495119966,31.4527273000969,31.5056416865674,31.3953994316467,31.1511001384921,31.4394622923182,31.6415139495567,31.3254416321126,31.6431495119966,31.4527273000969,31.5056416865674,31.3953994316467,31.1511001384921,31.4394622923182,31.5157080984407,31.3729008872561,4,4,0.24012098670652,0.61956988070715,-0.142807211184582,FALSE
"MCM2","YBL023C","MCM2",8,8,8,13.2,98.778,868,28.415021612294,27.5216315881364,28.0104665556259,27.7403397286513,28.8345767026116,27.4085982223372,27.7924693091098,28.2071344038845,28.415021612294,27.5216315881364,28.0104665556259,27.7403397286513,28.8345767026116,27.4085982223372,27.7924693091098,28.2071344038845,27.9218648711769,28.0606946594858,4,4,0.71600643470108,0.145083074699666,0.138829788308868,FALSE
"NCL1","YBL024W","NCL1",33,33,33,75,77.878,684,33.1532161036893,33.2230270881065,33.2344930339421,33.2633252815796,33.2525101096587,33.3874094784506,33.5536203887806,33.5907840540781,33.1532161036893,33.2230270881065,33.2344930339421,33.2633252815796,33.2525101096587,33.3874094784506,33.5536203887806,33.5907840540781,33.2185153768294,33.446081007742,4,4,0.0569321302650665,1.24464256561662,0.227565630912594,FALSE
"LSM2","YBL026W","LSM2",3,3,3,32.6,11.163,95,28.160242983102,28.6899583673939,28.4608819851528,28.4189664840044,29.0707873473019,28.4868095559211,28.6814044842519,28.8396008466507,28.160242983102,28.6899583673939,28.4608819851528,28.4189664840044,29.0707873473019,28.4868095559211,28.6814044842519,28.8396008466507,28.4325124549133,28.7696505585314,4,4,0.0871043129482018,1.05996034047763,0.337138103618102,FALSE
"RPL19A","YBR084C-A;YBL027W","RPL19A",11,11,11,60.3,21.704,189,35.9032692808205,36.4581747839997,36.4036723376435,36.4798787503623,36.043987712719,36.276436586581,36.2186857143937,36.2619427946108,35.9032692808205,36.4581747839997,36.4036723376435,36.4798787503623,36.043987712719,36.276436586581,36.2186857143937,36.2619427946108,36.3112487882065,36.2002632020761,4,4,0.493376385352852,0.306821641138097,-0.110985586130361,FALSE
"YBL028C","YBL028C","YBL028C",3,3,3,35.8,12.401,106,29.7040316119396,30.2403626365407,29.7620679311284,30.1562938220918,29.3455349208319,29.2194425216703,28.9736656643634,29.0012331473821,29.7040316119396,30.2403626365407,29.7620679311284,30.1562938220918,29.3455349208319,29.2194425216703,28.9736656643634,29.0012331473821,29.9656890004251,29.1349690635619,4,4,0.0033807766431506,2.47098352070168,-0.830719936863183,FALSE
"PET9","YBL030C","PET9",14,14,13,39.9,34.426,318,33.2757257498933,33.3345805928992,33.3901033480688,33.4151324574493,33.3772301026573,33.6481737106595,33.5268260507732,33.4139984117672,33.2757257498933,33.3345805928992,33.3901033480688,33.4151324574493,33.3772301026573,33.6481737106595,33.5268260507732,33.4139984117672,33.3538855370776,33.4915570689643,4,4,0.107934052870116,0.966841515090951,0.137671531886696,FALSE
"HEK2","YBL032W","HEK2",11,11,11,45.4,41.682,381,31.1497079553745,31.3362311825228,30.9800554433165,31.4809200750073,30.8400362503222,31.0803628907485,30.9687036581151,31.1600265409681,31.1497079553745,31.3362311825228,30.9800554433165,31.4809200750073,30.8400362503222,31.0803628907485,30.9687036581151,31.1600265409681,31.2367286640553,31.0122823350385,4,4,0.142374958557483,0.846566389327307,-0.224446329016796,FALSE
"RIB1","YBL033C","RIB1",4,4,4,15.7,38.332,345,27.0976814267256,27.5138987572373,28.113019026902,27.8897732560367,NA,27.2022843771984,NA,26.5334433320061,27.0976814267256,27.5138987572373,28.113019026902,27.8897732560367,25.3213437597504,27.2022843771984,25.2431966105404,26.5334433320061,27.6535931167254,26.0750670198738,4,2,0.0372694705609484,1.42864677666102,-1.57852609685156,TRUE
