"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","log2.LFQ.intensity.YKAF021_01","log2.LFQ.intensity.YKAF021_02","log2.LFQ.intensity.YKAF021_03","log2.LFQ.intensity.YKAF021_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF021_01","imputed.log2.LFQ.intensity.YKAF021_02","imputed.log2.LFQ.intensity.YKAF021_03","imputed.log2.LFQ.intensity.YKAF021_04","mean2_naimp_meas_YKAF000","mean2_naimp_meas_YKAF021","value_count_YKAF000","value_count_YKAF021","pvalue_YKAF021_YKAF000","log10.pvalue_YKAF021_YKAF000","difference_YKAF021_YKAF000","enriched_YKAF021_YKAF000"
"PSK1","YAL017W","PSK1",8,7,7,6.8,152.33,1356,25.8757008007886,26.0941411677449,26.0266279566967,26.0890974092308,25.688991916146,26.1182671986964,NA,26.1890695601319,25.8757008007886,26.0941411677449,26.0266279566967,26.0890974092308,25.688991916146,26.1182671986964,24.4814622962329,26.1890695601319,26.0213918336153,25.6194477428018,4,3,0.385127582590368,0.414395376371244,-0.401944090813483,FALSE
"FUN30","YAL019W","FUN30",16,16,16,19.2,128.51,1131,28.2630677844138,28.2614097458548,28.4052337362338,28.7278029044999,28.6585359860302,28.4194889738913,28.559102453797,28.3724792527418,28.2630677844138,28.2614097458548,28.4052337362338,28.7278029044999,28.6585359860302,28.4194889738913,28.559102453797,28.3724792527418,28.4143785427506,28.5024016666151,4,4,0.522236140541855,0.282133076797272,0.0880231238644598,FALSE
"CCR4","YAL021C","CCR4",17,17,17,25.9,94.669,837,28.5919567358713,28.5940589332379,28.4732460187583,28.4477019393335,28.6397558053449,28.6101334988411,28.6984949510748,28.9558217510873,28.5919567358713,28.5940589332379,28.4732460187583,28.4477019393335,28.6397558053449,28.6101334988411,28.6984949510748,28.9558217510873,28.5267409068003,28.726051501587,4,4,0.079975664722721,1.0970421415632,0.19931059478678,FALSE
"PMT2","YAL023C","PMT2",9,9,8,20.2,86.869,759,30.1081157481726,30.0212838623059,30.1317315433239,29.8804321895047,29.6600163278208,29.7862188180536,29.8341547209403,29.5930438474696,30.1081157481726,30.0212838623059,30.1317315433239,29.8804321895047,29.6600163278208,29.7862188180536,29.8341547209403,29.5930438474696,30.0353908358268,29.7183584285711,4,4,0.00723848560633726,2.14035228485336,-0.317032407255688,FALSE
"MAK16","YAL025C","MAK16",5,5,5,25.8,35.695,306,27.0294953422339,26.9028821933931,27.1961050003232,26.8220152620041,27.030653330216,26.9554892179429,27.4106212406468,27.1143601678722,27.0294953422339,26.9028821933931,27.1961050003232,26.8220152620041,27.030653330216,26.9554892179429,27.4106212406468,27.1143601678722,26.9876244494885,27.1277809891695,4,4,0.319901149741832,0.494984199035506,0.140156539680941,FALSE
"DRS2","YAL026C","DRS2",6,6,6,5.3,153.76,1355,26.383109402342,26.119672726548,26.2649923030494,25.9132614215918,25.5137933647597,25.6152088865447,25.976465358464,26.195128861866,26.383109402342,26.119672726548,26.2649923030494,25.9132614215918,25.5137933647597,25.6152088865447,25.976465358464,26.195128861866,26.1702589633828,25.8251491179086,4,4,0.124536702990805,0.904702636060049,-0.345109845474148,FALSE
"MYO4","YAL029C","MYO4",12,8,8,9.2,169.34,1471,27.007956637837,26.977273633835,26.9403333141876,26.8834360736511,26.7072776050636,26.8766611998641,26.8380984460807,27.2768407404159,27.007956637837,26.977273633835,26.9403333141876,26.8834360736511,26.7072776050636,26.8766611998641,26.8380984460807,27.2768407404159,26.9522499148777,26.9247194978561,4,4,0.839586320902291,0.0759346458460064,-0.0275304170215982,FALSE
"PRP45","YAL032C","PRP45",3,3,3,7.7,42.482,379,24.2372473125665,24.2551548102572,24.0515056918249,24.0094951480092,23.6051249933143,23.8672168923916,NA,NA,24.2372473125665,24.2551548102572,24.0515056918249,24.0094951480092,23.6051249933143,23.8672168923916,23.542995176136,23.3524854105434,24.1383507406645,23.5919556180963,4,2,0.00730854499948261,2.13616907469625,-0.546395122568132,FALSE
"POP5","YAL033W","POP5",3,3,3,30.1,19.573,173,NA,NA,NA,NA,25.7510834838748,25.7310703833858,24.9891054872569,25.2604768219269,24.4015132221208,24.31122699985,23.3477801583221,23.5424324221748,25.7510834838748,25.7310703833858,24.9891054872569,25.2604768219269,23.9007382006169,25.4329340441111,0,4,0.00441187038348439,2.3553772551993,1.53219584349419,TRUE
"FUN12","YAL035W","FUN12",30,30,30,40.4,112.27,1002,31.206237911398,31.3164062711028,31.2222786380416,31.1480113084847,31.4706789019618,31.3842731277617,31.5771819730951,31.4344500863539,31.206237911398,31.3164062711028,31.2222786380416,31.1480113084847,31.4706789019618,31.3842731277617,31.5771819730951,31.4344500863539,31.2232335322568,31.4666460222931,4,4,0.00423260315635082,2.37339244853196,0.243412490036327,FALSE
"RBG1","YAL036C","RBG1",9,9,9,37.9,40.701,369,30.0865132250226,30.2033817234385,30.3789617969763,29.9232321270095,30.4677186305599,30.3323412934468,30.271084576365,30.2499983992672,30.0865132250226,30.2033817234385,30.3789617969763,29.9232321270095,30.4677186305599,30.3323412934468,30.271084576365,30.2499983992672,30.1480222181117,30.3302857249097,4,4,0.158794486451635,0.799164580908923,0.18226350679797,FALSE
"CDC19","YAL038W","CDC19",23,23,23,81.2,54.544,500,36.7450992709076,36.8992676620665,36.8238267652423,36.7493516910987,36.7801181604594,36.6700303244111,36.7845125306791,36.8296266710727,36.7450992709076,36.8992676620665,36.8238267652423,36.7493516910987,36.7801181604594,36.6700303244111,36.7845125306791,36.8296266710727,36.8043863473288,36.7660719216556,4,4,0.470757226708176,0.327203004300373,-0.0383144256732137,FALSE
"CDC24","YAL041W","CDC24",10,10,10,14.5,96.938,854,26.386714927632,26.0175667562076,26.4827154066608,26.0849077909854,26.5028509806568,26.3983914284666,26.466766170531,26.636025588653,26.386714927632,26.0175667562076,26.4827154066608,26.0849077909854,26.5028509806568,26.3983914284666,26.466766170531,26.636025588653,26.2429762203715,26.5010085420768,4,4,0.103380930060482,0.985559565045884,0.258032321705365,FALSE
"ERV46","YAL042W","ERV46",10,10,10,45.5,46.235,415,29.8820953059953,29.9762359005083,30.0073151073851,29.6561506333631,29.0562327287576,29.3465074435007,29.382058153239,29.2280030328896,29.8820953059953,29.9762359005083,30.0073151073851,29.6561506333631,29.0562327287576,29.3465074435007,29.382058153239,29.2280030328896,29.8804492368129,29.2532003395967,4,4,0.00117519851789491,2.92988876492923,-0.627248897216205,FALSE
"PTA1","YAL043C","PTA1",8,8,8,13.6,88.472,785,26.6956439707239,26.8296559664741,27.0274929893227,26.984897162774,27.1318296491374,27.0244313983171,27.0506134293245,27.0311793812851,26.6956439707239,26.8296559664741,27.0274929893227,26.984897162774,27.1318296491374,27.0244313983171,27.0506134293245,27.0311793812851,26.8844225223237,27.059513464516,4,4,0.100383221253262,0.998338872112119,0.175090942192366,FALSE
"GCV3","YAL044C","GCV3",5,5,5,42.4,18.793,170,29.3304832372096,29.0216809889885,29.0880562009917,29.2080187076714,29.3534019810082,29.2394751812624,29.5198896889589,29.7006790981304,29.3304832372096,29.0216809889885,29.0880562009917,29.2080187076714,29.3534019810082,29.2394751812624,29.5198896889589,29.7006790981304,29.1620597837153,29.4533614873399,4,4,0.0591142288510258,1.22830797144163,0.291301703624658,FALSE
"YAL044W-A","YAL044W-A","YAL044W-A",3,3,3,33.6,12.537,110,26.2618580523252,26.0723063318108,26.4560867779357,27.351781459935,26.9361823166108,26.9136494790879,26.5907795933924,26.9113652876024,26.2618580523252,26.0723063318108,26.4560867779357,27.351781459935,26.9361823166108,26.9136494790879,26.5907795933924,26.9113652876024,26.5355081555017,26.8379941691734,4,4,0.370557151882457,0.431144800281137,0.302486013671693,FALSE
"AIM1","YAL046C","AIM1",2,2,2,16.1,13.356,118,25.1794960827678,NA,NA,NA,24.6701742964505,NA,24.6986406637973,24.9776666852039,25.1794960827678,24.3596505007833,23.4904071308169,23.9072959896564,24.6701742964505,23.8596025380317,24.6986406637973,24.9776666852039,24.2342124260061,24.5515210458709,1,3,0.496642330849272,0.303956266515734,0.317308619864757,FALSE
"AIM2","YAL049C","AIM2",10,10,10,69.9,27.089,246,29.5704026628771,29.4028373334978,29.4285820826485,29.2911204866513,29.4355334034419,29.2950682112131,29.4634178550754,29.3518446312096,29.5704026628771,29.4028373334978,29.4285820826485,29.2911204866513,29.4355334034419,29.2950682112131,29.4634178550754,29.3518446312096,29.4232356414187,29.386466025235,4,4,0.616799307851461,0.209856122305445,-0.0367696161836726,FALSE
"FLC2","YAL053W","FLC2",4,4,4,5.1,87.468,783,NA,NA,24.5672649266495,24.6882182887352,25.8922656086285,NA,25.2096648608974,25.3083798626916,24.2538722668214,23.6879062265837,24.5672649266495,24.6882182887352,25.8922656086285,23.267751078916,25.2096648608974,25.3083798626916,24.2993154271974,24.9195153527834,2,3,0.370261416930101,0.431491541224584,0.62019992558594,FALSE
"CNE1","YAL058W","CNE1",4,4,4,13.3,56.967,502,26.4639634595167,26.4943147038692,26.4215128399868,26.7335032155975,26.5978991056738,26.6056902019566,26.5422538690324,26.2642765029648,26.4639634595167,26.4943147038692,26.4215128399868,26.7335032155975,26.5978991056738,26.6056902019566,26.5422538690324,26.2642765029648,26.5283235547425,26.5025299199069,4,4,0.817361239322757,0.0875859611281852,-0.025793634835658,FALSE
"ECM1","YAL059W","ECM1",9,9,9,50,23.891,212,28.9673848988688,29.1349165723039,29.2059001269036,28.9462307148272,29.176598292976,29.1809902066296,29.1750282067018,29.1972539322936,28.9673848988688,29.1349165723039,29.2059001269036,28.9462307148272,29.176598292976,29.1809902066296,29.1750282067018,29.1972539322936,29.0636080782259,29.1824676596502,4,4,0.157685100212784,0.802209341554292,0.118859581424374,FALSE
"BDH1","YAL060W","BDH1",13,13,13,44.5,41.582,382,29.918690436952,29.9051224481322,29.9132785439765,29.7207109219024,29.8807095087605,29.4010272401667,29.6510087308133,29.7927795727813,29.918690436952,29.9051224481322,29.9132785439765,29.7207109219024,29.8807095087605,29.4010272401667,29.6510087308133,29.7927795727813,29.8644505877408,29.6813812631305,4,4,0.183803625868889,0.735645925597793,-0.183069324610312,FALSE
"GDH3","YAL062W","GDH3",7,2,2,17.1,49.627,457,24.4585137523717,NA,NA,24.4925891471534,24.5372406808,24.6861354369623,24.2095533166239,24.4803134292614,24.4585137523717,24.6256229142083,23.7497321281801,24.4925891471534,24.5372406808,24.6861354369623,24.2095533166239,24.4803134292614,24.3316144854784,24.4783107159119,2,4,0.539712217762825,0.267837750460046,0.146696230433502,FALSE
"ERP1","YAR002C-A","ERP1",7,7,7,47.5,24.723,219,30.1680611877055,30.3217375255244,30.1291538767634,30.2586720555435,30.1711670985733,29.9225234297212,30.0046389889385,30.2269931440245,30.1680611877055,30.3217375255244,30.1291538767634,30.2586720555435,30.1711670985733,29.9225234297212,30.0046389889385,30.2269931440245,30.2194061613842,30.0813306653144,4,4,0.158344167989738,0.800397927596887,-0.138075496069821,FALSE
"NUP60","YAR002W","NUP60",19,19,19,52.9,59.039,539,29.3141493684338,29.0423389540674,29.3450061008091,29.3655086424551,29.4422931837172,29.2448144211117,29.3392612179899,29.2548935985015,29.3141493684338,29.0423389540674,29.3450061008091,29.3655086424551,29.4422931837172,29.2448144211117,29.3392612179899,29.2548935985015,29.2667507664413,29.3203156053301,4,4,0.571143349620384,0.243254875754605,0.0535648388887466,FALSE
"RFA1","YAR007C","RFA1",22,22,22,53,70.347,621,30.6468442155888,30.5495869268955,30.5272922634258,30.4375785545818,30.4337042119817,30.4373801232438,30.3154888179458,30.4429259100213,30.6468442155888,30.5495869268955,30.5272922634258,30.4375785545818,30.4337042119817,30.4373801232438,30.3154888179458,30.4429259100213,30.540325490123,30.4073747657981,4,4,0.0495507495949818,1.30494977119885,-0.132950724324829,FALSE
"BUD14","YAR014C","BUD14",5,5,5,9.2,78.981,709,26.0328614568713,26.113585438501,26.1626745218698,25.925989896117,25.698561185955,25.611301997911,25.1872958859938,25.3091435240082,26.0328614568713,26.113585438501,26.1626745218698,25.925989896117,25.698561185955,25.611301997911,25.1872958859938,25.3091435240082,26.0587778283398,25.451575648467,4,4,0.00968067010735006,2.01409457927718,-0.607202179872775,FALSE
"ADE1","YAR015W","ADE1",17,17,17,77.1,34.603,306,32.7298783517788,32.6510429568296,32.6761922086678,32.6502084662785,32.7685656782438,32.6404153605319,32.724236871852,32.7317202411064,32.7298783517788,32.6510429568296,32.6761922086678,32.6502084662785,32.7685656782438,32.6404153605319,32.724236871852,32.7317202411064,32.6768304958887,32.7162345379335,4,4,0.281411759317265,0.550657758714014,0.0394040420448789,FALSE
"SWH1","YAR042W","SWH1",14,14,14,13.6,135.1,1188,27.3959917925834,27.2191886134362,26.8737311549054,26.9139917961,26.462185588895,26.9356204538313,26.8618328145592,26.9813082320212,27.3959917925834,27.2191886134362,26.8737311549054,26.9139917961,26.462185588895,26.9356204538313,26.8618328145592,26.9813082320212,27.1007258392563,26.8102367723266,4,4,0.14299094777504,0.844691455232738,-0.290489066929613,FALSE
"PHO12","YHR215W;YAR071W","PHO12",6,5,5,18.4,52.699,467,29.8732471250273,29.8450264907112,29.9237988342901,29.8330690581145,28.7184589287789,29.0248540732021,28.4330873312178,28.679727867476,29.8732471250273,29.8450264907112,29.9237988342901,29.8330690581145,28.7184589287789,29.0248540732021,28.4330873312178,28.679727867476,29.8687853770358,28.7140320501687,4,4,0.00205041821055292,2.68815754967032,-1.15475332686706,TRUE
"ECM15","YBL001C","ECM15",3,3,3,52.9,11.518,104,27.5014241776551,28.163653668047,27.2035917583852,27.6449894541923,27.5189335602606,27.3157047417718,27.0596144602472,27.4475048956082,27.5014241776551,28.163653668047,27.2035917583852,27.6449894541923,27.5189335602606,27.3157047417718,27.0596144602472,27.4475048956082,27.6284147645699,27.335439414472,4,4,0.255961159051715,0.591825931911978,-0.292975350097947,FALSE
"HTB1","YDR224C;YBL002W","HTB1",6,6,6,63.4,14.252,131,33.2533557691442,33.2058156684212,32.9507596519441,33.1817337272239,33.4664793374495,33.1750401077205,33.3922804214654,33.3057929954479,33.2533557691442,33.2058156684212,32.9507596519441,33.1817337272239,33.4664793374495,33.1750401077205,33.3922804214654,33.3057929954479,33.1479162041833,33.3348982155208,4,4,0.0885314381576909,1.05290248078347,0.186982011337491,FALSE
"HTA1","YDR225W;YBL003C","HTA1",3,3,3,33.3,13.989,132,31.9233029775947,32.23908247877,33.1758431996027,32.7076931248694,32.7127438356131,32.5937696175274,32.9180506135809,31.8756217150601,31.9233029775947,32.23908247877,33.1758431996027,32.7076931248694,32.7127438356131,32.5937696175274,32.9180506135809,31.8756217150601,32.5114804452092,32.5250464454454,4,4,0.970836328083585,0.0128539810102194,0.0135660002361391,FALSE
"UTP20","YBL004W","UTP20",37,37,37,17.5,287.56,2493,28.9886938735957,28.9868238862427,28.9426560219428,28.819581154727,28.6756960195619,28.5772990446302,28.6813039421734,29.1369219801187,28.9886938735957,28.9868238862427,28.9426560219428,28.819581154727,28.6756960195619,28.5772990446302,28.6813039421734,29.1369219801187,28.934438734127,28.7678052466211,4,4,0.280865620072182,0.551501418244961,-0.166633487505983,FALSE
"SLA1","YBL007C","SLA1",20,20,20,19.2,135.85,1244,29.2419314136586,29.1615890050298,29.1135655681739,29.198284847186,28.7688811248485,28.9883688324676,28.685019340432,28.906929348512,29.2419314136586,29.1615890050298,29.1135655681739,29.198284847186,28.7688811248485,28.9883688324676,28.685019340432,28.906929348512,29.1788427085121,28.837299661565,4,4,0.00994805821454734,2.00226168196838,-0.341543046947024,FALSE
"HIR1","YBL008W","HIR1",3,3,3,4.6,93.857,840,23.9135125295372,NA,NA,23.277816343407,NA,23.5901228299751,NA,NA,23.9135125295372,24.6243738090811,23.4953816082292,23.277816343407,24.2677459459373,23.5901228299751,23.236191309699,22.9214435570623,23.8277710725636,23.5038759106684,2,1,0.463764971312589,0.333702057207637,-0.323895161895191,FALSE
"SCT1","YBL011W","SCT1",10,10,10,15.7,85.693,759,26.485681560124,26.8806365351771,26.7405970770361,26.8472089726681,26.7563364224675,26.5370184553477,26.604135345053,27.0302323512107,26.485681560124,26.8806365351771,26.7405970770361,26.8472089726681,26.7563364224675,26.5370184553477,26.604135345053,27.0302323512107,26.7385310362513,26.7319306435197,4,4,0.964336582166288,0.0157713579387573,-0.00660039273157054,FALSE
"ACH1","YBL015W","ACH1",16,16,16,47.7,58.711,526,29.4926464443254,29.7080016017689,29.7261631368298,29.4246834718549,29.1607238493957,29.1186236592922,29.2036850974362,28.979891955862,29.4926464443254,29.7080016017689,29.7261631368298,29.4246834718549,29.1607238493957,29.1186236592922,29.2036850974362,28.979891955862,29.5878736636947,29.1157311404965,4,4,0.00317310805604024,2.49851513831782,-0.472142523198222,FALSE
"FUS3","YBL016W","FUS3",5,5,5,18.4,40.772,353,25.4737956596379,25.5290401514444,NA,NA,NA,NA,NA,24.693598404599,25.4737956596379,25.5290401514444,23.8562299436241,23.494424444491,24.4617134573009,22.9527394863454,23.5671391794397,24.693598404599,24.5883725497993,23.9187976319213,2,1,0.357519709270408,0.446700011509223,-0.669574917878045,FALSE
"PEP1","YBL017C;YNR065C","PEP1",31,31,29,27.1,177.78,1579,30.2321499291201,30.2105987057738,30.3581478308126,30.2917572393869,30.364423611205,30.3958079824575,30.1495262671883,30.3218450248755,30.2321499291201,30.2105987057738,30.3581478308126,30.2917572393869,30.364423611205,30.3958079824575,30.1495262671883,30.3218450248755,30.2731634262734,30.3079007214316,4,4,0.611672689380046,0.213480909916334,0.0347372951582052,FALSE
"PIM1","YBL022C","PIM1",33,33,33,36.8,127.11,1133,30.2704163526194,30.4428270648264,30.5578251672674,30.3983588071273,30.3942753199943,30.4440127604271,30.399377875504,30.2605800114554,30.2704163526194,30.4428270648264,30.5578251672674,30.3983588071273,30.3942753199943,30.4440127604271,30.399377875504,30.2605800114554,30.4173568479601,30.3745614918452,4,4,0.573886376512168,0.241174084846727,-0.0427953561149437,FALSE
"MCM2","YBL023C","MCM2",11,11,11,18.2,98.778,868,27.425424018565,27.4548952841859,27.5501009033005,27.4351558256199,27.2131740982532,27.0740841195978,27.4516764709617,27.1988234414762,27.425424018565,27.4548952841859,27.5501009033005,27.4351558256199,27.2131740982532,27.0740841195978,27.4516764709617,27.1988234414762,27.4663940079178,27.2344395325722,4,4,0.0539529395264064,1.26798488860257,-0.231954475345592,FALSE
"NCL1","YBL024W","NCL1",34,34,34,71.5,77.878,684,32.0471324845622,32.0127856801066,31.9610283571491,31.9625460033502,31.8295274402931,31.9346296376633,31.9032198902937,31.9169124487048,32.0471324845622,32.0127856801066,31.9610283571491,31.9625460033502,31.8295274402931,31.9346296376633,31.9032198902937,31.9169124487048,31.995873131292,31.8960723542387,4,4,0.0187489386360297,1.72702331233958,-0.0998007770532965,FALSE
"LSM2","YBL026W","LSM2",4,4,4,45.3,11.163,95,28.0288106394653,28.5413013732891,28.6758978797891,28.3413413447903,28.8120398291569,28.513522320173,28.8852703228629,28.6369244856378,28.0288106394653,28.5413013732891,28.6758978797891,28.3413413447903,28.8120398291569,28.513522320173,28.8852703228629,28.6369244856378,28.3968378093335,28.7119392394576,4,4,0.113656587384528,0.944405388079415,0.31510143012418,FALSE
"RPL19A","YBR084C-A;YBL027W","RPL19A",8,8,8,49.2,21.704,189,34.8186939668246,34.8400081031958,34.8891694445768,34.5082890944044,34.9759626886826,34.7317606957933,35.0421334403266,34.7551845970792,34.8186939668246,34.8400081031958,34.8891694445768,34.5082890944044,34.9759626886826,34.7317606957933,35.0421334403266,34.7551845970792,34.7640401522504,34.8762603554704,4,4,0.372927341640971,0.428375774620729,0.112220203220005,FALSE
"YBL028C","YBL028C","YBL028C",3,3,3,35.8,12.401,106,28.8875090206137,28.3108602854425,27.8674997090764,28.3593004361286,28.115551247437,28.0905821051331,28.2017704388395,27.9607453465113,28.8875090206137,28.3108602854425,27.8674997090764,28.3593004361286,28.115551247437,28.0905821051331,28.2017704388395,27.9607453465113,28.3562923628153,28.0921622844802,4,4,0.298087089825297,0.525656832887356,-0.264130078335086,FALSE
"YBL029C-A","YBL029C-A","YBL029C-A",2,2,2,22.3,11.161,94,NA,24.5768090819694,24.7263483128552,24.3393291878865,NA,24.4761157769577,NA,24.519773487534,24.0035098999335,24.5768090819694,24.7263483128552,24.3393291878865,24.3993306718329,24.4761157769577,23.5161916671954,24.519773487534,24.4114991206611,24.22785290088,3,2,0.547890124444257,0.261306527522979,-0.183646219781156,FALSE
"PET9","YBL030C","PET9",14,14,13,52.5,34.426,318,32.1320687541124,32.1878362384546,31.924223718711,32.2143384753784,32.1590040141614,32.2807392001853,32.0373788875049,32.2435438837853,32.1320687541124,32.1878362384546,31.924223718711,32.2143384753784,32.1590040141614,32.2807392001853,32.0373788875049,32.2435438837853,32.1146167966641,32.1801664964092,4,4,0.471247116350953,0.326751294307001,0.0655496997451337,FALSE
"HEK2","YBL032W","HEK2",9,9,9,38.6,41.682,381,29.5441053744558,29.3689253285775,29.1815826843345,29.29789078357,29.1326877905499,28.9391004809062,29.1787840509819,29.3002278043657,29.5441053744558,29.3689253285775,29.1815826843345,29.29789078357,29.1326877905499,28.9391004809062,29.1787840509819,29.3002278043657,29.3481260427345,29.1377000317009,4,4,0.0961226534411155,1.01717424911524,-0.210426011033562,FALSE
"RIB1","YBL033C","RIB1",5,5,5,18.3,38.332,345,26.9559325784383,27.3516972272658,27.1924410705973,27.1062945570303,26.8240810291033,26.4112680078376,26.6642447923975,26.5940589332379,26.9559325784383,27.3516972272658,27.1924410705973,27.1062945570303,26.8240810291033,26.4112680078376,26.6642447923975,26.5940589332379,27.1515913583329,26.6234131906441,4,4,0.00438997718435782,2.35753773687251,-0.528178167688836,FALSE
"STU1","YBL034C","STU1",4,4,4,3.3,174.18,1513,24.2950901128707,24.786062987479,NA,23.8382667927688,NA,24.2535687971603,NA,24.9538032043559,24.2950901128707,24.786062987479,23.9734438601179,23.8382667927688,24.3362180911378,24.2535687971603,23.8385617788769,24.9538032043559,24.2232159383091,24.3455379678827,3,2,0.708660468189671,0.149561793181672,0.122322029573624,FALSE
