"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","log2.LFQ.intensity.YKAF003_01","log2.LFQ.intensity.YKAF003_02","log2.LFQ.intensity.YKAF003_03","log2.LFQ.intensity.YKAF003_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF003_01","imputed.log2.LFQ.intensity.YKAF003_02","imputed.log2.LFQ.intensity.YKAF003_03","imputed.log2.LFQ.intensity.YKAF003_04","mean2_naimp_meas_YKAF000","mean2_naimp_meas_YKAF003","value_count_YKAF000","value_count_YKAF003","pvalue_YKAF003_YKAF000","log10.pvalue_YKAF003_YKAF000","difference_YKAF003_YKAF000","enriched_YKAF003_YKAF000"
"TPD3","YAL016W","TPD3",17,17,17,39.7,70.907,635,31.3827281554135,31.3143546873594,31.5212665254313,31.5404701947386,31.3899239131692,31.2921962155171,31.281070968622,31.2775835889834,31.3827281554135,31.3143546873594,31.5212665254313,31.5404701947386,31.3899239131692,31.2921962155171,31.281070968622,31.2775835889834,31.4397048907357,31.3101936715729,4,4,0.094452678268535,1.02478572285856,-0.129511219162751,FALSE
"PSK1","YAL017W","PSK1",14,14,12,12.5,152.33,1356,27.9731729686875,27.8270529704147,27.4974703361308,26.8486422322024,27.8093128192732,27.8931340219701,27.8500144377497,27.7835049615672,27.9731729686875,27.8270529704147,27.4974703361308,26.8486422322024,27.8093128192732,27.8931340219701,27.8500144377497,27.7835049615672,27.5365846268588,27.83399156014,4,4,0.320163164364822,0.494628636293478,0.297406933281195,FALSE
"FUN30","YAL019W","FUN30",18,18,18,20.4,128.51,1131,29.0545776983261,29.6610703578521,29.6499130693514,29.711665372084,29.2794335036003,29.2818890047112,29.6807508354597,29.5194773189984,29.0545776983261,29.6610703578521,29.6499130693514,29.711665372084,29.2794335036003,29.2818890047112,29.6807508354597,29.5194773189984,29.5193066244034,29.4403876656924,4,4,0.685260536744676,0.164144277911939,-0.078918958710986,FALSE
"CCR4","YAL021C","CCR4",13,13,13,22,94.669,837,29.7873403015907,29.6255607300984,30.0181029073212,29.7757721665099,29.6645160776636,29.4242229403431,29.8314390304856,29.8677353473033,29.7873403015907,29.6255607300984,30.0181029073212,29.7757721665099,29.6645160776636,29.4242229403431,29.8314390304856,29.8677353473033,29.8016940263801,29.6969783489489,4,4,0.45119874703386,0.345632115046515,-0.104715677431166,FALSE
"PMT2","YAL023C","PMT2",9,9,8,22.1,86.869,759,32.2029148696067,32.1697642938137,32.0099529119325,31.9509160482436,31.8776706862969,32.0289752611483,31.7897827398488,31.5969489037764,32.2029148696067,32.1697642938137,32.0099529119325,31.9509160482436,31.8776706862969,32.0289752611483,31.7897827398488,31.5969489037764,32.0833870308991,31.8233443977676,4,4,0.059949470536763,1.22221464816109,-0.26004263313154,FALSE
"MAK16","YAL025C","MAK16",5,5,5,25.8,35.695,306,29.2118289712027,28.423501813152,28.5601963714843,28.7189487916205,28.3594261192011,28.9709537535452,28.4989162656084,28.9271096190314,29.2118289712027,28.423501813152,28.5601963714843,28.7189487916205,28.3594261192011,28.9709537535452,28.4989162656084,28.9271096190314,28.7286189868649,28.6891014393465,4,4,0.86942678456786,0.0607669845605951,-0.03951754751834,FALSE
"DRS2","YAL026C","DRS2",10,10,10,9,153.76,1355,28.5854526253396,29.1326387676459,28.5941301405152,28.6288489352606,28.4285820826485,28.0426520615795,28.5115632625229,28.9710085901046,28.5854526253396,29.1326387676459,28.5941301405152,28.6288489352606,28.4285820826485,28.0426520615795,28.5115632625229,28.9710085901046,28.7352676171903,28.4884514992139,4,4,0.333455522098117,0.476962086171905,-0.246816117976476,FALSE
"MYO4","YAL029C","MYO4",21,16,16,18.2,169.34,1471,28.3260741368499,28.262754247559,28.4055989395313,27.7588795132738,28.0850192668298,28.419609521613,28.1241079772561,28.1095361774777,28.3260741368499,28.262754247559,28.4055989395313,27.7588795132738,28.0850192668298,28.419609521613,28.1241079772561,28.1095361774777,28.1883267093035,28.1845682357941,4,4,0.982881401338328,0.00749888283084692,-0.00375847350940361,FALSE
"SNC1","YAL030W","SNC1",3,2,2,43.6,13.201,117,27.581830509783,27.7348601948864,28.2453132548021,27.7973018401759,28.2171557372336,NA,27.7359577678598,27.6034987839265,27.581830509783,27.7348601948864,28.2453132548021,27.7973018401759,28.2171557372336,24.7878716928389,27.7359577678598,27.6034987839265,27.8398264499118,27.0861209954647,4,3,0.406558194415985,0.390877281054321,-0.753705454447129,FALSE
"PRP45","YAL032C","PRP45",2,2,2,6.1,42.482,379,NA,26.107133089481,NA,26.0838534116308,25.7763810217572,NA,NA,NA,25.3013651329404,26.107133089481,25.5700145673372,26.0838534116308,25.7763810217572,25.1070715647166,24.7726005291091,24.5983134945371,25.7655915503473,25.06359165253,2,1,0.0786083535587698,1.10453129986764,-0.701999897817316,FALSE
"MTW1","YAL034W-A","MTW1",3,3,3,18.7,33.243,289,NA,NA,NA,25.7736925898823,26.099026859155,25.5193235873087,26.3939481411652,25.7466572114234,25.3385066121684,25.4718092449317,25.1777758431263,25.7736925898823,26.099026859155,25.5193235873087,26.3939481411652,25.7466572114234,25.4404460725272,25.9397389497631,1,4,0.0806151394830995,1.09358339024776,0.499292877235927,FALSE
"FUN12","YAL035W","FUN12",26,26,26,32.3,112.27,1002,32.6561890005878,32.5252864792219,32.7434650114254,32.7331556882691,32.5803081228148,32.8030310764924,32.6525609194309,32.674151695668,32.6561890005878,32.5252864792219,32.7434650114254,32.7331556882691,32.5803081228148,32.8030310764924,32.6525609194309,32.674151695668,32.664524044876,32.6775129536015,4,4,0.855810002957108,0.0676226416617537,0.0129889087255037,FALSE
"RBG1","YAL036C","RBG1",9,9,9,37.9,40.701,369,30.9612008973683,30.5467383831678,30.8543759370396,30.6955278230584,30.8727629327007,30.9030402741233,30.7423811686358,30.8169599008946,30.9612008973683,30.5467383831678,30.8543759370396,30.6955278230584,30.8727629327007,30.9030402741233,30.7423811686358,30.8169599008946,30.7644607601585,30.8337860690886,4,4,0.517102561527274,0.286423310894716,0.0693253089300825,FALSE
"CDC19","YAL038W","CDC19",23,23,23,75.8,54.544,500,37.8772638677718,37.8101224595185,37.8156198130788,37.8206209068717,37.8038827307428,37.9625804767619,37.741399488061,37.7481647761483,37.8772638677718,37.8101224595185,37.8156198130788,37.8206209068717,37.8038827307428,37.9625804767619,37.741399488061,37.7481647761483,37.8309067618102,37.8140068679285,4,4,0.770927773571297,0.112986308082329,-0.0168998938817353,FALSE
"CYC3","YAL039C","CYC3",2,2,2,8.6,30.081,269,NA,NA,NA,NA,NA,NA,26.3180346621935,26.4465271607479,24.8047298737233,25.6482628691629,25.2518481376585,25.1356279511429,25.1424098257673,24.9978109281696,26.3180346621935,26.4465271607479,25.2101172079219,25.7261956442196,0,2,0.282262764427177,0.549346409385487,0.516078436297676,FALSE
"CDC24","YAL041W","CDC24",8,8,8,11.7,96.938,854,27.3178622044752,27.873907125515,27.7373124414758,27.7156798931338,27.5232779024859,27.7409830135601,27.4907544351119,27.7418831308214,27.3178622044752,27.873907125515,27.7373124414758,27.7156798931338,27.5232779024859,27.7409830135601,27.4907544351119,27.7418831308214,27.6611904161499,27.6242246204948,4,4,0.7995365095425,0.0971617001093384,-0.0369657956551031,FALSE
"ERV46","YAL042W","ERV46",10,10,10,45.5,46.235,415,31.5021832910854,31.2332933824897,31.5195804225393,31.7192263067492,31.4351458880269,31.6091560899851,31.2342646057992,31.1551479883696,31.5021832910854,31.2332933824897,31.5195804225393,31.7192263067492,31.4351458880269,31.6091560899851,31.2342646057992,31.1551479883696,31.4935708507159,31.3584286430452,4,4,0.380700737349508,0.419416282033774,-0.135142207670697,FALSE
"PTA1","YAL043C","PTA1",9,9,9,13.2,88.472,785,28.7641738129434,28.3067818088806,28.3368376989392,28.6764360356868,28.5806091349586,28.6892252567647,28.4233014360575,28.2064824646018,28.7641738129434,28.3067818088806,28.3368376989392,28.6764360356868,28.5806091349586,28.6892252567647,28.4233014360575,28.2064824646018,28.5210573391125,28.4749045730957,4,4,0.778480728111473,0.10875213425635,-0.0461527660168102,FALSE
"GCV3","YAL044C","GCV3",5,5,5,42.4,18.793,170,31.2293446322183,30.39447976909,30.8401113066415,30.6650076522236,30.8641524386135,30.5471062533912,30.3333014188468,30.1559320781706,31.2293446322183,30.39447976909,30.8401113066415,30.6650076522236,30.8641524386135,30.5471062533912,30.3333014188468,30.1559320781706,30.7822358400434,30.4751230472555,4,4,0.23464416981734,0.629590232193501,-0.307112792787848,FALSE
"YAL044W-A","YAL044W-A","YAL044W-A",3,3,3,33.6,12.537,110,27.335262355587,27.7771213447763,28.5978635953657,27.7079357988981,28.7277379986382,27.6173685890691,28.5401560692873,28.1128202332759,27.335262355587,27.7771213447763,28.5978635953657,27.7079357988981,28.7277379986382,27.6173685890691,28.5401560692873,28.1128202332759,27.8545457736568,28.2495207225676,4,4,0.318530048868583,0.496849591767412,0.394974948910853,FALSE
"AIM1","YAL046C","AIM1",3,3,3,26.3,13.356,118,26.5251912517648,26.4657235752549,26.2960009273405,26.4476152434099,26.4724482799871,26.0096019280936,26.5420176496615,26.2144716526624,26.5251912517648,26.4657235752549,26.2960009273405,26.4476152434099,26.4724482799871,26.0096019280936,26.5420176496615,26.2144716526624,26.4336327494425,26.3096348776011,4,4,0.400624995119409,0.397261958427875,-0.123997871841382,FALSE
"AIM2","YAL049C","AIM2",11,11,11,74.8,27.089,246,30.2481895187971,29.9755527739076,30.3176466033329,30.1729559333231,30.429819436852,30.2773064514139,30.3493156201915,30.2785254587031,30.2481895187971,29.9755527739076,30.3176466033329,30.1729559333231,30.429819436852,30.2773064514139,30.3493156201915,30.2785254587031,30.1785862073402,30.3337417417901,4,4,0.126294278622093,0.898616323388735,0.155155534449932,FALSE
"OAF1","YAL051W","OAF1",4,4,4,4.5,118.89,1047,NA,26.9488224082931,26.9038016931316,27.3061733885151,NA,27.1599062813056,NA,26.5266246002975,24.8095967883309,26.9488224082931,26.9038016931316,27.3061733885151,24.4231679869593,27.1599062813056,25.1092543658455,26.5266246002975,26.4920985695677,25.8047383086019,3,2,0.448681477565138,0.348061858608868,-0.687360260965743,FALSE
"FLC2","YAL053W","FLC2",6,6,6,7.5,87.468,783,27.777936515309,27.0404066213739,NA,27.1085893800143,27.2580879411878,28.0023335501381,27.5102809003723,27.0160580942604,27.777936515309,27.0404066213739,25.1260637967851,27.1085893800143,27.2580879411878,28.0023335501381,27.5102809003723,27.0160580942604,26.7632490783706,27.4466901214897,3,4,0.327035167712431,0.485405542990411,0.683441043119124,FALSE
"PEX22","YAL055W","PEX22",2,2,2,9.4,19.877,180,NA,25.6320082874653,25.6308703292367,25.5772990446302,25.4757757264842,25.4511104739026,NA,NA,24.661986342729,25.6320082874653,25.6308703292367,25.5772990446302,25.4757757264842,25.4511104739026,25.4113456879461,24.4040700824848,25.3755410010153,25.1855754927044,3,2,0.610226672476272,0.214508813645262,-0.18996550831087,FALSE
"ECM1","YAL059W","ECM1",9,9,9,47.2,23.891,212,30.6462433966322,30.4418382402224,30.5254265081824,30.5526130800056,30.0081169758861,30.0476525620879,30.0871457918065,30.0813156888289,30.6462433966322,30.4418382402224,30.5254265081824,30.5526130800056,30.0081169758861,30.0476525620879,30.0871457918065,30.0813156888289,30.5415303062606,30.0560577546523,4,4,0.000405530980555285,3.39197596224134,-0.485472551608293,FALSE
"BDH1","YAL060W","BDH1",14,14,14,48.4,41.582,382,30.9683603472978,30.6651771218633,30.7893163513617,30.7243588636252,30.2809603876201,30.4102370853947,30.3557348581423,30.216508311811,30.9683603472978,30.6651771218633,30.7893163513617,30.7243588636252,30.2809603876201,30.4102370853947,30.3557348581423,30.216508311811,30.786803171037,30.315860160742,4,4,0.00164823807331642,2.78298005813642,-0.470943010294985,FALSE
"ERP1","YAR002C-A","ERP1",7,7,7,47.5,24.723,219,31.4687869698628,31.2423517379737,31.310459457073,31.394786388419,31.2319211296524,30.6627178615361,31.5646546134204,31.4914236108378,31.4687869698628,31.2423517379737,31.310459457073,31.394786388419,31.2319211296524,30.6627178615361,31.5646546134204,31.4914236108378,31.3540961383321,31.2376793038617,4,4,0.614846417501185,0.211233353105169,-0.116416834470474,FALSE
"NUP60","YAR002W","NUP60",20,20,20,53.6,59.039,539,30.5922776081062,30.7895495644517,30.5870098479811,30.5660166316865,30.4425304886016,30.4930474608252,30.4461840079911,30.3933549403517,30.5922776081062,30.7895495644517,30.5870098479811,30.5660166316865,30.4425304886016,30.4930474608252,30.4461840079911,30.3933549403517,30.6337134130564,30.4437792244424,4,4,0.0288213229338087,1.54028608841909,-0.189934188614021,FALSE
"RFA1","YAR007C","RFA1",21,21,21,47.5,70.347,621,32.3116237178691,31.7917244039475,31.8337175383374,31.8751090172359,31.8985425866977,31.6297088948193,31.6091120469695,31.7756858389122,32.3116237178691,31.7917244039475,31.8337175383374,31.8751090172359,31.8985425866977,31.6297088948193,31.6091120469695,31.7756858389122,31.9530436693475,31.7282623418497,4,4,0.168874177077218,0.772436754278983,-0.224781327497794,FALSE
"BUD14","YAR014C","BUD14",5,5,5,9.9,78.981,709,26.752640959935,27.1096856150306,27.2478048393395,27.0207277012354,26.9410053249323,26.5862045978521,27.0913390148098,27.509677041193,26.752640959935,27.1096856150306,27.2478048393395,27.0207277012354,26.9410053249323,26.5862045978521,27.0913390148098,27.509677041193,27.0327147788851,27.0320564946968,4,4,0.997714463478699,0.000993731937780635,-0.000658284188336467,FALSE
"ADE1","YAR015W","ADE1",17,17,17,82.7,34.603,306,34.0960827228519,34.4083780479743,34.5409204758951,34.6176313192196,34.3083044509041,34.2009874990653,34.448068861547,34.3154753216336,34.0960827228519,34.4083780479743,34.5409204758951,34.6176313192196,34.3083044509041,34.2009874990653,34.448068861547,34.3154753216336,34.4157531414852,34.3182090332875,4,4,0.479641920663236,0.31908286661343,-0.0975441081977451,FALSE
"UIP3","YAR027W","UIP3",4,4,4,25.1,27.116,235,26.3421301592939,NA,26.4495213512945,26.4802517874814,26.1795720120876,26.2134151609008,NA,26.1768360358437,26.3421301592939,25.3314030320274,26.4495213512945,26.4802517874814,26.1795720120876,26.2134151609008,24.703800449405,26.1768360358437,26.1508265825243,25.8184059145593,3,3,0.501241940744963,0.299952597151071,-0.332420667965046,FALSE
"SWH1","YAR042W","SWH1",20,20,20,20.5,135.1,1188,28.9974693358121,28.9901015395258,29.0581181828681,28.8203726901467,28.4509296224803,28.995583741368,28.7057955701011,28.6071022555497,28.9974693358121,28.9901015395258,29.0581181828681,28.8203726901467,28.4509296224803,28.995583741368,28.7057955701011,28.6071022555497,28.9665154370882,28.6898527973748,4,4,0.0897747553668495,1.04684576963795,-0.276662639713404,FALSE
"PHO12","YHR215W;YAR071W","PHO12",4,3,3,8.8,52.699,467,30.8405615625747,30.2376302587525,31.0284813397353,30.5286899981137,30.2593457399082,29.3407048897526,30.1113532837159,29.6642447923975,30.8405615625747,30.2376302587525,31.0284813397353,30.5286899981137,30.2593457399082,29.3407048897526,30.1113532837159,29.6642447923975,30.6588407897941,29.8439121764435,4,4,0.0254602083295662,1.59413804702915,-0.814928613350528,FALSE
"ECM15","YBL001C","ECM15",3,3,3,52.9,11.518,104,28.5128821516571,28.6534880148757,28.9313713123769,28.5656898645532,28.9572618430049,29.3660091510101,28.9551843285468,28.4821614590285,28.5128821516571,28.6534880148757,28.9313713123769,28.5656898645532,28.9572618430049,29.3660091510101,28.9551843285468,28.4821614590285,28.6658578358657,28.9401541953976,4,4,0.241202720653232,0.617617797866787,0.274296359531874,FALSE
"HTB1","YDR224C;YBL002W","HTB1",6,6,6,63.4,14.252,131,34.4990493704672,33.8226877204769,34.5651314660931,34.2834740108011,34.0752706461821,34.576213517293,34.4672084623172,34.2299175849824,34.4990493704672,33.8226877204769,34.5651314660931,34.2834740108011,34.0752706461821,34.576213517293,34.4672084623172,34.2299175849824,34.2925856419596,34.3371525526937,4,4,0.834063307879288,0.0788009838716603,0.0445669107340763,FALSE
"HTA1","YDR225W;YBL003C","HTA1",3,3,3,33.3,13.989,132,32.9744761931545,33.3671086172509,33.4831566814515,33.6271231270851,33.5942369448417,33.2913181296465,33.8858557724527,33.3280395632346,32.9744761931545,33.3671086172509,33.4831566814515,33.6271231270851,33.5942369448417,33.2913181296465,33.8858557724527,33.3280395632346,33.3629661547355,33.5248626025439,4,4,0.441622624726795,0.354948685409507,0.161896447808353,FALSE
"UTP20","YBL004W","UTP20",34,34,34,18.2,287.56,2493,30.3409595054619,30.6232248612491,30.3723339421912,30.5385289138344,30.2046647930504,30.2273375037447,30.5388063996582,30.4178002473052,30.3409595054619,30.6232248612491,30.3723339421912,30.5385289138344,30.2046647930504,30.2273375037447,30.5388063996582,30.4178002473052,30.4687618056842,30.3471522359396,4,4,0.289399536373623,0.538502168968669,-0.121609569744528,FALSE
"SLA1","YBL007C","SLA1",18,18,18,20.1,135.85,1244,30.7451092913281,30.4166934616422,30.5930794766072,30.476050091635,30.7042130529296,30.6852867475903,30.686623040418,30.7161216271303,30.7451092913281,30.4166934616422,30.5930794766072,30.476050091635,30.7042130529296,30.6852867475903,30.686623040418,30.7161216271303,30.5577330803031,30.698061117017,4,4,0.147598479099335,0.830918117595425,0.140328036713921,FALSE
"SCT1","YBL011W","SCT1",8,8,8,10.9,85.693,759,28.0821790155243,28.1960111695508,27.9978192464572,28.007261633635,27.9297640724774,28.3981141235683,27.6596251207736,27.8802278148843,28.0821790155243,28.1960111695508,27.9978192464572,28.007261633635,27.9297640724774,28.3981141235683,27.6596251207736,27.8802278148843,28.0708177662918,27.9669327829259,4,4,0.560416545647055,0.251489051157248,-0.103884983365912,FALSE
"ACH1","YBL015W","ACH1",15,15,15,38,58.711,526,30.0240614561832,30.2023310897902,30.008384166375,30.151825961939,29.924223718711,29.8788109949493,30.0638112257088,30.1002406874564,30.0240614561832,30.2023310897902,30.008384166375,30.151825961939,29.924223718711,29.8788109949493,30.0638112257088,30.1002406874564,30.0966506685719,29.9917716567064,4,4,0.194046641570091,0.712093869338287,-0.104879011865489,FALSE
"FUS3","YBL016W","FUS3",6,6,6,20.7,40.772,353,26.9110223467408,27.2094603564744,27.2699929841077,27.1753138040582,26.7624323260759,25.8273316548981,26.7292300951779,26.5882079437972,26.9110223467408,27.2094603564744,27.2699929841077,27.1753138040582,26.7624323260759,25.8273316548981,26.7292300951779,26.5882079437972,27.1414473728453,26.4768005049873,4,4,0.0500138865766341,1.3009093951384,-0.664646867857993,FALSE
"PEP1","YBL017C;YNR065C","PEP1",29,29,28,27.1,177.78,1579,32.3587504439124,32.3507387343527,32.321710649435,32.3472575293622,32.1901934875243,32.1933402994124,32.2682982665629,32.2242065479319,32.3587504439124,32.3507387343527,32.321710649435,32.3472575293622,32.1901934875243,32.1933402994124,32.2682982665629,32.2242065479319,32.3446143392656,32.2190096503579,4,4,0.0028560463425117,2.54423474993024,-0.125604688907728,FALSE
"RFT1","YBL020W","RFT1",2,2,2,2.8,66.21,574,NA,25.6686874416957,24.9464594169845,NA,NA,NA,25.2935825028144,NA,25.5434029993559,25.6686874416957,24.9464594169845,25.7210657401412,25.5865009982808,24.6706519327162,25.2935825028144,24.196865000097,25.4699038995443,24.9369001084771,2,1,0.200840481906177,0.697148745229665,-0.533003791067237,FALSE
"PIM1","YBL022C","PIM1",33,33,33,40.2,127.11,1133,31.6240097166719,31.4131662113482,31.6687736535303,31.5359828037462,31.999809430637,31.7230570859228,31.9108151137928,31.9379998478327,31.6240097166719,31.4131662113482,31.6687736535303,31.5359828037462,31.999809430637,31.7230570859228,31.9108151137928,31.9379998478327,31.5604830963242,31.8929203695463,4,4,0.00674142142210994,2.17124852324302,0.332437273222137,FALSE
"MCM2","YBL023C","MCM2",8,8,8,13.2,98.778,868,28.4367846654211,27.7112222713223,28.3219955105113,27.8973528539863,28.0238500180792,28.5367146918607,27.3646114634809,27.2831262317746,28.4367846654211,27.7112222713223,28.3219955105113,27.8973528539863,28.0238500180792,28.5367146918607,27.3646114634809,27.2831262317746,28.0918388253102,27.8020756012988,4,4,0.436986954784014,0.359531527674616,-0.289763224011402,FALSE
"NCL1","YBL024W","NCL1",33,33,33,75,77.878,684,33.1976083923849,33.2925527852981,33.2833360132841,33.3301786722034,33.4467755997329,33.179436760206,33.3265670838258,33.3340477415391,33.1976083923849,33.2925527852981,33.2833360132841,33.3301786722034,33.4467755997329,33.179436760206,33.3265670838258,33.3340477415391,33.2759189657926,33.321706796326,4,4,0.494207333860519,0.306090814110949,0.0457878305333423,FALSE
"LSM2","YBL026W","LSM2",3,3,3,32.6,11.163,95,28.0194556702573,28.5243619470558,28.4142152094106,28.3902622574877,28.4286619439848,28.7255944653946,28.8556090542427,28.318939727149,28.0194556702573,28.5243619470558,28.4142152094106,28.3902622574877,28.4286619439848,28.7255944653946,28.8556090542427,28.318939727149,28.3370737710529,28.5822012976928,4,4,0.192350602122391,0.715906449866538,0.245127526639898,FALSE
"RPL19A","YBR084C-A;YBL027W","RPL19A",10,10,10,55,21.704,189,35.8818054927191,36.4353477319607,36.4484535371432,36.4871612747101,36.4329703926261,36.3439399392931,36.440291843692,36.1927820206902,35.8818054927191,36.4353477319607,36.4484535371432,36.4871612747101,36.4329703926261,36.3439399392931,36.440291843692,36.1927820206902,36.3131920091332,36.3524960490754,4,4,0.812858231863095,0.0899851917839112,0.0393040399421238,FALSE
"YBL028C","YBL028C","YBL028C",3,3,3,35.8,12.401,106,29.5986801113992,30.3701525257942,29.9536589143181,30.2547359478339,29.9770552256836,29.7002491487781,30.6619537896456,30.2074602630823,29.5986801113992,30.3701525257942,29.9536589143181,30.2547359478339,29.9770552256836,29.7002491487781,30.6619537896456,30.2074602630823,30.0443068748363,30.1366796067974,4,4,0.7412895406682,0.130012127575724,0.0923727319610634,FALSE
"PET9","YBL030C","PET9",15,15,14,50.3,34.426,318,33.2641646271134,33.2017762800766,33.3552097644,33.4963135007484,33.935525617905,33.8038586796123,33.8130649541343,33.7797024440039,33.2641646271134,33.2017762800766,33.3552097644,33.4963135007484,33.935525617905,33.8038586796123,33.8130649541343,33.7797024440039,33.3293660430846,33.8330379239139,4,4,0.00130573119306425,2.88414622075211,0.503671880829238,FALSE
