"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","log2.LFQ.intensity.YKAF041_01","log2.LFQ.intensity.YKAF041_02","log2.LFQ.intensity.YKAF041_03","log2.LFQ.intensity.YKAF041_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF041_01","imputed.log2.LFQ.intensity.YKAF041_02","imputed.log2.LFQ.intensity.YKAF041_03","imputed.log2.LFQ.intensity.YKAF041_04","mean2_naimp_meas_YKAF000","mean2_naimp_meas_YKAF041","value_count_YKAF000","value_count_YKAF041","pvalue_YKAF041_YKAF000","log10.pvalue_YKAF041_YKAF000","difference_YKAF041_YKAF000","enriched_YKAF041_YKAF000"
"TPD3","YAL016W","TPD3",15,15,15,34.8,70.907,635,32.2631573538582,32.2392816890454,32.332474682413,32.1165368663925,31.7634695555206,31.6313145172952,31.7628362216104,31.9494556896952,32.2631573538582,32.2392816890454,32.332474682413,32.1165368663925,31.7634695555206,31.6313145172952,31.7628362216104,31.9494556896952,32.2378626479273,31.7767689960303,4,4,0.00173312226022966,2.76117079962293,-0.461093651896931,FALSE
"PSK1","YAL017W","PSK1",10,10,9,7.2,152.33,1356,27.3937027083413,27.6295786308616,27.5709454579626,27.367447146634,27.2779936549098,27.2063893063646,27.1648047545769,27.2006952484736,27.3937027083413,27.6295786308616,27.5709454579626,27.367447146634,27.2779936549098,27.2063893063646,27.1648047545769,27.2006952484736,27.4904184859499,27.2124707410812,4,4,0.0175047568722008,1.75684391687809,-0.277947744868694,FALSE
"FUN30","YAL019W","FUN30",13,13,13,14.8,128.51,1131,28.8215591796033,28.8981028604227,28.971282741641,29.0131851526388,28.2835236866761,28.3722301399794,28.8170209144084,28.1248475048456,28.8215591796033,28.8981028604227,28.971282741641,29.0131851526388,28.2835236866761,28.3722301399794,28.8170209144084,28.1248475048456,28.9260324835765,28.3994055614774,4,4,0.0333889003251602,1.47639788434723,-0.526626922099101,FALSE
"CCR4","YAL021C","CCR4",13,13,13,20.3,94.669,837,30.0445292809672,29.7802384513447,29.6803819798085,29.3795816000966,29.2520983759854,29.4477216422259,29.3523078027236,29.6402214050107,30.0445292809672,29.7802384513447,29.6803819798085,29.3795816000966,29.2520983759854,29.4477216422259,29.3523078027236,29.6402214050107,29.7211828280543,29.4230873064864,4,4,0.122984885528409,0.910148258763433,-0.298095521567863,FALSE
"PMT2","YAL023C","PMT2",9,9,8,20.2,86.869,759,31.5236518029781,31.8410116780297,32.124601037767,31.851214047897,32.0635219635442,31.3851993176336,31.6150457257385,31.4361889617277,31.5236518029781,31.8410116780297,32.124601037767,31.851214047897,32.0635219635442,31.3851993176336,31.6150457257385,31.4361889617277,31.8351196416679,31.624988992161,4,4,0.329562618881655,0.482062054663319,-0.210130649506937,FALSE
"MAK16","YAL025C","MAK16",5,5,5,24.8,35.695,306,28.8230485152951,28.6710791758138,28.7493836618257,28.5094127733021,29.0931287872435,28.4709988297667,28.3513181193827,28.6903580889566,28.8230485152951,28.6710791758138,28.7493836618257,28.5094127733021,29.0931287872435,28.4709988297667,28.3513181193827,28.6903580889566,28.6882310315592,28.6514509563374,4,4,0.845050638027564,0.0731172660124097,-0.0367800752218272,FALSE
"DRS2","YAL026C","DRS2",12,12,12,10.4,153.76,1355,28.7209065813644,28.5255571896176,28.3436302608953,28.5571678364522,28.3951338115644,27.9598614437207,28.4045436554482,28.6888252211661,28.7209065813644,28.5255571896176,28.3436302608953,28.5571678364522,28.3951338115644,27.9598614437207,28.4045436554482,28.6888252211661,28.5368154670824,28.3620910329748,4,4,0.354005567599853,0.450989907581898,-0.174724434107578,FALSE
"MYO4","YAL029C","MYO4",18,12,12,13.9,169.34,1471,28.6470501530727,28.7578945974981,28.7773722155401,28.6958430592553,28.4888407923842,27.8138447851779,27.9536034143069,28.2954842858629,28.6470501530727,28.7578945974981,28.7773722155401,28.6958430592553,28.4888407923842,27.8138447851779,27.9536034143069,28.2954842858629,28.7195400063415,28.137943319433,4,4,0.0305125654576919,1.51552127589482,-0.581596686908558,FALSE
"SNC1","YAL030W","SNC1",3,2,2,43.6,13.201,117,NA,NA,NA,27.5092995008143,27.04541489732,NA,NA,26.9682916753297,24.6989682574442,25.698798180399,25.6703907442392,27.5092995008143,27.04541489732,25.3829934239596,25.3572365075731,26.9682916753297,25.8943641707242,26.1884841260456,1,2,0.71024304625475,0.14859300961203,0.294119955321424,FALSE
"GIP4","YAL031C","GIP4",3,3,3,5,86.635,760,30.044138394975,31.040942188988,30.9352972836211,31.0192965874967,NA,30.8844553888876,30.7833956765415,NA,30.044138394975,31.040942188988,30.9352972836211,31.0192965874967,25.0666084930505,30.8844553888876,30.7833956765415,24.9395474057866,30.7599186137702,27.9185017410666,4,2,0.189776712978407,0.721757079819416,-2.84141687270361,FALSE
"PRP45","YAL032C","PRP45",5,5,5,13.7,42.482,379,NA,26.2300985907535,25.8821302983762,26.1354744533472,26.6971033156872,25.6776931926088,26.1336923931546,26.9589217032543,25.4691957042846,26.2300985907535,25.8821302983762,26.1354744533472,26.6971033156872,25.6776931926088,26.1336923931546,26.9589217032543,25.9292247616904,26.3668526511762,3,4,0.24801493862264,0.60552215963351,0.437627889485842,FALSE
"MTW1","YAL034W-A","MTW1",4,4,4,26,33.243,289,25.3344612512981,NA,25.1632697683532,26.1747615981505,NA,NA,NA,NA,25.3344612512981,25.5125397354609,25.1632697683532,26.1747615981505,25.2830684987655,25.9340671719849,25.1869150184892,24.8511021130061,25.5462580883157,25.3137882005614,3,0,0.490612933719172,0.309261006947352,-0.232469887754259,FALSE
"FUN12","YAL035W","FUN12",27,27,27,32.1,112.27,1002,33.2336362418507,33.1426355347155,33.1501015346337,33.1835686713654,33.0436496385055,32.7743510279051,32.6941997566477,32.7218763344158,33.2336362418507,33.1426355347155,33.1501015346337,33.1835686713654,33.0436496385055,32.7743510279051,32.6941997566477,32.7218763344158,33.1774854956413,32.8085191893685,4,4,0.0160583329335529,1.79429954220416,-0.368966306272782,FALSE
"RBG1","YAL036C","RBG1",10,10,10,43.9,40.701,369,31.3964205918259,31.2029732345982,31.630490231664,31.5618356943509,31.4715512652891,31.3516866978363,31.5741167239251,31.6156158309372,31.3964205918259,31.2029732345982,31.630490231664,31.5618356943509,31.4715512652891,31.3516866978363,31.5741167239251,31.6156158309372,31.4479299381098,31.5032426294969,4,4,0.642390443670741,0.192200928333258,0.0553126913871722,FALSE
"CDC19","YAL038W","CDC19",26,26,26,83.8,54.544,500,38.2305529383333,38.2111428794299,38.2299265355641,38.1440934524794,38.0978101254148,38.306913508969,38.294856363957,38.331939384632,38.2305529383333,38.2111428794299,38.2299265355641,38.1440934524794,38.0978101254148,38.306913508969,38.294856363957,38.331939384632,38.2039289514517,38.2578798457432,4,4,0.404388190161677,0.393201536123837,0.0539508942915319,FALSE
"CYC3","YAL039C","CYC3",2,2,2,8.6,30.081,269,26.7025297242383,26.277816343407,26.6997528941011,26.6835142509392,26.4573242621537,26.0840156740039,26.2817652236286,NA,26.7025297242383,26.277816343407,26.6997528941011,26.6835142509392,26.4573242621537,26.0840156740039,26.2817652236286,25.6611137266866,26.5909033031714,26.1210547216182,4,3,0.0665721332858674,1.17670752597703,-0.46984858155319,FALSE
"CDC24","YAL041W","CDC24",9,9,9,11.4,96.938,854,27.5388248968156,27.3459578373304,27.7176421209027,27.4827000220983,NA,26.9559325784383,27.1439433568914,27.2091814400809,27.5388248968156,27.3459578373304,27.7176421209027,27.4827000220983,25.7484494863555,26.9559325784383,27.1439433568914,27.2091814400809,27.5212812192868,26.7643767154415,4,3,0.11200226225523,0.950773205231242,-0.75690450384522,FALSE
"ERV46","YAL042W","ERV46",11,11,11,48.7,46.235,415,31.3882310003126,31.7531432702611,31.3623347162612,31.3440854916428,31.2240052449907,31.7627174405435,31.5004747238263,31.3556823573675,31.3882310003126,31.7531432702611,31.3623347162612,31.3440854916428,31.2240052449907,31.7627174405435,31.5004747238263,31.3556823573675,31.4619486196194,31.460719941682,4,4,0.993781880928003,0.00270892576790689,-0.00122867793744419,FALSE
"PTA1","YAL043C","PTA1",14,14,14,24.5,88.472,785,29.4913471493196,29.2254080297685,29.7495594881611,29.776023271972,29.7057131901687,29.5993010641733,29.5258745095443,29.3398770782202,29.4913471493196,29.2254080297685,29.7495594881611,29.776023271972,29.7057131901687,29.5993010641733,29.5258745095443,29.3398770782202,29.5605844848053,29.5426914605267,4,4,0.909859155214455,0.0410258305880131,-0.0178930242786457,FALSE
"GCV3","YAL044C","GCV3",5,5,5,42.4,18.793,170,31.2801860831901,30.8370307911011,31.0224087707768,30.8726895560488,30.9397870748751,30.8862738053235,30.9345944898422,31.1680013930711,31.2801860831901,30.8370307911011,31.0224087707768,30.8726895560488,30.9397870748751,30.8862738053235,30.9345944898422,31.1680013930711,31.0030788002792,30.982164190778,4,4,0.867172945094459,0.0618942801362621,-0.0209146095012294,FALSE
"YAL044W-A","YAL044W-A","YAL044W-A",3,3,3,33.6,12.537,110,29.0129987458887,28.6705052510003,28.7879318443934,27.190275921521,28.1803500572981,28.5448423646079,29.1343290959481,27.7544898744415,29.0129987458887,28.6705052510003,28.7879318443934,27.190275921521,28.1803500572981,28.5448423646079,29.1343290959481,27.7544898744415,28.4154279407008,28.4035028480739,4,4,0.982087748351815,0.00784970679303105,-0.0119250926269068,FALSE
"AIM1","YAL046C","AIM1",2,2,2,16.1,13.356,118,27.0817220245704,26.461498806792,26.467870188648,26.4457066138182,26.4793268445901,26.66329489204,26.2251781585038,26.6125960967435,27.0817220245704,26.461498806792,26.467870188648,26.4457066138182,26.4793268445901,26.66329489204,26.2251781585038,26.6125960967435,26.6141994084571,26.4950989979694,4,4,0.546015559294672,0.262794981435301,-0.119100410487775,FALSE
"AIM2","YAL049C","AIM2",10,10,10,74.8,27.089,246,31.114955830573,31.0257782430151,31.0966011608265,30.9727485680954,30.8310010240418,31.3400044647615,31.3091044829508,31.1891332020472,31.114955830573,31.0257782430151,31.0966011608265,30.9727485680954,30.8310010240418,31.3400044647615,31.3091044829508,31.1891332020472,31.0525209506275,31.1673107934503,4,4,0.404923116469768,0.392627429285699,0.114789842822798,FALSE
"FLC2","YAL053W","FLC2",4,4,4,4.9,87.468,783,27.4516764709617,27.2178028722473,27.2282095140077,27.143067551302,NA,26.5425490888664,26.7193405621703,27.35598683527,27.4516764709617,27.2178028722473,27.2282095140077,27.143067551302,25.4996022591052,26.5425490888664,26.7193405621703,27.35598683527,27.2601891021297,26.529369686353,4,3,0.153075405455152,0.81509458156264,-0.730819415776693,FALSE
"PEX22","YAL055W","PEX22",2,2,2,9.4,19.877,180,26.5764342923321,NA,NA,25.9444724025548,25.9284318084716,NA,NA,26.2384322927328,26.5764342923321,25.5988037773192,25.1504196071946,25.9444724025548,25.9284318084716,26.0124844482657,25.3949689267028,26.2384322927328,25.8175325198502,25.8935793690432,2,2,0.836659573388471,0.0774512152122948,0.0760468491930482,FALSE
"CNE1","YAL058W","CNE1",2,2,2,4.6,56.967,502,NA,NA,26.5050642848198,26.5331165304798,NA,26.9319066613558,NA,NA,25.1015715731969,25.2633709698395,26.5050642848198,26.5331165304798,26.0077393327774,26.9319066613558,25.1293668286796,25.1471976884089,25.850780839584,25.8040526278054,2,1,0.938152737206746,0.0277264499726757,-0.0467282117785679,FALSE
"ECM1","YAL059W","ECM1",10,10,10,50.5,23.891,212,30.4722778319956,30.360870688115,30.491996943091,30.383809809755,30.6950299414105,30.5327822250581,30.5088085505711,30.591029370554,30.4722778319956,30.360870688115,30.491996943091,30.383809809755,30.6950299414105,30.5327822250581,30.5088085505711,30.591029370554,30.4272388182391,30.5819125218984,4,4,0.0276994635160855,1.55752864228068,0.154673703659277,FALSE
"BDH1","YAL060W","BDH1",15,15,15,48.4,41.582,382,31.7593875939415,31.7032643591742,31.6888752316824,31.6820243389526,31.2522563151219,31.4481057948552,31.5973485976537,31.8997313390927,31.7593875939415,31.7032643591742,31.6888752316824,31.6820243389526,31.2522563151219,31.4481057948552,31.5973485976537,31.8997313390927,31.7083878809377,31.5493605116809,4,4,0.329132669913239,0.482629007225991,-0.159027369256812,FALSE
"ERP1","YAR002C-A","ERP1",7,7,7,47.5,24.723,219,31.6609768863082,31.3921268534158,31.3620733916022,31.233864769499,31.4517943590717,31.1802077633088,31.8030118242583,31.5138987572373,31.6609768863082,31.3921268534158,31.3620733916022,31.233864769499,31.4517943590717,31.1802077633088,31.8030118242583,31.5138987572373,31.4122604752063,31.487228175969,4,4,0.650025629298632,0.187069519597856,0.0749677007627305,FALSE
"NUP60","YAR002W","NUP60",19,19,19,49.5,59.039,539,30.571090168835,30.3439267065332,30.7324684692445,30.6947809361386,30.5822613364956,30.3711917068813,30.5287831322954,30.5187835217767,30.571090168835,30.3439267065332,30.7324684692445,30.6947809361386,30.5822613364956,30.3711917068813,30.5287831322954,30.5187835217767,30.5855665701878,30.5002549243622,4,4,0.430649485082097,0.365876067723646,-0.0853116458255592,FALSE
"RFA1","YAR007C","RFA1",20,20,20,48.1,70.347,621,32.1656375205073,32.1967440601131,31.9266643787716,32.0696483387433,32.11749704218,32.2212128661327,32.1718828986579,32.3518972718255,32.1656375205073,32.1967440601131,31.9266643787716,32.0696483387433,32.11749704218,32.2212128661327,32.1718828986579,32.3518972718255,32.0896735745338,32.215622519699,4,4,0.162460867540011,0.789251231965679,0.125948945165227,FALSE
"BUD14","YAR014C","BUD14",6,6,6,10.9,78.981,709,26.6843171607313,26.8499548037705,26.7909169890899,27.0600269534711,27.2340704134365,NA,27.853350012593,NA,26.6843171607313,26.8499548037705,26.7909169890899,27.0600269534711,27.2340704134365,25.5425834213168,27.853350012593,24.4287193022852,26.8463039767657,26.2646807874079,4,2,0.512429413997465,0.290365949243213,-0.581623189357842,FALSE
"ADE1","YAR015W","ADE1",16,16,16,70.9,34.603,306,34.5602988837543,34.7958514579879,34.5474855213393,34.6076909383418,34.9477674821164,34.7736733350839,34.6043253748332,34.7427927233608,34.5602988837543,34.7958514579879,34.5474855213393,34.6076909383418,34.9477674821164,34.7736733350839,34.6043253748332,34.7427927233608,34.6278317003558,34.7671397288486,4,4,0.178773475520137,0.747696916690898,0.139308028492742,FALSE
"SWH1","YAR042W","SWH1",21,21,21,19.9,135.1,1188,29.772220625266,29.4974513010802,29.5548465245421,29.6021009006634,29.5049696067446,29.4865794243142,29.5879755552292,29.6484566063287,29.772220625266,29.4974513010802,29.5548465245421,29.6021009006634,29.5049696067446,29.4865794243142,29.5879755552292,29.6484566063287,29.6066548378879,29.5569952981542,4,4,0.510059953535381,0.292378773001523,-0.0496595397337423,FALSE
"PHO12","YHR215W;YAR071W","PHO12",5,4,4,10.5,52.699,467,31.2780268983906,31.2249827391272,31.682191821544,31.3393674195462,30.721672658863,30.5834275131816,30.9387360330057,30.1700927321037,31.2780268983906,31.2249827391272,31.682191821544,31.3393674195462,30.721672658863,30.5834275131816,30.9387360330057,30.1700927321037,31.381142219652,30.6034822342885,4,4,0.00946049677821431,2.02408605785058,-0.777659985363506,FALSE
"ECM15","YBL001C","ECM15",3,3,3,52.9,11.518,104,28.8528144579098,28.869824951763,28.9569573280329,28.9325262910414,28.9564865875235,28.7736988771077,28.8739364518633,29.2557491159429,28.8528144579098,28.869824951763,28.9569573280329,28.9325262910414,28.9564865875235,28.7736988771077,28.8739364518633,29.2557491159429,28.9030307571868,28.9649677581093,4,4,0.598800937359317,0.222717528486533,0.0619370009225655,FALSE
"HTB1","YDR224C;YBL002W","HTB1",6,6,6,63.4,14.252,131,34.7343373436069,34.165562651152,34.4083147732636,34.3098634252361,34.7220697995609,34.3812975814688,34.2443097433651,34.2207949839372,34.7343373436069,34.165562651152,34.4083147732636,34.3098634252361,34.7220697995609,34.3812975814688,34.2443097433651,34.2207949839372,34.4045195483147,34.392118027083,4,4,0.943252769752447,0.0253719108696778,-0.0124015212316593,FALSE
"HTA1","YDR225W;YBL003C","HTA1",3,3,3,33.3,13.989,132,32.3984862300472,33.4336544733101,33.9300708551843,33.9969005499458,33.8921135825358,33.7608949051658,33.6475305595793,33.3340477415391,32.3984862300472,33.4336544733101,33.9300708551843,33.9969005499458,33.8921135825358,33.7608949051658,33.6475305595793,33.3340477415391,33.4397780271218,33.658646697205,4,4,0.605703046570507,0.217740241913003,0.218868670083197,FALSE
"UTP20","YBL004W","UTP20",39,39,39,17.9,287.56,2493,31.1022447788235,31.0392433631094,30.852665657431,30.6691539383705,30.8570488327386,30.7664346076862,30.7108775432841,30.8498355284167,31.1022447788235,31.0392433631094,30.852665657431,30.6691539383705,30.8570488327386,30.7664346076862,30.7108775432841,30.8498355284167,30.9158269344336,30.7960491280314,4,4,0.317036804931637,0.498890317432482,-0.119777806402205,FALSE
"SLA1","YBL007C","SLA1",21,21,21,22.3,135.85,1244,31.1731942771269,31.0081837781476,31.2337505101998,31.1297066217253,30.7433446246508,30.657701561146,30.6650923895318,30.9745958529187,31.1731942771269,31.0081837781476,31.2337505101998,31.1297066217253,30.7433446246508,30.657701561146,30.6650923895318,30.9745958529187,31.1362087967999,30.7601836070619,4,4,0.00752348488248083,2.12358094735272,-0.376025189738034,FALSE
"SCT1","YBL011W","SCT1",10,10,10,13.7,85.693,759,29.1470044963312,29.1620694229633,28.8085765625382,28.9452820505879,28.5894943416006,29.3060429793334,29.1447700187168,29.0554830283262,29.1470044963312,29.1620694229633,28.8085765625382,28.9452820505879,28.5894943416006,29.3060429793334,29.1447700187168,29.0554830283262,29.0157331331051,29.0239475919942,4,4,0.964641692125274,0.0156339716608168,0.00821445888910688,FALSE
"ACH1","YBL015W","ACH1",16,16,16,39.2,58.711,526,30.8171124298413,30.815433723834,30.9275476578721,30.8819057491808,30.9309344331333,30.6709272767576,30.7212652214741,30.6629724622675,30.8171124298413,30.815433723834,30.9275476578721,30.8819057491808,30.9309344331333,30.6709272767576,30.7212652214741,30.6629724622675,30.8604998901821,30.7465248484081,4,4,0.169677532835913,0.770375659222391,-0.113975041773958,FALSE
"FUS3","YBL016W","FUS3",7,7,7,24.4,40.772,353,27.431972296903,27.7361513705584,27.8190938400658,27.8086379316192,27.7311739917768,27.4325299217842,27.4077071947999,27.7222103000876,27.431972296903,27.7361513705584,27.8190938400658,27.8086379316192,27.7311739917768,27.4325299217842,27.4077071947999,27.7222103000876,27.6989638597866,27.5734053521121,4,4,0.360935883892358,0.442569938661655,-0.125558507674459,FALSE
"PEP1","YBL017C","PEP1",29,29,27,23.5,177.78,1579,31.4711151495626,31.4526291241839,31.3481550068661,31.3649975274721,31.4743586308791,31.4165424705164,31.2857628434545,31.5086668992554,31.4711151495626,31.4526291241839,31.3481550068661,31.3649975274721,31.4743586308791,31.4165424705164,31.2857628434545,31.5086668992554,31.4092242020212,31.4213327110263,4,4,0.842544464811436,0.0744071702041872,0.0121085090051807,FALSE
"POP8","YBL018C","POP8",2,2,2,15,15.512,133,26.5521109945006,25.9990567108132,26.5547916452207,26.4688491034391,NA,NA,26.9080467728585,26.3941771741362,26.5521109945006,25.9990567108132,26.5547916452207,26.4688491034391,25.8622013650384,25.0559795584328,26.9080467728585,26.3941771741362,26.3937021134934,26.0551012176165,4,2,0.466528538315222,0.331121784599723,-0.338600895876901,FALSE
"RFT1","YBL020W","RFT1",4,4,4,8.4,66.21,574,27.3810474075353,27.8727922823166,27.7171191210634,27.4367449594931,27.9044909335496,27.6003826577433,26.9610214551111,27.8937126739275,27.3810474075353,27.8727922823166,27.7171191210634,27.4367449594931,27.9044909335496,27.6003826577433,26.9610214551111,27.8937126739275,27.6019259426021,27.5899019300829,4,4,0.963670410360534,0.0160714758863303,-0.0120240125191984,FALSE
"PIM1","YBL022C","PIM1",32,32,32,38.2,127.11,1133,31.3909489549836,31.716775799353,31.6281449505103,31.67846072967,31.5923221680507,31.3819034931548,31.4777395715915,31.2835568029759,31.3909489549836,31.716775799353,31.6281449505103,31.67846072967,31.5923221680507,31.3819034931548,31.4777395715915,31.2835568029759,31.6035826086292,31.4338805089432,4,4,0.136390503004204,0.865215868949787,-0.169702099685978,FALSE
"MCM2","YBL023C","MCM2",10,10,10,14.3,98.778,868,28.9604691850585,28.9900203653531,28.99795380488,29.0153403950295,28.4495134799952,28.5863835811711,28.59814765336,28.5424826696707,28.9604691850585,28.9900203653531,28.99795380488,29.0153403950295,28.4495134799952,28.5863835811711,28.59814765336,28.5424826696707,28.9909459375803,28.5441318460492,4,4,0.000373553950462239,3.42764666641619,-0.446814091531067,FALSE
"NCL1","YBL024W","NCL1",34,34,34,73.2,77.878,684,33.9509855522684,33.9365790003972,33.9454146220555,33.992939761984,34.0109700157717,34.1547406966789,34.2266199948818,34.2960452491888,33.9509855522684,33.9365790003972,33.9454146220555,33.992939761984,34.0109700157717,34.1547406966789,34.2266199948818,34.2960452491888,33.9564797341763,34.1720939891303,4,4,0.0357108291433202,1.4472000661279,0.215614254954048,FALSE
"LSM2","YBL026W","LSM2",4,4,4,54.7,11.163,95,28.9374457083769,28.5874570150308,28.4238223586271,28.4442695327494,29.1748853868194,29.179401165498,28.8134472769246,28.7195037685057,28.9374457083769,28.5874570150308,28.4238223586271,28.4442695327494,29.1748853868194,29.179401165498,28.8134472769246,28.7195037685057,28.5982486536961,28.9718093994369,4,4,0.0689996392190044,1.16115318006862,0.373560745740861,FALSE
"RPL19A","YBR084C-A;YBL027W","RPL19A",10,10,10,59.3,21.704,189,36.2366149724622,36.2527215710063,36.5446673635334,36.4405857866097,36.7378160878558,36.4507287181325,36.388757042025,36.0090310633674,36.2366149724622,36.2527215710063,36.5446673635334,36.4405857866097,36.7378160878558,36.4507287181325,36.388757042025,36.0090310633674,36.3686474234029,36.3965832278452,4,4,0.874920084214456,0.0580316139144981,0.0279358044422722,FALSE
"YBL028C","YBL028C","YBL028C",3,3,3,35.8,12.401,106,29.601923856799,29.1332269325793,29.4870396508245,29.8955194668369,29.9145621440185,29.312202790718,28.9632284236322,29.0802230941016,29.601923856799,29.1332269325793,29.4870396508245,29.8955194668369,29.9145621440185,29.312202790718,28.9632284236322,29.0802230941016,29.5294274767599,29.3175541131176,4,4,0.455262797804473,0.341737836993246,-0.211873363642336,FALSE
