"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","log2.LFQ.intensity.YKAF008_01","log2.LFQ.intensity.YKAF008_02","log2.LFQ.intensity.YKAF008_03","log2.LFQ.intensity.YKAF008_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF008_01","imputed.log2.LFQ.intensity.YKAF008_02","imputed.log2.LFQ.intensity.YKAF008_03","imputed.log2.LFQ.intensity.YKAF008_04","mean2_naimp_meas_YKAF000","mean2_naimp_meas_YKAF008","value_count_YKAF000","value_count_YKAF008","pvalue_YKAF008_YKAF000","log10.pvalue_YKAF008_YKAF000","difference_YKAF008_YKAF000","enriched_YKAF008_YKAF000"
"SCT1","YBL011W","SCT1",10,10,10,14.8,85.693,759,28.0273347904037,28.2003678575109,27.9975500919554,27.9600272167497,27.8506702488836,27.8302606418847,28.0735734853091,27.978856104867,28.0273347904037,28.2003678575109,27.9975500919554,27.9600272167497,27.8506702488836,27.8302606418847,28.0735734853091,27.978856104867,28.0463199891549,27.9333401202361,4,4,0.198183490039861,0.702932527869097,-0.112979868918842,FALSE
"ACH1","YBL015W","ACH1",17,17,17,44.3,58.711,526,29.9704875586165,30.1249707225969,29.9483768570107,30.0252502184723,30.0834730376669,29.9489337746169,29.4186247536619,29.9922645010117,29.9704875586165,30.1249707225969,29.9483768570107,30.0252502184723,30.0834730376669,29.9489337746169,29.4186247536619,29.9922645010117,30.0172713391741,29.8608240167394,4,4,0.379283322459873,0.421036253323804,-0.156447322434744,FALSE
"FUS3","YBL016W","FUS3",6,6,6,20.7,40.772,353,27.4456119052879,27.5492196887515,27.6486965955234,27.5844135423262,27.2794113629623,27.0701987585284,27.3451964983483,27.3152728617982,27.4456119052879,27.5492196887515,27.6486965955234,27.5844135423262,27.2794113629623,27.0701987585284,27.3451964983483,27.3152728617982,27.5569854329722,27.2525198704093,4,4,0.00880848426861134,2.05509881694681,-0.304465562562925,FALSE
"PEP1","YBL017C;YNR065C","PEP1",28,28,27,25.6,177.78,1579,31.8215667821583,31.8472239097961,31.8455425121766,31.84882874981,31.6516417807159,31.7119442916495,32.0421497520105,31.7874882100318,31.8215667821583,31.8472239097961,31.8455425121766,31.84882874981,31.6516417807159,31.7119442916495,32.0421497520105,31.7874882100318,31.8407904884852,31.7983060086019,4,4,0.655370024434937,0.183513426426653,-0.0424844798833028,FALSE
"RFT1","YBL020W","RFT1",2,2,2,2.8,66.21,574,NA,25.7873838972336,24.8923119372051,NA,25.6851196239248,NA,NA,NA,24.9561791192469,25.7873838972336,24.8923119372051,25.2898973241578,25.6851196239248,25.2332474242565,24.4497253111729,25.3634082417426,25.2314430694609,25.1828751502742,2,1,0.888984069994724,0.0511060212293066,-0.0485679191866772,FALSE
"PIM1","YBL022C","PIM1",33,33,33,38.2,127.11,1133,31.4282725782077,31.2179530585127,31.4894630047363,31.3721263302984,31.199759648544,31.3663010341663,31.5744776796839,31.4369831786709,31.4282725782077,31.2179530585127,31.4894630047363,31.3721263302984,31.199759648544,31.3663010341663,31.5744776796839,31.4369831786709,31.3769537429388,31.3943803852663,4,4,0.8641587058342,0.0634064904626763,0.0174266423274894,FALSE
"MCM2","YBL023C","MCM2",9,9,9,14.4,98.778,868,28.6516075689031,27.9699389010549,28.2407265628946,27.873907125515,27.6356797098566,27.3972982118618,28.63075926085,27.7318860981138,28.6516075689031,27.9699389010549,28.2407265628946,27.873907125515,27.6356797098566,27.3972982118618,28.63075926085,27.7318860981138,28.1840450395919,27.8489058201706,4,4,0.343472501600022,0.464108026818152,-0.335139219421329,FALSE
"NCL1","YBL024W","NCL1",33,33,33,75,77.878,684,33.2129915360336,33.2066454770438,33.2582789276711,33.2694691721851,33.3884363077045,33.3369759915434,33.5037950821179,33.2783592910749,33.2129915360336,33.2066454770438,33.2582789276711,33.2694691721851,33.3884363077045,33.3369759915434,33.5037950821179,33.2783592910749,33.2368462782334,33.3768916681102,4,4,0.0555076852091802,1.25564688331201,0.140045389876761,FALSE
"LSM2","YBL026W","LSM2",3,3,3,32.6,11.163,95,27.983593129807,28.5706921790031,28.4682820353326,28.4400368383771,28.5306631565485,28.6597271850134,27.7654074128825,28.5377146473899,27.983593129807,28.5706921790031,28.4682820353326,28.4400368383771,28.5306631565485,28.6597271850134,27.7654074128825,28.5377146473899,28.36565104563,28.3733781004586,4,4,0.975822711222696,0.0106290783697724,0.00772705482862435,FALSE
"RPL19A","YBR084C-A;YBL027W","RPL19A",10,10,10,59.3,21.704,189,36.1084624183111,36.5029508941146,36.5548499544304,36.5612666961022,36.4250331523411,35.9109267731746,35.6781353740482,34.6417830839742,36.1084624183111,36.5029508941146,36.5548499544304,36.5612666961022,36.4250331523411,35.9109267731746,35.6781353740482,34.6417830839742,36.4318824907396,35.6639695958845,4,4,0.130476527219339,0.884467611053839,-0.767912894855094,FALSE
"YBL028C","YBL028C","YBL028C",3,3,3,35.8,12.401,106,29.5561812783299,30.2176642248933,29.7067508337055,30.0918181856243,29.985765863713,29.8215439743732,28.3265027959453,NA,29.5561812783299,30.2176642248933,29.7067508337055,30.0918181856243,29.985765863713,29.8215439743732,28.3265027959453,25.0093434408699,29.8931036306382,28.2857890187254,4,3,0.258433339294257,0.587651460732885,-1.60731461191289,FALSE
"PET9","YBL030C;YBR085W","PET9",14,14,14,39.9,34.426,318,33.1656375205073,33.2343502705913,33.3376406748267,33.4302931423591,33.4440621432692,33.3037534658105,33.3844532668108,33.3668481559683,33.1656375205073,33.2343502705913,33.3376406748267,33.4302931423591,33.4440621432692,33.3037534658105,33.3844532668108,33.3668481559683,33.2919804020711,33.3747792579647,4,4,0.265090258924714,0.576606230671173,0.082798855893607,FALSE
"HEK2","YBL032W","HEK2",10,10,10,45.4,41.682,381,31.3070424819395,31.5118742521565,30.9795785531138,31.3847877510963,31.5839654308019,31.2970161578743,30.7358609567669,29.9524096473552,31.3070424819395,31.5118742521565,30.9795785531138,31.3847877510963,31.5839654308019,31.2970161578743,30.7358609567669,29.9524096473552,31.2958207595765,30.8923130481996,4,4,0.350953158022681,0.454750845271562,-0.403507711376974,FALSE
