"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","log2.LFQ.intensity.YKAF009_01","log2.LFQ.intensity.YKAF009_02","log2.LFQ.intensity.YKAF009_03","log2.LFQ.intensity.YKAF009_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF009_01","imputed.log2.LFQ.intensity.YKAF009_02","imputed.log2.LFQ.intensity.YKAF009_03","imputed.log2.LFQ.intensity.YKAF009_04","mean2_naimp_meas_YKAF000","mean2_naimp_meas_YKAF009","value_count_YKAF000","value_count_YKAF009","pvalue_YKAF009_YKAF000","log10.pvalue_YKAF009_YKAF000","difference_YKAF009_YKAF000","enriched_YKAF009_YKAF000"
"FUN30","YAL019W","FUN30",17,17,17,19.7,128.51,1131,29.208786216195,29.4687869698628,29.4893577261235,29.5686462264678,29.7256269669443,29.1074424248048,28.9343554619468,28.7536932190705,29.208786216195,29.4687869698628,29.4893577261235,29.5686462264678,29.7256269669443,29.1074424248048,28.9343554619468,28.7536932190705,29.4338942846623,29.1302795181916,4,4,0.252163524936823,0.598317733243872,-0.303614766470655,FALSE
"CCR4","YAL021C","CCR4",15,15,15,24.4,94.669,837,29.9246484780372,29.5812199516216,29.9808726028064,29.6016936672894,30.0214162500133,29.684618136738,29.673726400766,29.7878073292213,29.9246484780372,29.5812199516216,29.9808726028064,29.6016936672894,30.0214162500133,29.684618136738,29.673726400766,29.7878073292213,29.7721086749387,29.7918920291846,4,4,0.886469326468363,0.0523362872215514,0.0197833542459733,FALSE
"PMT2","YAL023C","PMT2",8,8,7,18.8,86.869,759,31.66627818955,31.6232248612491,31.5559985083239,31.4408982286743,31.695569305441,31.4892715833619,31.3284408878347,31.3542115594558,31.66627818955,31.6232248612491,31.5559985083239,31.4408982286743,31.695569305441,31.4892715833619,31.3284408878347,31.3542115594558,31.5715999469493,31.4668733340234,4,4,0.332522599315582,0.478178833294642,-0.104726612925951,FALSE
"MAK16","YAL025C","MAK16",5,5,5,22.5,35.695,306,28.8868406824658,28.0771950809989,28.3485349467465,28.3399832344524,28.3728943451145,27.7709613443927,27.8687952433037,28.5386029152728,28.8868406824658,28.0771950809989,28.3485349467465,28.3399832344524,28.3728943451145,27.7709613443927,27.8687952433037,28.5386029152728,28.4131384861659,28.1378134620209,4,4,0.319083331562164,0.496095882110621,-0.275325024144976,FALSE
"DRS2","YAL026C","DRS2",11,11,11,9.7,153.76,1355,28.5160049915728,28.9056963125156,28.3205760218431,28.3691958176431,28.7437779700331,28.4458486649571,28.4296997392671,28.236672702629,28.5160049915728,28.9056963125156,28.3205760218431,28.3691958176431,28.7437779700331,28.4458486649571,28.4296997392671,28.236672702629,28.5278682858936,28.4639997692216,4,4,0.71908837551688,0.143217731813614,-0.0638685166720769,FALSE
"MYO4","YAL029C","MYO4",19,16,16,16.7,169.34,1471,28.6564916395908,28.2833028919157,28.5526314009896,27.6802981358249,27.9809270636524,27.6639056140626,27.9512704837667,27.733761786266,28.6564916395908,28.2833028919157,28.5526314009896,27.6802981358249,27.9809270636524,27.6639056140626,27.9512704837667,27.733761786266,28.2931810170803,27.8324662369369,4,4,0.123176133031584,0.909473434191258,-0.460714780143324,FALSE
"SNC1","YAL030W","SNC1",3,3,2,43.6,13.201,117,29.0105465875256,28.9310612826722,29.569280238801,29.2113184223386,29.5461127884305,27.9284656948365,29.0451805223636,NA,29.0105465875256,28.9310612826722,29.569280238801,29.2113184223386,29.5461127884305,27.9284656948365,29.0451805223636,24.0894216447958,29.1805516328344,27.6522951626066,4,3,0.304469445970766,0.516456283037936,-1.52825647022776,FALSE
"PRP45","YAL032C","PRP45",2,2,2,6.1,42.482,379,NA,25.9626769979324,NA,25.9448298204631,NA,NA,25.9147902200668,NA,25.514956990782,25.9626769979324,25.0219371904166,25.9448298204631,25.8296943239925,25.3537297408398,25.9147902200668,24.7273669135429,25.6111002498985,25.4563952996105,2,1,0.675888588289705,0.170124886127373,-0.154704950288018,FALSE
"FUN12","YAL035W","FUN12",25,25,25,33.2,112.27,1002,32.3351398750959,32.1735815018457,32.4139227770171,32.2949641737985,33.4964325595511,32.9674501783323,32.7981713701114,32.9653356841706,32.3351398750959,32.1735815018457,32.4139227770171,32.2949641737985,33.4964325595511,32.9674501783323,32.7981713701114,32.9653356841706,32.3044020819393,33.0568474480413,4,4,0.0115683660491363,1.93672797777734,0.752445366102037,FALSE
"RBG1","YAL036C","RBG1",9,9,9,37.9,40.701,369,30.6692384325016,30.1591845127384,30.4905631850234,30.4509099633509,31.4666494995479,30.5915644617542,30.7233012587322,30.4316137099179,30.6692384325016,30.1591845127384,30.4905631850234,30.4509099633509,31.4666494995479,30.5915644617542,30.7233012587322,30.4316137099179,30.4424740234036,30.803282232488,4,4,0.222220951495112,0.653214997196418,0.360808209084468,FALSE
"CDC19","YAL038W","CDC19",24,24,24,82.4,54.544,500,37.6836878344032,37.6337547853046,37.6001488983172,37.626157708904,38.1737099332455,37.6857123032535,37.6785814074544,37.7736242145364,37.6836878344032,37.6337547853046,37.6001488983172,37.626157708904,38.1737099332455,37.6857123032535,37.6785814074544,37.7736242145364,37.6359373067323,37.8279069646224,4,4,0.200022153044476,0.69892190227512,0.191969657890198,FALSE
"CYC3","YAL039C","CYC3",2,2,2,8.2,30.081,269,NA,25.4518336529677,25.5074859304423,NA,26.9817437297351,25.7745725349535,25.6620726718541,25.4612333715764,25.1834423570495,25.4518336529677,25.5074859304423,24.7519322137152,26.9817437297351,25.7745725349535,25.6620726718541,25.4612333715764,25.2236735385437,25.9699055770298,2,4,0.117321389517633,0.930622802013791,0.74623203848607,FALSE
"CDC24","YAL041W","CDC24",5,5,5,5.7,96.938,854,25.7088041552182,26.5099035180058,26.4692373776756,NA,25.7787637559136,25.5658133186135,25.6933857118313,NA,25.7088041552182,26.5099035180058,26.4692373776756,24.8510728589138,25.7787637559136,25.5658133186135,25.6933857118313,23.9336548550152,25.8847544774533,25.2429044103434,3,3,0.316970508686358,0.498981143178438,-0.641850067109935,FALSE
"ERV46","YAL042W","ERV46",11,11,11,51.3,46.235,415,31.3927410275591,31.1861838694293,31.2279686164966,31.5618356943509,30.9837969626716,30.848866050438,30.720123784253,30.2699706981126,31.3927410275591,31.1861838694293,31.2279686164966,31.5618356943509,30.9837969626716,30.848866050438,30.720123784253,30.2699706981126,31.342182301959,30.7056893738688,4,4,0.0174912943945747,1.75717805057732,-0.636492928090195,FALSE
"PTA1","YAL043C","PTA1",8,8,8,12.2,88.472,785,28.6666506683506,28.3896060022693,28.7487441126349,28.856737249957,28.6519838542305,28.7450291260159,28.0497309993873,28.7909480518646,28.6666506683506,28.3896060022693,28.7487441126349,28.856737249957,28.6519838542305,28.7450291260159,28.0497309993873,28.7909480518646,28.665434508303,28.5594230078746,4,4,0.61819796186636,0.208872431093568,-0.106011500428401,FALSE
"GCV3","YAL044C","GCV3",5,5,5,42.4,18.793,170,30.9684290159972,30.3794783180663,30.7993106270406,30.6613592316149,31.6215665407436,30.8606790016503,30.5018037842988,30.2670705833998,30.9684290159972,30.3794783180663,30.7993106270406,30.6613592316149,31.6215665407436,30.8606790016503,30.5018037842988,30.2670705833998,30.7021442981797,30.8127799775231,4,4,0.747640504409455,0.126307178180034,0.110635679343403,FALSE
"YAL044W-A","YAL044W-A","YAL044W-A",2,2,2,20,12.537,110,26.8633697977434,27.355146740306,28.4838534092677,27.3250877373127,26.8856485286451,27.1336923931546,27.861891959585,27.7715911222274,26.8633697977434,27.355146740306,28.4838534092677,27.3250877373127,26.8856485286451,27.1336923931546,27.861891959585,27.7715911222274,27.5068644211574,27.413206000903,4,4,0.831579204731925,0.0800963795896019,-0.0936584202544068,FALSE
"AIM1","YAL046C","AIM1",3,3,3,26.3,13.356,118,26.4920542637869,26.3388873263069,26.0732261507274,26.3405520987549,NA,26.0335127343052,26.0485570503015,NA,26.4920542637869,26.3388873263069,26.0732261507274,26.3405520987549,25.29935575605,26.0335127343052,26.0485570503015,24.0061062842493,26.311179959894,25.3468829562265,4,2,0.136785578250271,0.863959689286183,-0.96429700366749,FALSE
"AIM2","YAL049C","AIM2",10,10,10,69.9,27.089,246,30.1274328702052,29.8662030104191,30.1985892947515,30.1204046423547,30.1291538767634,29.817691892813,29.9917240645788,30.3094297928189,30.1274328702052,29.8662030104191,30.1985892947515,30.1204046423547,30.1291538767634,29.817691892813,29.9917240645788,30.3094297928189,30.0781574544326,30.0619999067435,4,4,0.903505810878307,0.0440690499383916,-0.016157547689069,FALSE
"OAF1","YAL051W","OAF1",3,3,3,3.8,118.89,1047,NA,26.3577829965773,26.2081396755126,26.6901915517644,NA,26.4842530350127,26.295475527633,26.6380991218623,25.1866911264102,26.3577829965773,26.2081396755126,26.6901915517644,25.0141280558802,26.4842530350127,26.295475527633,26.6380991218623,26.1107013375661,26.107988935097,3,3,0.995790164259684,0.00183216770591048,-0.00271240246905791,FALSE
"FLC2","YAL053W","FLC2",6,6,6,7.3,87.468,783,27.847388207998,27.1905585166133,NA,NA,NA,NA,NA,NA,27.847388207998,27.1905585166133,25.5193877642357,24.9859041516766,24.692816560411,25.4833719382083,25.002524318196,24.4632224620921,26.3858096601309,24.9104838197269,2,0,0.113942881689435,0.943312801151112,-1.47532584040406,FALSE
"ECM1","YAL059W","ECM1",9,9,9,47.2,23.891,212,30.8190938400658,30.281070968622,30.4266240976922,30.3722301399794,29.7797220098174,30.1828142591233,30.026042182833,29.3062603214211,30.8190938400658,30.281070968622,30.4266240976922,30.3722301399794,29.7797220098174,30.1828142591233,30.026042182833,29.3062603214211,30.4747547615898,29.8237096932987,4,4,0.0340690660645472,1.46763977158542,-0.651045068291126,FALSE
"BDH1","YAL060W","BDH1",14,14,14,50.3,41.582,382,31.1584623828956,30.7794872025405,30.8205400746964,30.7030580388248,31.4059843316332,31.5927676918146,31.4189061845314,31.11153984313,31.1584623828956,30.7794872025405,30.8205400746964,30.7030580388248,31.4059843316332,31.5927676918146,31.4189061845314,31.11153984313,30.8653869247393,31.3822995127773,4,4,0.0107531750788093,1.96846328313345,0.516912588037972,FALSE
"ERP1","YAR002C-A","ERP1",7,7,7,47.5,24.723,219,31.076290534028,31.0584665929188,30.8329634639731,31.0596273524458,29.0357741644065,31.4115003689913,31.5514675565768,30.8959816422687,31.076290534028,31.0584665929188,30.8329634639731,31.0596273524458,29.0357741644065,31.4115003689913,31.5514675565768,30.8959816422687,31.0068369858414,30.7236809330608,4,4,0.659803128131056,0.180585629792743,-0.283156052780587,FALSE
"NUP60","YAR002W","NUP60",19,19,19,50.1,59.039,539,30.4811607367659,30.558281470855,30.428022929478,30.4157872777573,30.3811299439374,30.030784860967,29.8669546482224,30.1298908229948,30.4811607367659,30.558281470855,30.428022929478,30.4157872777573,30.3811299439374,30.030784860967,29.8669546482224,30.1298908229948,30.4708131037141,30.1021900690304,4,4,0.0365161001906839,1.43751561000144,-0.368623034683662,FALSE
"RFA1","YAR007C","RFA1",21,21,21,48.3,70.347,621,31.811726025926,31.6385393639958,31.6947809361386,31.7380779145045,31.9617183942499,31.701447726653,31.6672515109703,31.7262281135806,31.811726025926,31.6385393639958,31.6947809361386,31.7380779145045,31.9617183942499,31.701447726653,31.6672515109703,31.7262281135806,31.7207810601412,31.7641614363635,4,4,0.595914678819163,0.224815916720459,0.0433803762222418,FALSE
"BUD14","YAR014C","BUD14",4,4,4,7.6,78.981,709,26.1780336639416,26.8510278384357,27.0088115682566,26.8389399831477,NA,26.8182406431257,26.109964523721,NA,26.1780336639416,26.8510278384357,27.0088115682566,26.8389399831477,25.5230263107948,26.8182406431257,26.109964523721,24.7124451871101,26.7192032634454,25.7909191661879,4,2,0.127123683869627,0.895773530361175,-0.928284097257524,FALSE
"ADE1","YAR015W","ADE1",16,16,16,79.4,34.603,306,34.0114699678528,34.1368272750981,34.296729055743,34.335179815529,34.7017678677162,34.3711397656006,34.2992563255942,34.5278748174579,34.0114699678528,34.1368272750981,34.296729055743,34.335179815529,34.7017678677162,34.3711397656006,34.2992563255942,34.5278748174579,34.1950515285557,34.4750096940922,4,4,0.0544106799809248,1.26431584659698,0.279958165536513,FALSE
"SWH1","YAR042W","SWH1",14,14,14,15.5,135.1,1188,28.8922076958155,28.924903273618,29.1001404097723,28.8695014082913,29.8505808376449,29.0995636777874,29.2517147375112,28.6261354014684,28.8922076958155,28.924903273618,29.1001404097723,28.8695014082913,29.8505808376449,29.0995636777874,29.2517147375112,28.6261354014684,28.9466881968743,29.206998663603,4,4,0.3817741900247,0.418193435577609,0.260310466728715,FALSE
"PHO12","YHR215W;YAR071W","PHO12",4,3,3,8.8,52.699,467,30.954421823042,30.2189346605075,30.916627767131,30.5236518029781,NA,29.6230154943379,29.3387088438381,NA,30.954421823042,30.2189346605075,30.916627767131,30.5236518029781,25.7837301496158,29.6230154943379,29.3387088438381,25.3817848875995,30.6534090134147,27.5318098438478,4,2,0.0682941645968678,1.16561640307759,-3.12159916956683,FALSE
"ECM15","YBL001C","ECM15",2,2,2,23.1,11.518,104,28.3866491540113,28.3944388815886,28.8782994294645,28.3996223448404,NA,29.4124193441675,28.3796022556155,NA,28.3866491540113,28.3944388815886,28.8782994294645,28.3996223448404,25.8307948912016,29.4124193441675,28.3796022556155,25.0968511575879,28.5147524524762,27.1799169121431,4,2,0.283887092862197,0.546854352546887,-1.33483554033307,FALSE
"HTB1","YDR224C;YBL002W","HTB1",6,6,6,63.4,14.252,131,33.8987948281602,33.1708389048061,34.0480749870722,33.8443643667957,34.7550850871439,34.563711797953,34.2113967569093,33.3839385241273,33.8987948281602,33.1708389048061,34.0480749870722,33.8443643667957,34.7550850871439,34.563711797953,34.2113967569093,33.3839385241273,33.7405182717085,34.2285330415334,4,4,0.232401138180586,0.633761749326727,0.488014769824858,FALSE
"HTA1","YDR225W;YBL003C","HTA1",3,3,3,33.3,13.989,132,33.1148472645549,33.5563640251844,33.6618264049789,33.8153573725841,34.450897676259,32.8321901284857,33.6804951614576,33.4579455409882,33.1148472645549,33.5563640251844,33.6618264049789,33.8153573725841,34.450897676259,32.8321901284857,33.6804951614576,33.4579455409882,33.5370987668256,33.6053821267976,4,4,0.860913672607365,0.06504039487609,0.0682833599720425,FALSE
"UTP20","YBL004W","UTP20",33,33,33,18,287.56,2493,30.3971349741336,30.5727171667354,30.3164602207706,30.4543462388487,30.8093128192732,30.5708188240411,30.4243230683954,30.4471698594992,30.3971349741336,30.5727171667354,30.3164602207706,30.4543462388487,30.8093128192732,30.5708188240411,30.4243230683954,30.4471698594992,30.4351646501221,30.5629061428022,4,4,0.271771300010667,0.565796408181556,0.127741492680133,FALSE
"SLA1","YBL007C","SLA1",19,19,19,20.7,135.85,1244,30.3014930202502,30.1297680247617,30.3339411476464,30.2124553070639,30.2617011609064,30.1554496118034,30.3990722305664,30.587814648905,30.3014930202502,30.1297680247617,30.3339411476464,30.2124553070639,30.2617011609064,30.1554496118034,30.3990722305664,30.587814648905,30.2444143749305,30.3510094130453,4,4,0.359068706279497,0.444822443056457,0.106595038114737,FALSE
"SCT1","YBL011W","SCT1",8,8,8,12.4,85.693,759,27.7753640268949,27.8332198934823,27.6500671970334,27.7029259783147,27.9845712650185,27.4559143857867,27.8571526787135,27.4624040419289,27.7753640268949,27.8332198934823,27.6500671970334,27.7029259783147,27.9845712650185,27.4559143857867,27.8571526787135,27.4624040419289,27.7403942739313,27.6900105928619,4,4,0.74230039530041,0.129420308170553,-0.0503836810694125,FALSE
"ACH1","YBL015W","ACH1",16,16,16,44.7,58.711,526,29.9118509809856,30.0792822916763,29.8048281035028,30.0077160973467,30.5851302313826,30.205480698165,29.8934233769603,30.1864790741614,29.9118509809856,30.0792822916763,29.8048281035028,30.0077160973467,30.5851302313826,30.205480698165,29.8934233769603,30.1864790741614,29.9509193683779,30.2176283451673,4,4,0.157445283436317,0.802870344924307,0.266708976789456,FALSE
"FUS3","YBL016W","FUS3",6,6,6,20.7,40.772,353,27.2885926621083,27.2190962720888,27.3995816028277,27.3626064437025,NA,NA,NA,NA,27.2885926621083,27.2190962720888,27.3995816028277,27.3626064437025,25.7121980303771,24.8756789964781,25.1953338050148,25.0406370592184,27.3174692451818,25.2059619727721,4,0,0.000929051236032343,3.03196033453969,-2.11150727240974,TRUE
"PEP1","YBL017C","PEP1",28,28,27,25.6,177.78,1579,31.7719531200358,31.8444953193595,31.7652493179789,31.752744625594,32.0737713775448,31.9818253709232,31.7712447784397,31.734811753312,31.7719531200358,31.8444953193595,31.7652493179789,31.752744625594,32.0737713775448,31.9818253709232,31.7712447784397,31.734811753312,31.7836105957421,31.8904133200549,4,4,0.285976146025306,0.543670190932604,0.106802724312846,FALSE
"RFT1","YBL020W","RFT1",2,2,2,2.8,66.21,574,NA,25.8059475159824,24.9945105462582,NA,NA,NA,25.7904696109597,NA,25.1214889488577,25.8059475159824,24.9945105462582,25.1914097720764,24.6521034850744,24.9459324452946,25.7904696109597,24.7349494243255,25.2783391957937,25.0308637414135,2,1,0.468252077404439,0.329520287197181,-0.247475454380119,FALSE
"PIM1","YBL022C","PIM1",31,31,31,37,127.11,1133,31.2816790126721,31.2044898961912,31.4377769586309,31.2480763884273,31.3185088146485,31.3194243499162,31.2488681147837,31.1180542704928,31.2816790126721,31.2044898961912,31.4377769586309,31.2480763884273,31.3185088146485,31.3194243499162,31.2488681147837,31.1180542704928,31.2930055639804,31.2512138874603,4,4,0.569398950747899,0.244583337478521,-0.0417916765200808,FALSE
"MCM2","YBL023C","MCM2",8,8,8,13.2,98.778,868,28.0636312471786,27.4025934083909,27.8093128192732,27.3021688015919,27.8338230773028,26.9759626886826,27.7731643651053,28.4092458968895,28.0636312471786,27.4025934083909,27.8093128192732,27.3021688015919,27.8338230773028,26.9759626886826,27.7731643651053,28.4092458968895,27.6444265691086,27.748049006995,4,4,0.775523846358601,0.110404843649564,0.103622437886393,FALSE
"NCL1","YBL024W","NCL1",33,33,33,75,77.878,684,33.0579019972977,33.1298601244164,33.1602520008196,33.1703315493598,33.9429705592042,33.2691904713167,33.2579980564465,33.1490870929173,33.0579019972977,33.1298601244164,33.1602520008196,33.1703315493598,33.9429705592042,33.2691904713167,33.2579980564465,33.1490870929173,33.1295864179734,33.4048115449712,4,4,0.226670346807266,0.644605290902631,0.275225126997789,FALSE
"LSM2","YBL026W","LSM2",3,3,3,32.6,11.163,95,27.8931340219701,28.4754510580638,28.3872245715447,28.3467187747506,28.8576866256865,28.4490411234252,28.267762678743,28.5394166806688,27.8931340219701,28.4754510580638,28.3872245715447,28.3467187747506,28.8576866256865,28.4490411234252,28.267762678743,28.5394166806688,28.2756321065823,28.5284767771309,4,4,0.208680998260449,0.680517094424421,0.252844670548626,FALSE
"RPL19A","YBR084C-A;YBL027W","RPL19A",10,10,10,59.3,21.704,189,35.9542398019246,36.4659474514965,36.4782219169791,36.507580443531,34.3545531283499,35.6081317419326,36.3576203377893,33.5939031550648,35.9542398019246,36.4659474514965,36.4782219169791,36.507580443531,34.3545531283499,35.6081317419326,36.3576203377893,33.5939031550648,36.3514974034828,34.9785520907841,4,4,0.11120365615338,0.953880933786919,-1.37294531269865,FALSE
"YBL028C","YBL028C","YBL028C",3,3,3,35.8,12.401,106,29.5417813916069,30.1289081443423,29.7436816823075,30.0111866829455,NA,NA,29.487327217857,NA,29.5417813916069,30.1289081443423,29.7436816823075,30.0111866829455,25.2587841356858,25.538004170787,29.487327217857,25.3429850862245,29.8563894753006,26.4067751526386,4,1,0.0427366340634577,1.36919968585073,-3.449614322662,TRUE
"PET9","YBL030C","PET9",15,15,14,50.3,34.426,318,32.9886634041007,33.0099362321237,33.1529593305398,33.2560304253015,34.0486434408403,33.27586447724,33.5670599755759,33.5806001504308,32.9886634041007,33.0099362321237,33.1529593305398,33.2560304253015,34.0486434408403,33.27586447724,33.5670599755759,33.5806001504308,33.1018973480164,33.6180420110218,4,4,0.0409326616246389,1.38793001466793,0.516144663005356,FALSE
"HEK2","YBL032W","HEK2",10,10,10,45.4,41.682,381,31.1928995710073,31.2231421998149,30.6224395786165,31.0189651087275,30.8706334931394,30.8628231740469,30.7094813734375,30.2796327540532,31.1928995710073,31.2231421998149,30.6224395786165,31.0189651087275,30.8706334931394,30.8628231740469,30.7094813734375,30.2796327540532,31.0143616145415,30.6806426986692,4,4,0.139182176907677,0.85641637511505,-0.333718915872304,FALSE
"RIB1","YBL033C","RIB1",3,3,3,9.9,38.332,345,27.9684564825619,28.497546473822,28.7561136885914,28.0602847018578,27.5665973683516,28.4161900964228,28.1391198334084,NA,27.9684564825619,28.497546473822,28.7561136885914,28.0602847018578,27.5665973683516,28.4161900964228,28.1391198334084,24.9701266171912,28.3206003367083,27.2730084788435,4,3,0.27792471625974,0.556072829048815,-1.04759185786479,FALSE
"POL12","YBL035C","POL12",10,10,10,15.9,78.773,705,27.9707069632311,27.9712005016501,27.9426280597561,28.1561009032882,28.2733764585681,27.885532168195,27.7084621378462,27.9431312962153,27.9707069632311,27.9712005016501,27.9426280597561,28.1561009032882,28.2733764585681,27.885532168195,27.7084621378462,27.9431312962153,28.0101591069814,27.9526255152061,4,4,0.675871294480472,0.17013599846473,-0.0575335917752362,FALSE
"YBL036C","YBL036C","YBL036C",14,14,14,75.5,29.123,257,31.2230846451088,31.1596657319026,31.2152936054922,31.2664004974422,31.6478307324306,30.7505501087566,31.20559721838,31.3112718311251,31.2230846451088,31.1596657319026,31.2152936054922,31.2664004974422,31.6478307324306,30.7505501087566,31.20559721838,31.3112718311251,31.2161111199865,31.2288124726731,4,4,0.949880908550412,0.0223308410285325,0.0127013526866122,FALSE
"APL3","YBL037W","APL3",10,10,10,13.9,115.01,1025,26.2068922893973,26.9431312962153,26.5515243959824,26.791910666299,26.7780618852887,27.7356350389497,27.3069555961531,27.4825461674494,26.2068922893973,26.9431312962153,26.5515243959824,26.791910666299,26.7780618852887,27.7356350389497,27.3069555961531,27.4825461674494,26.6233646619735,27.3257996719602,4,4,0.036629452028253,1.43616957827474,0.702435009986743,FALSE
